Track,Date,Race,Winner,2nd,3rd,4th
Richmond,2026-09-20,1,1,3,7,4
Richmond,2026-09-20,2,6,8,1,3
Richmond,2026-09-20,3,8,4,1,3
Richmond,2026-09-20,4,3,4,1,8
Richmond,2026-09-20,5,3,5,6,2
Richmond,2026-09-20,6,1,7,6,8
Richmond,2026-09-20,7,1,6,5,3
Richmond,2026-09-20,8,4,1,7,8
Richmond,2026-09-20,9,1,7,3,8
Richmond,2026-09-20,10,7,8,2,3
Richmond,2026-09-20,11,2,8,3,7
Richmond,2026-09-20,12,6,1,3,4
Bulli,2026-09-20,1,2,3,1,5
Bulli,2026-09-20,2,8,1,7,2
Bulli,2026-09-20,3,4,2,1,8
Bulli,2026-09-20,4,6,8,1,2
Bulli,2026-09-20,5,7,5,1,8
Bulli,2026-09-20,6,1,3,8,7
Bulli,2026-09-20,7,2,3,8,1
Bulli,2026-09-20,8,4,5,2,7
Bulli,2026-09-20,9,4,1,7,5
Bulli,2026-09-20,10,7,6,2,8
Bulli,2026-09-20,11,3,8,1,2
Bulli,2026-09-20,12,6,3,4,2
Taree,2026-09-20,1,2,3,1,5
Taree,2026-09-20,2,3,6,1,2
Taree,2026-09-20,3,2,1,6,8
Taree,2026-09-20,4,5,7,8,6
Taree,2026-09-20,5,8,2,5,1
Taree,2026-09-20,6,6,4,5,3
Taree,2026-09-20,7,2,6,8,1
Taree,2026-09-20,8,7,4,3,1
Taree,2026-09-20,9,1,8,6,3
Taree,2026-09-20,10,8,2,6,7
Healesville,2026-09-20,1,6,4,5,1
Healesville,2026-09-20,2,7,1,5,6
Healesville,2026-09-20,3,5,1,3,2
Healesville,2026-09-20,4,4,8,3,2
Healesville,2026-09-20,5,5,4,1,3
Healesville,2026-09-20,6,2,3,4,1
Healesville,2026-09-20,7,3,7,2,4
Healesville,2026-09-20,8,4,1,5,6
Healesville,2026-09-20,9,8,7,1,2
Healesville,2026-09-20,10,2,5,8,4
Healesville,2026-09-20,11,8,2,5,1
Healesville,2026-09-20,12,1,5,3,4
BetDeluxe Capalaba,2026-09-20,1,6,7,5,3
BetDeluxe Capalaba,2026-09-20,2,1,4,3,8
BetDeluxe Capalaba,2026-09-20,3,3,6,8,4
BetDeluxe Capalaba,2026-09-20,4,6,3,2,8
BetDeluxe Capalaba,2026-09-20,5,8,3,2,7
BetDeluxe Capalaba,2026-09-20,6,3,6,5,4
BetDeluxe Capalaba,2026-09-20,7,4,8,2,6
BetDeluxe Capalaba,2026-09-20,8,6,8,4,7
BetDeluxe Capalaba,2026-09-20,9,6,4,1,2
BetDeluxe Capalaba,2026-09-20,10,7,2,5,8
BetDeluxe Capalaba,2026-09-20,11,2,4,6,3
Mount Gambier,2026-09-20,1,4,7,5,2
Mount Gambier,2026-09-20,2,2,7,5,8
Mount Gambier,2026-09-20,3,2,5,8,1
Mount Gambier,2026-09-20,4,1,2,8,4
Mount Gambier,2026-09-20,5,7,1,4,5
Mount Gambier,2026-09-20,6,8,1,2,5
Mount Gambier,2026-09-20,7,8,5,3,1
Mount Gambier,2026-09-20,8,3,4,8,6
Mount Gambier,2026-09-20,9,1,6,8,4
Mount Gambier,2026-09-20,10,7,3,1,5
Mount Gambier,2026-09-20,11,1,2,4,5
Sale,2026-09-20,1,2,8,1,3
Sale,2026-09-20,2,1,6,3,8
Sale,2026-09-20,3,6,4,2,7
Sale,2026-09-20,4,8,7,2,3
Sale,2026-09-20,5,2,1,3,4
Sale,2026-09-20,6,2,3,5,8
Sale,2026-09-20,7,4,8,3,7
Sale,2026-09-20,8,4,5,8,2
Sale,2026-09-20,9,3,1,2,6
Sale,2026-09-20,10,8,1,2,6
Sale,2026-09-20,11,2,1,8,3
Sale,2026-09-20,12,4,2,3,6
BetDeluxe Rockhampton,2026-09-20,1,4,2,8,5
BetDeluxe Rockhampton,2026-09-20,2,1,2,7,6
BetDeluxe Rockhampton,2026-09-20,3,4,5,1,2
BetDeluxe Rockhampton,2026-09-20,4,4,6,1,2
BetDeluxe Rockhampton,2026-09-20,5,2,3,1,5
BetDeluxe Rockhampton,2026-09-20,6,2,3,4,8
BetDeluxe Rockhampton,2026-09-20,7,1,6,7,3
BetDeluxe Rockhampton,2026-09-20,8,8,2,7,4
BetDeluxe Rockhampton,2026-09-20,9,7,2,6,3
BetDeluxe Rockhampton,2026-09-20,10,1,4,7,8
Ladbrokes Q2 Parklands,2026-09-20,1,5,1,2,3
Ladbrokes Q2 Parklands,2026-09-20,2,1,2,8,7
Ladbrokes Q2 Parklands,2026-09-20,3,7,5,4,2
Ladbrokes Q2 Parklands,2026-09-20,4,8,3,1,4
Ladbrokes Q2 Parklands,2026-09-20,5,7,4,5,8
Ladbrokes Q2 Parklands,2026-09-20,6,1,8,6,5
Ladbrokes Q2 Parklands,2026-09-20,7,1,2,3,6
Ladbrokes Q2 Parklands,2026-09-20,8,3,7,1,2
Ladbrokes Q2 Parklands,2026-09-20,9,4,2,8,1
Ladbrokes Q2 Parklands,2026-09-20,10,6,1,3,8
Gawler,2026-09-20,1,7,5,1,8
Gawler,2026-09-20,2,1,7,3,5
Gawler,2026-09-20,3,2,8,4,6
Gawler,2026-09-20,4,3,1,7,
Gawler,2026-09-20,5,5,2,1,6
Gawler,2026-09-20,6,2,7,5,8
Gawler,2026-09-20,7,2,1,5,7
Gawler,2026-09-20,8,1,5,6,7
Gawler,2026-09-20,9,2,7,1,8
Gawler,2026-09-20,10,6,1,4,2
Gawler,2026-09-20,11,1,8,6,2
