Track,Date,Race,Winner,2nd,3rd,4th
Gunnedah,2026-07-13,1,4,7,2,8
Gunnedah,2026-07-13,2,1,8,2,7
Gunnedah,2026-07-13,3,4,7,1,8
Gunnedah,2026-07-13,4,2,8,4,1
Gunnedah,2026-07-13,5,3,8,5,2
Gunnedah,2026-07-13,6,3,7,8,4
Gunnedah,2026-07-13,7,2,3,8,4
Gunnedah,2026-07-13,8,1,2,4,6
Gunnedah,2026-07-13,9,1,3,5,2
Casino,2026-07-13,1,8,6,5,4
Casino,2026-07-13,2,6,7,3,4
Casino,2026-07-13,3,4,1,7,6
Casino,2026-07-13,4,7,8,2,1
Casino,2026-07-13,5,3,1,2,7
Casino,2026-07-13,6,8,6,7,3
Casino,2026-07-13,7,1,6,2,5
Casino,2026-07-13,8,1,2,8,7
Casino,2026-07-13,9,8,6,7,5
Casino,2026-07-13,10,6,8,2,4
Casino,2026-07-13,11,8,2,9,6
Maitland,2026-07-13,1,4,2,8,3
Maitland,2026-07-13,2,1,2,7,6
Maitland,2026-07-13,3,2,8,1,4
Maitland,2026-07-13,4,1,2,3,4
Maitland,2026-07-13,5,3,2,7,6
Maitland,2026-07-13,6,1,4,3,7
Maitland,2026-07-13,7,4,1,6,2
Maitland,2026-07-13,8,6,1,4,8
Maitland,2026-07-13,9,7,8,3,1
Maitland,2026-07-13,10,7,3,1,4
Maitland,2026-07-13,11,2,6,8,7
Maitland,2026-07-13,12,3,8,2,1
Shepparton,2026-07-13,1,2,8,7,6
Shepparton,2026-07-13,2,4,6,8,7
Shepparton,2026-07-13,3,3,1,2,7
Shepparton,2026-07-13,4,7,1,4,5
Shepparton,2026-07-13,5,1,5,7,8
Shepparton,2026-07-13,6,1,2,8,3
Shepparton,2026-07-13,7,8,4,1,3
Shepparton,2026-07-13,8,8,2,7,5
Shepparton,2026-07-13,9,1,8,6,4
Shepparton,2026-07-13,10,8,1,4,6
Shepparton,2026-07-13,11,2,4,5,1
Shepparton,2026-07-13,12,3,2,6,1
Warrnambool,2026-07-13,1,3,8,4,1
Warrnambool,2026-07-13,2,8,7,5,2
Warrnambool,2026-07-13,3,1,2,4,8
Warrnambool,2026-07-13,4,4,6,2,8
Warrnambool,2026-07-13,5,8,1,3,6
Warrnambool,2026-07-13,6,5,4,8,7
Warrnambool,2026-07-13,7,3,7,4,6
Warrnambool,2026-07-13,8,1,5,8,7
Warrnambool,2026-07-13,9,1,6,4,8
Warrnambool,2026-07-13,10,7,3,1,6
Warrnambool,2026-07-13,11,6,1,4,3
Warrnambool,2026-07-13,12,4,3,7,6
Traralgon,2026-07-13,1,6,8,2,4
Traralgon,2026-07-13,2,7,2,1,5
Traralgon,2026-07-13,3,6,3,5,7
Traralgon,2026-07-13,4,3,4,2,5
Traralgon,2026-07-13,5,1,3,6,7
Traralgon,2026-07-13,6,3,1,2,8
Traralgon,2026-07-13,7,4,3,5,8
Traralgon,2026-07-13,8,2,7,4,6
Traralgon,2026-07-13,9,2,5,4,6
Traralgon,2026-07-13,10,1,8,7,4
Traralgon,2026-07-13,11,6,4,1,7
Traralgon,2026-07-13,12,7,4,6,8
Northam,2026-07-13,1,4,2,5,1
Northam,2026-07-13,2,1,5,8,7
Northam,2026-07-13,3,7,3,4,8
Northam,2026-07-13,4,1,4,5,8
Northam,2026-07-13,5,5,8,1,3
Northam,2026-07-13,6,6,7,2,3
Northam,2026-07-13,7,2,5,6,4
Northam,2026-07-13,8,7,4,8,3
Northam,2026-07-13,9,4,2,1,8
Northam,2026-07-13,10,5,7,4,1
Ladbrokes Q Straight,2026-07-13,1,5,7,6,1
Ladbrokes Q Straight,2026-07-13,2,4,8,1,6
Ladbrokes Q Straight,2026-07-13,3,6,7,4,2
Ladbrokes Q Straight,2026-07-13,4,2,8,6,1
Ladbrokes Q Straight,2026-07-13,5,4,7,8,5
Ladbrokes Q Straight,2026-07-13,6,7,5,3,1
Ladbrokes Q Straight,2026-07-13,7,7,4,3,6
Ladbrokes Q Straight,2026-07-13,8,7,8,5,6
Ladbrokes Q Straight,2026-07-13,9,8,9,3,4
Ladbrokes Q Straight,2026-07-13,10,5,1,9,7
Ladbrokes Q Straight,2026-07-13,11,8,6,4,2
Ladbrokes Q Straight,2026-07-13,12,7,1,6,8
