Track,Date,Race,Winner,2nd,3rd,4th
Richmond Straight,2026-07-23,1,7,8,5,2
Richmond Straight,2026-07-23,2,8,7,2,4
Richmond Straight,2026-07-23,3,5,7,6,8
Richmond Straight,2026-07-23,4,4,2,6,1
Richmond Straight,2026-07-23,5,5,1,4,2
Richmond Straight,2026-07-23,6,5,7,4,3
Richmond Straight,2026-07-23,7,5,7,6,3
Richmond Straight,2026-07-23,8,1,6,2,3
Richmond Straight,2026-07-23,9,2,5,1,6
Richmond Straight,2026-07-23,10,9,1,7,3
Richmond Straight,2026-07-23,11,2,5,4,3
Richmond Straight,2026-07-23,12,2,5,3,1
Casino,2026-07-23,1,5,1,7,4
Casino,2026-07-23,2,4,8,5,2
Casino,2026-07-23,3,1,3,6,4
Casino,2026-07-23,4,1,2,4,7
Casino,2026-07-23,5,3,6,2,4
Casino,2026-07-23,6,6,8,7,2
Casino,2026-07-23,7,7,6,4,2
Casino,2026-07-23,8,1,5,7,6
Casino,2026-07-23,9,4,7,3,2
Casino,2026-07-23,10,7,8,5,3
Gunnedah,2026-07-23,1,5,8,1,2
Gunnedah,2026-07-23,2,7,8,6,4
Gunnedah,2026-07-23,3,6,3,7,4
Gunnedah,2026-07-23,4,4,6,7,5
Gunnedah,2026-07-23,5,5,1,6,8
Gunnedah,2026-07-23,6,ABD,,,
Gunnedah,2026-07-23,7,2,5,3,6
Gunnedah,2026-07-23,8,1,5,3,6
Gunnedah,2026-07-23,9,8,7,4,2
Gunnedah,2026-07-23,10,1,5,3,8
Wentworth Park,2026-07-23,1,7,2,4,8
Wentworth Park,2026-07-23,2,6,3,7,1
Wentworth Park,2026-07-23,3,2,3,7,1
Wentworth Park,2026-07-23,4,7,2,8,6
Wentworth Park,2026-07-23,5,7,1,3,8
Wentworth Park,2026-07-23,6,4,2,3,1
Wentworth Park,2026-07-23,7,3,5,2,9
Wentworth Park,2026-07-23,8,8,5,2,4
Wentworth Park,2026-07-23,9,6,3,2,4
Wentworth Park,2026-07-23,10,5,4,7,8
Wentworth Park,2026-07-23,11,1,7,5,4
Shepparton,2026-07-23,1,4,8,1,5
Shepparton,2026-07-23,2,3,8,1,6
Shepparton,2026-07-23,3,8,7,4,6
Shepparton,2026-07-23,4,6,1,4,3
Shepparton,2026-07-23,5,4,6,8,1
Shepparton,2026-07-23,6,2,4,5,8
Shepparton,2026-07-23,7,2,8,4,1
Shepparton,2026-07-23,8,1,8,3,7
Shepparton,2026-07-23,9,2,8,7,6
Shepparton,2026-07-23,10,2,1,7,6
Shepparton,2026-07-23,11,3,7,6,4
Shepparton,2026-07-23,12,1,3,2,4
Ladbrokes Q Straight,2026-07-23,1,3,2,7,4
