Track,Date,Race,Winner,2nd,3rd,4th
Taree,2026-08-05,1,4,6,2,3
Taree,2026-08-05,2,8,4,1,7
Taree,2026-08-05,3,8,2,5,4
Taree,2026-08-05,4,7,1,8,2
Taree,2026-08-05,5,4,2,1,3
Taree,2026-08-05,6,2,6,1,8
Taree,2026-08-05,7,7,6,8,2
Taree,2026-08-05,8,8,3,1,5
Taree,2026-08-05,9,4,1,5,8
Taree,2026-08-05,10,6,5,7,1
Taree,2026-08-05,11,3,7,8,1
Taree,2026-08-05,12,5,2,8,3
Richmond,2026-08-05,1,6,2,4,8
Richmond,2026-08-05,2,2,5,4,3
Richmond,2026-08-05,3,2,9,7,5
Richmond,2026-08-05,4,8,5,2,4
Richmond,2026-08-05,5,3,4,8,6
Richmond,2026-08-05,6,6,4,1,5
Richmond,2026-08-05,7,2,8,4,6
Richmond,2026-08-05,8,3,2,1,5
Richmond,2026-08-05,9,7,4,1,8
Richmond,2026-08-05,10,1,3,5,2
Richmond,2026-08-05,11,8,7,5,4
Richmond,2026-08-05,12,5,4,1,7
Nowra,2026-08-05,1,7,8,2,4
Nowra,2026-08-05,2,7,10,3,5
Nowra,2026-08-05,3,7,4,6,3
Nowra,2026-08-05,4,5,4,2,1
Nowra,2026-08-05,5,1,2,7,3
Nowra,2026-08-05,6,6,1,5,2
Nowra,2026-08-05,7,4,8,2,5
Nowra,2026-08-05,8,2,6,3,1
Nowra,2026-08-05,9,1,7,2,8
Nowra,2026-08-05,10,8,3,1,6
Nowra,2026-08-05,11,1,2,8,7
Healesville,2026-08-05,1,3,2,4,8
Healesville,2026-08-05,2,8,6,1,2
Healesville,2026-08-05,3,8,5,7,4
Healesville,2026-08-05,4,8,7,5,6
Healesville,2026-08-05,5,6,4,1,7
Healesville,2026-08-05,6,4,7,8,2
Healesville,2026-08-05,7,6,8,1,4
Healesville,2026-08-05,8,2,3,5,6
Healesville,2026-08-05,9,5,8,1,7
Healesville,2026-08-05,10,2,1,7,8
Healesville,2026-08-05,11,5,4,1,6
Healesville,2026-08-05,12,7,1,2,4
Murray Bridge Straight,2026-08-05,1,2,1,4,6
Murray Bridge Straight,2026-08-05,2,3,1,5,7
Murray Bridge Straight,2026-08-05,3,2,5,1,4
Murray Bridge Straight,2026-08-05,4,4,8,2,6
Murray Bridge Straight,2026-08-05,5,5,7,8,4
Murray Bridge Straight,2026-08-05,6,8,7,2,5
Murray Bridge Straight,2026-08-05,7,4,8,1,5
Murray Bridge Straight,2026-08-05,8,1,5,8,7
Murray Bridge Straight,2026-08-05,9,2,1,4,8
BetDeluxe Capalaba,2026-08-05,1,8,4,5,2
BetDeluxe Capalaba,2026-08-05,2,8,6,7,4
BetDeluxe Capalaba,2026-08-05,3,1,2,8,3
BetDeluxe Capalaba,2026-08-05,4,7,4,3,1
BetDeluxe Capalaba,2026-08-05,5,8,4,3,6
BetDeluxe Capalaba,2026-08-05,6,1,6,2,3
BetDeluxe Capalaba,2026-08-05,7,2,8,1,7
BetDeluxe Capalaba,2026-08-05,8,6,2,1,7
BetDeluxe Capalaba,2026-08-05,9,1,3,8,2
BetDeluxe Capalaba,2026-08-05,10,8,1,7,5
Bendigo,2026-08-05,1,8,4,7,1
Bendigo,2026-08-05,2,2,8,1,3
Bendigo,2026-08-05,3,6,4,5,7
Bendigo,2026-08-05,4,1,4,6,2
Bendigo,2026-08-05,5,6,4,5,7
Bendigo,2026-08-05,6,4,3,2,6
Bendigo,2026-08-05,7,1,7,3,2
Bendigo,2026-08-05,8,7,3,4,5
Bendigo,2026-08-05,9,1,5,6,10
Bendigo,2026-08-05,10,1,8,5,2
Bendigo,2026-08-05,11,7,6,4,5
Bendigo,2026-08-05,12,5,6,8,2
Ladbrokes Q1 Lakeside,2026-08-05,1,4,7,6,3
Ladbrokes Q1 Lakeside,2026-08-05,2,6,8,1,3
