Track,Date,Race,Winner,2nd,3rd,4th
Taree,2026-08-08,1,3,1,9,6
Taree,2026-08-08,2,2,8,1,3
Taree,2026-08-08,3,1,3,2,4
Taree,2026-08-08,4,1,7,6,3
Taree,2026-08-08,5,8,5,2,7
Taree,2026-08-08,6,1,7,6,4
Taree,2026-08-08,7,2,1,3,4
Taree,2026-08-08,8,3,5,4,7
Taree,2026-08-08,9,5,1,6,8
Taree,2026-08-08,10,2,3,5,4
Taree,2026-08-08,11,1,5,2,7
Taree,2026-08-08,12,2,5,1,3
Dubbo,2026-08-08,1,8,3,5,4
Dubbo,2026-08-08,2,2,5,3,1
Dubbo,2026-08-08,3,5,3,2,4
Dubbo,2026-08-08,4,2,3,8,4
Dubbo,2026-08-08,5,3,1,5,8
Dubbo,2026-08-08,6,6,8,5,3
Dubbo,2026-08-08,7,2,1,5,3
Dubbo,2026-08-08,8,1,8,4,2
Dubbo,2026-08-08,9,5,1,7,8
Dubbo,2026-08-08,10,7,2,3,1
Dubbo,2026-08-08,11,3,8,1,6
Wentworth Park,2026-08-08,1,2,3,7,6
Wentworth Park,2026-08-08,2,8,1,5,4
Wentworth Park,2026-08-08,3,7,2,8,5
Wentworth Park,2026-08-08,4,3,4,7,1
Wentworth Park,2026-08-08,5,1,2,5,7
Wentworth Park,2026-08-08,6,4,3,2,7
Wentworth Park,2026-08-08,7,2,1,8,7
Wentworth Park,2026-08-08,8,2,1,4,5
Wentworth Park,2026-08-08,9,7,8,3,5
Wentworth Park,2026-08-08,10,8,4,3,7
Wentworth Park,2026-08-08,11,1,7,5,8
Ladbrokes Gardens,2026-08-08,1,3,4,2,7
Ladbrokes Gardens,2026-08-08,2,6,4,2,3
Ladbrokes Gardens,2026-08-08,3,1,6,7,2
Ladbrokes Gardens,2026-08-08,4,1,2,6,8
Ladbrokes Gardens,2026-08-08,5,6,8,5,3
Ladbrokes Gardens,2026-08-08,6,2,5,6,1
Ladbrokes Gardens,2026-08-08,7,4,7,2,6
Ladbrokes Gardens,2026-08-08,8,5,9,2,3
Ladbrokes Gardens,2026-08-08,9,2,1,3,7
Ladbrokes Gardens,2026-08-08,10,2,4,8,3
Ladbrokes Gardens,2026-08-08,11,3,1,2,4
Ladbrokes Gardens,2026-08-08,12,4,2,3,1
Ladbrokes Q1 Lakeside,2026-08-08,1,2,1,3,4
Ladbrokes Q1 Lakeside,2026-08-08,2,1,5,2,7
Ladbrokes Q1 Lakeside,2026-08-08,3,2,1,3,6
Ladbrokes Q1 Lakeside,2026-08-08,4,6,1,3,4
Ladbrokes Q1 Lakeside,2026-08-08,5,3,6,7,5
Ladbrokes Q1 Lakeside,2026-08-08,6,2,8,7,6
Ladbrokes Q1 Lakeside,2026-08-08,7,6,7,4,1
Ladbrokes Q1 Lakeside,2026-08-08,8,4,3,7,1
Ladbrokes Q1 Lakeside,2026-08-08,9,6,2,4,8
Ladbrokes Q1 Lakeside,2026-08-08,10,1,6,7,3
Ballarat,2026-08-08,1,3,2,1,5
Ballarat,2026-08-08,2,8,2,4,7
Ballarat,2026-08-08,3,9,4,2,6
Ballarat,2026-08-08,4,8,6,7,5
Ballarat,2026-08-08,5,7,2,3,8
Ballarat,2026-08-08,6,6,1,8,4
Ballarat,2026-08-08,7,2,6,1,4
Ballarat,2026-08-08,8,2,3,4,1
Ballarat,2026-08-08,9,1,2,7,3
Ballarat,2026-08-08,10,8,7,5,2
Ballarat,2026-08-08,11,3,8,6,2
Ballarat,2026-08-08,12,8,2,4,3
Meadows,2026-08-08,1,4,6,1,3
Meadows,2026-08-08,2,1,2,5,4
Meadows,2026-08-08,3,1,4,8,5
Meadows,2026-08-08,4,7,4,8,2
Meadows,2026-08-08,5,2,1,5,7
Meadows,2026-08-08,6,3,5,2,6
Meadows,2026-08-08,7,3,8,5,1
Meadows,2026-08-08,8,1,5,8,2
Meadows,2026-08-08,9,4,8,3,1
Meadows,2026-08-08,10,7,2,1,4
Meadows,2026-08-08,11,3,2,8,6
Meadows,2026-08-08,12,5,4,3,6
Cannington,2026-08-08,1,5,2,7,8
Cannington,2026-08-08,2,2,5,4,6
Cannington,2026-08-08,3,8,5,1,2
Cannington,2026-08-08,4,5,4,1,8
Cannington,2026-08-08,5,1,5,7,6
Cannington,2026-08-08,6,6,8,2,4
Cannington,2026-08-08,7,8,2,4,1
Cannington,2026-08-08,8,4,5,8,2
Cannington,2026-08-08,9,1,2,8,6
Cannington,2026-08-08,10,2,4,8,6
