Track,Date,Race,Winner,2nd,3rd,4th
Ladbrokes Gardens,2026-04-18,1,1,6,2,8
Ladbrokes Gardens,2026-04-18,2,9,7,1,3
Ladbrokes Gardens,2026-04-18,3,7,8,1,5
Ladbrokes Gardens,2026-04-18,4,1,7,4,2
Ladbrokes Gardens,2026-04-18,5,1,7,2,8
Ladbrokes Gardens,2026-04-18,6,1,2,3,4
Ladbrokes Gardens,2026-04-18,7,2,6,5,7
Ladbrokes Gardens,2026-04-18,8,7,1,8,3
Ladbrokes Gardens,2026-04-18,9,4,1,2,8
Ladbrokes Gardens,2026-04-18,10,3,8,6,2
Ladbrokes Gardens,2026-04-18,11,1,4,6,2
Ladbrokes Gardens,2026-04-18,12,8,7,3,4
Wentworth Park,2026-04-18,1,8,3,2,7
Wentworth Park,2026-04-18,2,4,1,2,3
Wentworth Park,2026-04-18,3,7,4,6,2
Wentworth Park,2026-04-18,4,1,3,2,6
Wentworth Park,2026-04-18,5,3,6,8,5
Wentworth Park,2026-04-18,6,3,6,2,5
Wentworth Park,2026-04-18,7,1,3,7,2
Wentworth Park,2026-04-18,8,2,8,4,5
Wentworth Park,2026-04-18,9,2,8,4,3
Wentworth Park,2026-04-18,10,7,4,8,2
Wentworth Park,2026-04-18,11,6,1,7,8
