Track,Date,Race,Winner,2nd,3rd,4th
Bulli,2026-09-15,1,1,4,7,2
Bulli,2026-09-15,2,4,6,8,3
Bulli,2026-09-15,3,4,1,7,2
Bulli,2026-09-15,4,8,1,6,3
Bulli,2026-09-15,5,4,2,7,1
Bulli,2026-09-15,6,6,2,4,8
Bulli,2026-09-15,7,8,3,1,6
Bulli,2026-09-15,8,7,5,2,8
Bulli,2026-09-15,9,8,7,5,6
Bulli,2026-09-15,10,1,2,4,3
Bulli,2026-09-15,11,4,8,3,2
Gosford,2026-09-15,1,2,8,4,7
Gosford,2026-09-15,2,1,9,2,7
Gosford,2026-09-15,3,6,7,4,2
Gosford,2026-09-15,4,7,2,4,1
Gosford,2026-09-15,5,6,1,4,3
Gosford,2026-09-15,6,5,7,3,4
Gosford,2026-09-15,7,8,7,5,3
Gosford,2026-09-15,8,6,1,5,7
Gosford,2026-09-15,9,2,6,8,1
Gosford,2026-09-15,10,8,1,7,4
Gosford,2026-09-15,11,1,7,5,3
Gosford,2026-09-15,12,8,5,7,1
Wagga,2026-09-15,1,1,7,4,5
Wagga,2026-09-15,2,2,6,8,4
Wagga,2026-09-15,3,2,7,5,1
Wagga,2026-09-15,4,2,7,6,1
Wagga,2026-09-15,5,1,8,5,3
Wagga,2026-09-15,6,5,2,4,7
Wagga,2026-09-15,7,8,7,5,2
Wagga,2026-09-15,8,6,1,8,4
Wagga,2026-09-15,9,2,6,1,3
Wagga,2026-09-15,10,2,4,5,8
Wagga,2026-09-15,11,1,8,7,2
Angle Park,2026-09-15,1,7,8,4,2
Angle Park,2026-09-15,2,8,1,4,5
Angle Park,2026-09-15,3,1,5,8,2
Angle Park,2026-09-15,4,4,5,2,8
Angle Park,2026-09-15,5,7,2,1,4
Angle Park,2026-09-15,6,1,7,8,2
Angle Park,2026-09-15,7,1,5,8,7
Angle Park,2026-09-15,8,4,2,1,7
Angle Park,2026-09-15,9,4,2,8,6
Angle Park,2026-09-15,10,8,4,2,6
Angle Park,2026-09-15,11,4,6,8,2
Angle Park,2026-09-15,12,2,4,7,5
Launceston,2026-09-15,1,6,7,8,4
Launceston,2026-09-15,2,3,9,2,1
Launceston,2026-09-15,3,3,8,2,6
Launceston,2026-09-15,4,8,7,5,1
Launceston,2026-09-15,5,7,6,4,3
Launceston,2026-09-15,6,2,7,8,3
Launceston,2026-09-15,7,1,4,5,7
Launceston,2026-09-15,8,6,8,5,7
Launceston,2026-09-15,9,8,7,2,1
Launceston,2026-09-15,10,3,1,8,4
Launceston,2026-09-15,11,2,6,5,1
