Track,Date,Race,Winner,2nd,3rd,4th
Taree,2026-07-15,1,8,1,7,4
Taree,2026-07-15,2,1,8,7,4
Taree,2026-07-15,3,4,5,7,8
Taree,2026-07-15,4,5,7,3,8
Taree,2026-07-15,5,5,6,7,8
Taree,2026-07-15,6,6,4,8,1
Taree,2026-07-15,7,3,4,6,1
Taree,2026-07-15,8,2,3,1,8
Taree,2026-07-15,9,3,1,4,6
Taree,2026-07-15,10,7,3,8,1
Taree,2026-07-15,11,1,3,4,2
Taree,2026-07-15,12,2,1,5,6
Grafton,2026-07-15,1,3,4,6,7
Grafton,2026-07-15,2,3,7,8,4
Grafton,2026-07-15,3,1,8,2,3
Grafton,2026-07-15,4,2,7,1,4
Grafton,2026-07-15,5,9,4,1,7
Grafton,2026-07-15,6,1,7,5,6
Grafton,2026-07-15,7,7,1,2,8
Grafton,2026-07-15,8,8,2,4,5
Grafton,2026-07-15,9,1,2,8,7
Grafton,2026-07-15,10,3,7,1,2
Grafton,2026-07-15,11,8,2,4,1
Grafton,2026-07-15,12,5,1,6,8
Richmond,2026-07-15,1,2,8,6,3
Richmond,2026-07-15,2,1,7,2,8
Richmond,2026-07-15,3,3,6,7,5
Richmond,2026-07-15,4,2,3,1,5
Richmond,2026-07-15,5,4,5,7,2
Richmond,2026-07-15,6,7,3,4,2
Richmond,2026-07-15,7,1,6,8,2
Richmond,2026-07-15,8,7,3,2,1
Richmond,2026-07-15,9,2,3,4,1
Richmond,2026-07-15,10,5,7,1,8
Richmond,2026-07-15,11,6,4,2,8
Richmond,2026-07-15,12,4,1,3,8
Healesville,2026-07-15,1,6,2,3,1
Healesville,2026-07-15,2,1,4,2,7
Healesville,2026-07-15,3,6,3,1,2
Healesville,2026-07-15,4,4,8,5,1
Healesville,2026-07-15,5,3,1,5,6
Healesville,2026-07-15,6,5,2,8,7
Healesville,2026-07-15,7,8,7,4,2
Healesville,2026-07-15,8,6,7,8,2
Healesville,2026-07-15,9,5,1,6,2
Healesville,2026-07-15,10,5,8,4,6
Healesville,2026-07-15,11,7,6,1,3
Healesville,2026-07-15,12,5,8,6,2
BetDeluxe Capalaba,2026-07-15,1,3,9,6,5
BetDeluxe Capalaba,2026-07-15,2,8,7,4,5
BetDeluxe Capalaba,2026-07-15,3,8,6,7,5
BetDeluxe Capalaba,2026-07-15,4,7,1,3,2
BetDeluxe Capalaba,2026-07-15,5,8,4,5,6
BetDeluxe Capalaba,2026-07-15,6,2,3,8,1
BetDeluxe Capalaba,2026-07-15,7,6,5,4,2
BetDeluxe Capalaba,2026-07-15,8,5,7,8,6
BetDeluxe Capalaba,2026-07-15,9,5,8,1,7
BetDeluxe Capalaba,2026-07-15,10,2,1,7,4
Murray Bridge Straight,2026-07-15,1,4,1,8,2
Murray Bridge Straight,2026-07-15,2,8,1,5,2
Murray Bridge Straight,2026-07-15,3,4,8,5,1
Murray Bridge Straight,2026-07-15,4,6,2,1,4
Murray Bridge Straight,2026-07-15,5,7,4,1,5
Murray Bridge Straight,2026-07-15,6,8,2,1,4
Murray Bridge Straight,2026-07-15,7,8,1,7,2
Murray Bridge Straight,2026-07-15,8,2,4,7,1
Murray Bridge Straight,2026-07-15,9,5,7,3,1
Murray Bridge Straight,2026-07-15,10,1,6,4,8
Bendigo,2026-07-15,1,7,1,4,5
Bendigo,2026-07-15,2,5,8,7,2
Bendigo,2026-07-15,3,3,7,4,2
Bendigo,2026-07-15,4,5,3,2,8
Bendigo,2026-07-15,5,8,2,5,1
Bendigo,2026-07-15,6,5,8,3,2
Bendigo,2026-07-15,7,6,4,3,5
Bendigo,2026-07-15,8,2,7,4,6
Bendigo,2026-07-15,9,8,1,3,4
Bendigo,2026-07-15,10,8,2,6,3
Bendigo,2026-07-15,11,1,8,3,4
Bendigo,2026-07-15,12,6,7,8,2
Ladbrokes Q1 Lakeside,2026-07-15,1,3,7,4,6
Ladbrokes Q1 Lakeside,2026-07-15,2,3,2,4,5
Ladbrokes Q1 Lakeside,2026-07-15,3,1,7,5,6
Ladbrokes Q1 Lakeside,2026-07-15,4,1,6,8,4
Ladbrokes Q1 Lakeside,2026-07-15,5,6,3,8,4
Ladbrokes Q1 Lakeside,2026-07-15,6,5,7,8,4
Ladbrokes Q1 Lakeside,2026-07-15,7,7,8,1,6
Ladbrokes Q1 Lakeside,2026-07-15,8,5,1,9,8
Ladbrokes Q1 Lakeside,2026-07-15,9,5,8,4,9
Ladbrokes Q1 Lakeside,2026-07-15,10,3,1,2,8
Ladbrokes Q1 Lakeside,2026-07-15,11,1,4,8,2
Ladbrokes Q1 Lakeside,2026-07-15,12,1,9,5,4
Ballarat,2026-07-15,1,2,1,8,4
Ballarat,2026-07-15,2,5,8,1,2
Ballarat,2026-07-15,3,2,5,1,7
Ballarat,2026-07-15,4,7,6,2,1
Ballarat,2026-07-15,5,1,6,2,4
Ballarat,2026-07-15,6,2,3,4,7
Ballarat,2026-07-15,7,7,8,6,1
Ballarat,2026-07-15,8,2,3,8,1
Ballarat,2026-07-15,9,4,1,2,7
Ballarat,2026-07-15,10,1,4,7,6
Ballarat,2026-07-15,11,6,7,4,1
Ballarat,2026-07-15,12,7,1,3,6
Meadows,2026-07-15,1,4,6,1,2
Meadows,2026-07-15,2,8,4,2,3
Meadows,2026-07-15,3,6,3,4,8
Meadows,2026-07-15,4,1,3,4,5
Meadows,2026-07-15,5,5,6,2,1
Meadows,2026-07-15,6,3,2,6,8
Meadows,2026-07-15,7,2,4,7,1
Meadows,2026-07-15,8,8,4,5,7
Meadows,2026-07-15,9,6,2,7,1
Meadows,2026-07-15,10,1,8,4,2
Meadows,2026-07-15,11,4,1,2,8
BetDeluxe Rockhampton,2026-07-15,1,7,8,4,2
BetDeluxe Rockhampton,2026-07-15,2,5,1,4,6
BetDeluxe Rockhampton,2026-07-15,3,5,8,3,7
BetDeluxe Rockhampton,2026-07-15,4,5,7,2,8
BetDeluxe Rockhampton,2026-07-15,5,7,2,1,8
BetDeluxe Rockhampton,2026-07-15,6,4,2,1,7
BetDeluxe Rockhampton,2026-07-15,7,4,3,1,2
BetDeluxe Rockhampton,2026-07-15,8,2,3,4,7
BetDeluxe Rockhampton,2026-07-15,9,2,7,3,6
BetDeluxe Rockhampton,2026-07-15,10,3,2,6,1
Darwin,2026-07-15,1,5,8,1,4
Darwin,2026-07-15,2,2,5,7,4
Darwin,2026-07-15,3,7,4,1,6
Darwin,2026-07-15,4,2,1,5,8
Darwin,2026-07-15,5,7,8,1,5
Darwin,2026-07-15,6,7,2,4,8
Cannington,2026-07-15,1,2,1,7,4
Cannington,2026-07-15,2,1,6,8,3
Cannington,2026-07-15,3,6,7,8,1
Cannington,2026-07-15,4,2,4,3,8
Cannington,2026-07-15,5,7,6,5,1
Cannington,2026-07-15,6,2,4,5,1
