Track,Date,Race,Winner,2nd,3rd,4th
Ladbrokes Q Straight,2026-01-22,1,2,4,8,5
Ladbrokes Q Straight,2026-01-22,2,4,3,1,2
Ladbrokes Q Straight,2026-01-22,3,3,6,2,7
Ladbrokes Q Straight,2026-01-22,4,1,8,7,5
Ladbrokes Q Straight,2026-01-22,5,1,2,6,8
Ladbrokes Q Straight,2026-01-22,6,8,7,4,6
Ladbrokes Q Straight,2026-01-22,7,2,8,3,6
Ladbrokes Q Straight,2026-01-22,8,7,4,2,1
Ladbrokes Q Straight,2026-01-22,9,8,7,4,1
Ladbrokes Q Straight,2026-01-22,10,3,4,6,1
Ladbrokes Q Straight,2026-01-22,11,2,1,3,8
Ladbrokes Q Straight,2026-01-22,12,1,8,2,6
