Track,Date,Race,Winner,2nd,3rd,4th
Taree,2026-09-13,1,1,5,4,3
Taree,2026-09-13,2,6,3,4,7
Taree,2026-09-13,3,7,1,5,10
Taree,2026-09-13,4,5,7,3,4
Taree,2026-09-13,5,1,2,6,8
Taree,2026-09-13,6,3,1,6,5
Taree,2026-09-13,7,6,7,5,4
Taree,2026-09-13,8,3,7,4,1
Taree,2026-09-13,9,2,6,3,1
Taree,2026-09-13,10,2,1,3,8
Taree,2026-09-13,11,2,1,8,7
Taree,2026-09-13,12,9,6,3,4
Richmond,2026-09-13,1,9,7,2,3
Richmond,2026-09-13,2,5,2,8,4
Richmond,2026-09-13,3,2,7,8,3
Richmond,2026-09-13,4,7,2,3,6
Richmond,2026-09-13,5,5,7,8,4
Richmond,2026-09-13,6,1,2,4,7
Richmond,2026-09-13,7,7,5,2,8
Richmond,2026-09-13,8,5,7,8,2
Richmond,2026-09-13,9,7,8,1,3
Richmond,2026-09-13,10,1,4,3,8
Richmond,2026-09-13,11,2,4,6,5
Richmond,2026-09-13,12,5,4,7,1
Nowra,2026-09-13,1,4,6,8,3
Nowra,2026-09-13,2,1,2,8,4
Nowra,2026-09-13,3,8,1,4,6
Nowra,2026-09-13,4,2,3,1,6
Nowra,2026-09-13,5,6,3,2,4
Nowra,2026-09-13,6,4,8,2,1
Nowra,2026-09-13,7,5,4,1,7
Nowra,2026-09-13,8,5,1,7,2
Healesville,2026-09-13,1,7,3,2,8
Healesville,2026-09-13,2,3,8,1,5
Healesville,2026-09-13,3,8,5,1,3
Healesville,2026-09-13,4,8,6,7,2
Healesville,2026-09-13,5,8,7,5,6
Healesville,2026-09-13,6,7,8,1,2
Healesville,2026-09-13,7,8,5,1,3
Healesville,2026-09-13,8,2,3,5,8
Healesville,2026-09-13,9,6,5,7,4
Healesville,2026-09-13,10,8,7,4,1
Healesville,2026-09-13,11,2,7,3,5
Healesville,2026-09-13,12,3,6,1,5
BetDeluxe Capalaba,2026-09-13,1,2,7,6,4
BetDeluxe Capalaba,2026-09-13,2,2,6,1,4
BetDeluxe Capalaba,2026-09-13,3,7,5,2,8
BetDeluxe Capalaba,2026-09-13,4,2,3,7,4
BetDeluxe Capalaba,2026-09-13,5,8,1,4,6
BetDeluxe Capalaba,2026-09-13,6,8,6,3,4
BetDeluxe Capalaba,2026-09-13,7,8,2,5,4
BetDeluxe Capalaba,2026-09-13,8,4,8,1,6
BetDeluxe Capalaba,2026-09-13,9,7,8,2,1
Mount Gambier,2026-09-13,1,6,4,1,8
Mount Gambier,2026-09-13,2,7,1,5,4
Mount Gambier,2026-09-13,3,7,4,8,2
Mount Gambier,2026-09-13,4,4,2,1,7
Mount Gambier,2026-09-13,5,1,4,2,9
Mount Gambier,2026-09-13,6,6,1,4,7
Mount Gambier,2026-09-13,7,8,4,2,5
Mount Gambier,2026-09-13,8,2,1,7,5
Mount Gambier,2026-09-13,9,1,2,7,4
Mount Gambier,2026-09-13,10,2,9,8,4
Mount Gambier,2026-09-13,11,7,1,5,
Mount Gambier,2026-09-13,12,4,8,6,2
Sale,2026-09-13,1,3,7,1,4
Sale,2026-09-13,2,2,4,6,3
Sale,2026-09-13,3,8,9,3,7
Sale,2026-09-13,4,6,3,2,1
Sale,2026-09-13,5,2,8,6,3
Sale,2026-09-13,6,7,1,8,2
Sale,2026-09-13,7,3,4,8,1
Sale,2026-09-13,8,4,7,6,3
Sale,2026-09-13,9,8,2,4,7
Sale,2026-09-13,10,8,1,3,6
Sale,2026-09-13,11,8,1,7,3
BetDeluxe Rockhampton,2026-09-13,1,8,4,2,6
BetDeluxe Rockhampton,2026-09-13,2,4,2,3,8
BetDeluxe Rockhampton,2026-09-13,3,3,2,6,1
BetDeluxe Rockhampton,2026-09-13,4,1,4,2,7
BetDeluxe Rockhampton,2026-09-13,5,4,7,5,3
BetDeluxe Rockhampton,2026-09-13,6,7,6,2,4
BetDeluxe Rockhampton,2026-09-13,7,2,3,8,4
BetDeluxe Rockhampton,2026-09-13,8,1,3,4,6
BetDeluxe Rockhampton,2026-09-13,9,2,7,6,3
BetDeluxe Rockhampton,2026-09-13,10,4,3,2,8
BetDeluxe Rockhampton,2026-09-13,11,2,6,4,7
Gawler,2026-09-13,1,4,8,1,2
Gawler,2026-09-13,2,2,4,8,5
Gawler,2026-09-13,3,2,1,4,7
Gawler,2026-09-13,4,1,8,2,6
Gawler,2026-09-13,5,5,2,4,7
Gawler,2026-09-13,6,8,5,4,7
Gawler,2026-09-13,7,5,8,1,7
Gawler,2026-09-13,8,8,7,4,5
Gawler,2026-09-13,9,5,1,2,4
Gawler,2026-09-13,10,2,1,4,6
Gawler,2026-09-13,11,2,6,8,4
Gawler,2026-09-13,12,4,2,1,7
Ladbrokes Q2 Parklands,2026-09-13,1,8,1,5,2
Ladbrokes Q2 Parklands,2026-09-13,2,8,1,2,7
Ladbrokes Q2 Parklands,2026-09-13,3,2,6,1,3
Ladbrokes Q2 Parklands,2026-09-13,4,8,5,2,6
Ladbrokes Q2 Parklands,2026-09-13,5,3,8,2,9
Ladbrokes Q2 Parklands,2026-09-13,6,4,1,6,5
Ladbrokes Q2 Parklands,2026-09-13,7,1,3,8,2
Ladbrokes Q2 Parklands,2026-09-13,8,3,5,2,1
Ladbrokes Q2 Parklands,2026-09-13,9,2,5,7,8
Ladbrokes Q2 Parklands,2026-09-13,10,4,5,2,7
Ladbrokes Q2 Parklands,2026-09-13,11,5,2,8,6
Ladbrokes Q2 Parklands,2026-09-13,12,5,2,6,3
Darwin,2026-09-13,1,1,2,8,4
Darwin,2026-09-13,2,5,8,2,1
Darwin,2026-09-13,3,4,5,7,8
Darwin,2026-09-13,4,7,1,5,4
Darwin,2026-09-13,5,1,8,6,2
