Track,Date,Race,Winner,2nd,3rd,4th
Bulli,2026-08-25,1,5,3,1,2
Bulli,2026-08-25,2,3,7,6,8
Bulli,2026-08-25,3,3,1,2,6
Bulli,2026-08-25,4,5,8,3,1
Bulli,2026-08-25,5,4,8,6,3
Bulli,2026-08-25,6,1,8,6,3
Bulli,2026-08-25,7,2,1,3,4
Bulli,2026-08-25,8,6,3,2,1
Bulli,2026-08-25,9,1,6,7,3
Bulli,2026-08-25,10,5,7,1,8
Temora,2026-08-25,1,2,3,1,4
Temora,2026-08-25,2,5,3,6,4
Temora,2026-08-25,3,6,3,2,7
Temora,2026-08-25,4,6,7,1,4
Temora,2026-08-25,5,3,9,7,2
Temora,2026-08-25,6,8,6,1,2
Temora,2026-08-25,7,1,5,3,6
Temora,2026-08-25,8,1,3,8,7
Temora,2026-08-25,9,6,4,1,5
Temora,2026-08-25,10,2,6,5,8
Gosford,2026-08-25,1,4,2,5,8
Gosford,2026-08-25,2,2,1,3,8
Gosford,2026-08-25,3,1,2,8,6
Gosford,2026-08-25,4,6,1,7,4
Gosford,2026-08-25,5,1,2,3,8
Gosford,2026-08-25,6,1,2,3,6
Gosford,2026-08-25,7,2,3,1,5
Gosford,2026-08-25,8,8,3,2,5
Gosford,2026-08-25,9,2,1,6,5
Gosford,2026-08-25,10,6,8,5,3
Gosford,2026-08-25,11,7,6,4,2
Gawler,2026-08-25,1,1,5,2,8
Gawler,2026-08-25,2,1,8,7,2
Gawler,2026-08-25,3,5,8,4,1
Gawler,2026-08-25,4,1,4,8,7
Gawler,2026-08-25,5,2,4,1,5
Gawler,2026-08-25,6,8,2,7,1
Gawler,2026-08-25,7,2,4,5,8
Gawler,2026-08-25,8,1,8,4,2
Gawler,2026-08-25,9,5,4,7,2
Gawler,2026-08-25,10,7,5,1,3
Gawler,2026-08-25,11,2,4,8,6
Gawler,2026-08-25,12,1,8,2,4
Hobart,2026-08-25,1,4,5,6,2
Hobart,2026-08-25,2,5,4,6,3
Hobart,2026-08-25,3,3,5,1,2
Hobart,2026-08-25,4,3,7,2,4
Hobart,2026-08-25,5,1,3,4,6
Hobart,2026-08-25,6,6,8,4,5
Hobart,2026-08-25,7,ABD,,,
Hobart,2026-08-25,8,3,1,5,6
Hobart,2026-08-25,9,8,7,5,3
Hobart,2026-08-25,10,5,1,7,8
Hobart,2026-08-25,11,1,3,7,4
Warrnambool,2026-08-25,1,2,5,1,8
Warrnambool,2026-08-25,2,3,8,2,1
Warrnambool,2026-08-25,3,8,1,2,3
Warrnambool,2026-08-25,4,3,4,8,6
Warrnambool,2026-08-25,5,4,8,3,2
Warrnambool,2026-08-25,6,6,1,2,3
Warrnambool,2026-08-25,7,4,5,2,7
Warrnambool,2026-08-25,8,7,4,1,8
Warrnambool,2026-08-25,9,2,4,1,8
Warrnambool,2026-08-25,10,3,7,6,2
Warrnambool,2026-08-25,11,3,6,1,8
Warrnambool,2026-08-25,12,1,5,7,8
Geelong,2026-08-25,1,1,8,4,7
Geelong,2026-08-25,2,7,2,3,5
Geelong,2026-08-25,3,7,6,4,1
Geelong,2026-08-25,4,8,2,3,4
Geelong,2026-08-25,5,5,6,8,4
Geelong,2026-08-25,6,4,6,5,10
Geelong,2026-08-25,7,2,7,8,3
Geelong,2026-08-25,8,4,3,6,1
Geelong,2026-08-25,9,5,4,6,1
Geelong,2026-08-25,10,8,7,5,3
Geelong,2026-08-25,11,4,3,1,5
Geelong,2026-08-25,12,1,6,3,7
Ladbrokes Q1 Lakeside,2026-08-25,1,1,8,5,7
Ladbrokes Q1 Lakeside,2026-08-25,2,7,2,5,4
Ladbrokes Q1 Lakeside,2026-08-25,3,5,2,4,3
Ladbrokes Q1 Lakeside,2026-08-25,4,8,6,7,1
Ladbrokes Q1 Lakeside,2026-08-25,5,4,5,1,6
Ladbrokes Q1 Lakeside,2026-08-25,6,8,7,3,5
Ladbrokes Q1 Lakeside,2026-08-25,7,8,2,3,7
Ladbrokes Q1 Lakeside,2026-08-25,8,1,4,9,6
Ladbrokes Q1 Lakeside,2026-08-25,9,1,3,2,5
Ladbrokes Q1 Lakeside,2026-08-25,10,1,2,3,8
Ladbrokes Q1 Lakeside,2026-08-25,11,7,3,4,8
Ladbrokes Q1 Lakeside,2026-08-25,12,1,7,8,2
Bet Nation Townsville,2026-08-25,1,6,3,4,7
Bet Nation Townsville,2026-08-25,2,3,2,8,1
Bet Nation Townsville,2026-08-25,3,2,8,6,3
Bet Nation Townsville,2026-08-25,4,7,3,1,4
Bet Nation Townsville,2026-08-25,5,3,4,8,1
Bet Nation Townsville,2026-08-25,6,7,4,5,6
Bet Nation Townsville,2026-08-25,7,8,5,2,3
Bet Nation Townsville,2026-08-25,8,7,8,4,3
Bet Nation Townsville,2026-08-25,9,2,5,8,3
Bet Nation Townsville,2026-08-25,10,4,3,1,7
Bet Nation Townsville,2026-08-25,11,2,7,5,3
Bet Nation Townsville,2026-08-25,12,3,1,7,6
Warragul,2026-08-25,1,5,3,2,6
Warragul,2026-08-25,2,8,5,2,3
Warragul,2026-08-25,3,8,2,1,5
Warragul,2026-08-25,4,8,1,4,5
Warragul,2026-08-25,5,5,4,7,6
Warragul,2026-08-25,6,8,4,6,7
Warragul,2026-08-25,7,1,7,2,4
Warragul,2026-08-25,8,8,6,2,3
Warragul,2026-08-25,9,4,2,1,3
Warragul,2026-08-25,10,2,7,5,4
Warragul,2026-08-25,11,8,3,4,1
Warragul,2026-08-25,12,1,4,8,7
Darwin,2026-08-25,1,1,2,7,8
Darwin,2026-08-25,2,5,8,7,4
Darwin,2026-08-25,3,2,4,5,7
Darwin,2026-08-25,4,4,2,7,1
Darwin,2026-08-25,5,2,5,7,1
Darwin,2026-08-25,6,2,4,7,1
Darwin,2026-08-25,7,2,8,7,4
Darwin,2026-08-25,8,5,2,1,4
Darwin,2026-08-25,9,1,7,8,4
Mandurah,2026-08-25,1,6,7,4,3
Mandurah,2026-08-25,2,7,1,5,6
Mandurah,2026-08-25,3,3,7,8,6
Mandurah,2026-08-25,4,1,3,2,6
Mandurah,2026-08-25,5,3,8,1,7
Mandurah,2026-08-25,6,1,3,7,6
Mandurah,2026-08-25,7,4,5,6,3
Mandurah,2026-08-25,8,4,3,1,8
Mandurah,2026-08-25,9,7,3,2,5
Mandurah,2026-08-25,10,7,2,3,1
