Track,Date,Race,Winner,2nd,3rd,4th
Taree,2026-07-11,1,3,8,6,1
Taree,2026-07-11,2,3,8,4,2
Taree,2026-07-11,3,2,8,3,6
Taree,2026-07-11,4,8,7,6,1
Taree,2026-07-11,5,2,5,1,7
Taree,2026-07-11,6,8,1,7,2
Taree,2026-07-11,7,7,6,8,5
Taree,2026-07-11,8,5,1,8,3
Taree,2026-07-11,9,2,1,7,6
Taree,2026-07-11,10,2,6,4,3
Dubbo,2026-07-11,1,2,8,9,3
Dubbo,2026-07-11,2,7,3,1,5
Dubbo,2026-07-11,3,3,6,8,1
Dubbo,2026-07-11,4,4,3,7,10
Dubbo,2026-07-11,5,5,6,4,1
Dubbo,2026-07-11,6,1,7,2,3
Dubbo,2026-07-11,7,1,9,10,4
Dubbo,2026-07-11,8,4,1,5,7
Dubbo,2026-07-11,9,4,2,1,7
Dubbo,2026-07-11,10,2,1,6,7
Dubbo,2026-07-11,11,2,1,5,3
Ladbrokes Gardens,2026-07-11,1,5,2,7,1
Ladbrokes Gardens,2026-07-11,2,4,8,5,3
Ladbrokes Gardens,2026-07-11,3,7,6,1,8
Ladbrokes Gardens,2026-07-11,4,2,1,3,6
Ladbrokes Gardens,2026-07-11,5,2,1,4,7
Ladbrokes Gardens,2026-07-11,6,8,4,3,7
Ladbrokes Gardens,2026-07-11,7,3,8,7,2
Ladbrokes Gardens,2026-07-11,8,4,5,1,8
Ladbrokes Gardens,2026-07-11,9,2,4,7,8
Ladbrokes Gardens,2026-07-11,10,3,7,6,2
Ladbrokes Gardens,2026-07-11,11,8,4,5,7
Ladbrokes Gardens,2026-07-11,12,2,3,4,8
Wentworth Park,2026-07-11,1,1,3,6,4
Wentworth Park,2026-07-11,2,1,7,6,8
Wentworth Park,2026-07-11,3,6,1,4,3
Wentworth Park,2026-07-11,4,4,6,2,8
Wentworth Park,2026-07-11,5,2,7,3,1
Wentworth Park,2026-07-11,6,2,8,4,3
Wentworth Park,2026-07-11,7,7,3,2,8
Wentworth Park,2026-07-11,8,1,4,8,2
Wentworth Park,2026-07-11,9,8,1,7,5
Wentworth Park,2026-07-11,10,2,7,3,5
Ballarat,2026-07-11,1,8,9,4,5
Ballarat,2026-07-11,2,1,4,5,8
Ballarat,2026-07-11,3,7,8,5,6
Ballarat,2026-07-11,4,ABD,,,
Ballarat,2026-07-11,5,ABD,,,
Ballarat,2026-07-11,6,ABD,,,
Ballarat,2026-07-11,7,ABD,,,
Ballarat,2026-07-11,8,ABD,,,
Ballarat,2026-07-11,9,ABD,,,
Ballarat,2026-07-11,10,ABD,,,
Ballarat,2026-07-11,11,ABD,,,
Ballarat,2026-07-11,12,ABD,,,
Meadows,2026-07-11,1,8,5,6,7
Meadows,2026-07-11,2,8,2,3,4
Meadows,2026-07-11,3,1,6,5,7
Meadows,2026-07-11,4,1,5,4,7
Meadows,2026-07-11,5,1,4,3,6
Meadows,2026-07-11,6,1,2,8,4
Meadows,2026-07-11,7,1,8,3,6
Meadows,2026-07-11,8,8,1,3,4
Meadows,2026-07-11,9,5,1,8,6
Meadows,2026-07-11,10,3,6,5,4
Meadows,2026-07-11,11,7,2,3,4
Meadows,2026-07-11,12,5,8,2,6
Ladbrokes Q2 Parklands,2026-07-11,1,1,2,6,7
Ladbrokes Q2 Parklands,2026-07-11,2,2,6,8,5
Ladbrokes Q2 Parklands,2026-07-11,3,4,2,7,3
Ladbrokes Q2 Parklands,2026-07-11,4,3,5,1,7
Ladbrokes Q2 Parklands,2026-07-11,5,6,8,5,7
Ladbrokes Q2 Parklands,2026-07-11,6,4,6,5,1
Ladbrokes Q2 Parklands,2026-07-11,7,2,3,4,1
Ladbrokes Q2 Parklands,2026-07-11,8,4,3,2,1
Ladbrokes Q2 Parklands,2026-07-11,9,3,4,1,2
Ladbrokes Q2 Parklands,2026-07-11,10,2,3,6,1
Ladbrokes Q2 Parklands,2026-07-11,11,7,1,6,3
Ladbrokes Q2 Parklands,2026-07-11,12,3,7,2,1
Cannington,2026-07-11,1,6,1,2,3
Cannington,2026-07-11,2,7,4,5,8
Cannington,2026-07-11,3,5,4,2,7
Cannington,2026-07-11,4,2,6,8,7
Cannington,2026-07-11,5,7,4,8,2
Cannington,2026-07-11,6,7,5,8,4
Cannington,2026-07-11,7,7,3,8,2
Cannington,2026-07-11,8,1,2,7,5
Cannington,2026-07-11,9,6,2,4,1
