Track,Date,Race,Winner,2nd,3rd,4th
Temora,2026-01-25,1,ABD,,,
Temora,2026-01-25,2,5,8,7,1
Temora,2026-01-25,3,2,7,3,8
Temora,2026-01-25,4,3,6,4,2
Temora,2026-01-25,5,1,2,3,7
Temora,2026-01-25,6,8,5,2,7
Temora,2026-01-25,7,7,2,8,1
Temora,2026-01-25,8,8,6,1,7
Temora,2026-01-25,9,2,8,1,5
Temora,2026-01-25,10,4,1,2,5
Grafton,2026-01-25,1,4,1,8,7
Grafton,2026-01-25,2,8,7,2,1
Grafton,2026-01-25,3,6,1,4,8
Grafton,2026-01-25,4,8,4,6,1
Grafton,2026-01-25,5,3,1,8,4
Grafton,2026-01-25,6,5,7,1,6
Grafton,2026-01-25,7,6,4,1,2
Grafton,2026-01-25,8,2,8,7,4
Grafton,2026-01-25,9,5,4,2,1
Grafton,2026-01-25,10,5,4,8,1
Grafton,2026-01-25,11,4,7,8,2
Richmond,2026-01-25,1,7,1,2,4
Richmond,2026-01-25,2,6,2,8,5
Richmond,2026-01-25,3,4,2,5,1
Richmond,2026-01-25,4,2,3,8,4
Richmond,2026-01-25,5,3,2,1,4
Richmond,2026-01-25,6,5,3,2,4
Richmond,2026-01-25,7,1,7,8,4
Richmond,2026-01-25,8,5,8,1,4
Richmond,2026-01-25,9,5,6,2,3
Richmond,2026-01-25,10,1,7,8,3
Richmond,2026-01-25,11,3,1,5,6
Richmond,2026-01-25,12,7,4,1,2
Healesville,2026-01-25,1,9,2,5,1
Healesville,2026-01-25,2,4,2,7,1
Healesville,2026-01-25,3,6,2,3,5
Healesville,2026-01-25,4,8,3,6,5
Healesville,2026-01-25,5,8,1,4,7
Healesville,2026-01-25,6,4,3,9,7
Healesville,2026-01-25,7,6,2,1,4
Healesville,2026-01-25,8,1,2,3,4
Healesville,2026-01-25,9,2,3,8,7
Healesville,2026-01-25,10,1,8,6,4
Healesville,2026-01-25,11,1,8,7,2
Healesville,2026-01-25,12,2,8,4,1
BetDeluxe Capalaba,2026-01-25,1,4,2,3,1
BetDeluxe Capalaba,2026-01-25,2,5,6,1,7
BetDeluxe Capalaba,2026-01-25,3,2,4,6,1
BetDeluxe Capalaba,2026-01-25,4,2,8,4,5
BetDeluxe Capalaba,2026-01-25,5,7,6,5,2
BetDeluxe Capalaba,2026-01-25,6,8,7,2,6
BetDeluxe Capalaba,2026-01-25,7,4,8,6,2
BetDeluxe Capalaba,2026-01-25,8,8,3,6,4
BetDeluxe Capalaba,2026-01-25,9,8,4,3,1
BetDeluxe Capalaba,2026-01-25,10,3,7,2,4
Mount Gambier,2026-01-25,1,8,2,6,4
Mount Gambier,2026-01-25,2,8,1,4,6
Mount Gambier,2026-01-25,3,2,5,1,7
Mount Gambier,2026-01-25,4,1,6,4,8
Mount Gambier,2026-01-25,5,5,4,7,2
Mount Gambier,2026-01-25,6,1,8,7,4
Mount Gambier,2026-01-25,7,2,6,3,8
Mount Gambier,2026-01-25,8,4,3,5,2
Mount Gambier,2026-01-25,9,8,4,2,1
Mount Gambier,2026-01-25,10,1,2,8,6
Mount Gambier,2026-01-25,11,8,5,7,1
Sale,2026-01-25,1,3,2,8,5
Sale,2026-01-25,2,6,8,5,7
Sale,2026-01-25,3,2,5,7,1
Sale,2026-01-25,4,5,6,1,2
Sale,2026-01-25,5,6,5,8,3
Sale,2026-01-25,6,8,5,3,1
Sale,2026-01-25,7,2,5,1,3
Sale,2026-01-25,8,8,3,1,6
Sale,2026-01-25,9,2,8,6,5
Sale,2026-01-25,10,5,8,7,4
Sale,2026-01-25,11,4,1,2,5
Sale,2026-01-25,12,5,7,3,2
Meadows,2026-01-25,1,3,1,2,4
Meadows,2026-01-25,2,8,1,3,7
Meadows,2026-01-25,3,1,3,2,5
Meadows,2026-01-25,4,5,2,7,1
Meadows,2026-01-25,5,1,9,4,10
Meadows,2026-01-25,6,2,6,7,8
Meadows,2026-01-25,7,6,4,3,1
Meadows,2026-01-25,8,3,7,4,8
Meadows,2026-01-25,9,1,3,5,7
Meadows,2026-01-25,10,2,5,7,3
Meadows,2026-01-25,11,2,7,1,8
Meadows,2026-01-25,12,1,3,5,2
Ladbrokes Q2 Parklands,2026-01-25,1,4,6,8,3
Ladbrokes Q2 Parklands,2026-01-25,2,4,6,7,2
Ladbrokes Q2 Parklands,2026-01-25,3,3,2,4,6
Ladbrokes Q2 Parklands,2026-01-25,4,1,4,7,6
Ladbrokes Q2 Parklands,2026-01-25,5,6,5,8,4
Ladbrokes Q2 Parklands,2026-01-25,6,9,6,8,5
Ladbrokes Q2 Parklands,2026-01-25,7,2,8,4,5
Ladbrokes Q2 Parklands,2026-01-25,8,8,2,3,5
Ladbrokes Q2 Parklands,2026-01-25,9,5,8,3,7
Ladbrokes Q2 Parklands,2026-01-25,10,ABD,,,
Ladbrokes Q2 Parklands,2026-01-25,11,ABD,,,
Ladbrokes Q2 Parklands,2026-01-25,12,ABD,,,
Darwin,2026-01-25,1,1,2,7,9
Darwin,2026-01-25,2,8,2,4,5
Darwin,2026-01-25,3,3,7,4,2
Darwin,2026-01-25,4,8,3,2,1
Darwin,2026-01-25,5,5,7,8,9
Darwin,2026-01-25,6,8,3,2,1
Darwin,2026-01-25,7,7,8,1,6
Darwin,2026-01-25,8,5,1,8,2
Darwin,2026-01-25,9,1,5,7,4
