Track,Date,Race,Winner,2nd,3rd,4th
Goulburn,2026-07-20,1,7,4,1,2
Goulburn,2026-07-20,2,8,1,4,2
Goulburn,2026-07-20,3,7,4,1,8
Goulburn,2026-07-20,4,4,5,7,2
Goulburn,2026-07-20,5,8,7,4,2
Goulburn,2026-07-20,6,5,7,8,
Goulburn,2026-07-20,7,4,7,1,2
Goulburn,2026-07-20,8,4,7,8,6
Maitland,2026-07-20,1,2,7,6,1
Maitland,2026-07-20,2,9,8,1,7
Maitland,2026-07-20,3,8,4,2,1
Maitland,2026-07-20,4,8,5,3,7
Maitland,2026-07-20,5,6,8,5,3
Maitland,2026-07-20,6,3,2,4,6
Maitland,2026-07-20,7,1,2,8,6
Maitland,2026-07-20,8,3,5,1,7
Maitland,2026-07-20,9,3,4,2,1
Maitland,2026-07-20,10,7,8,2,6
Casino,2026-07-20,1,6,1,4,8
Casino,2026-07-20,2,8,1,5,2
Casino,2026-07-20,3,5,4,1,7
Casino,2026-07-20,4,5,4,1,8
Casino,2026-07-20,5,2,1,4,7
Casino,2026-07-20,6,3,6,8,4
Casino,2026-07-20,7,5,2,3,8
Casino,2026-07-20,8,6,7,1,3
Casino,2026-07-20,9,8,7,2,6
Casino,2026-07-20,10,6,8,3,1
Casino,2026-07-20,11,1,4,5,2
Shepparton,2026-07-20,1,6,2,3,5
Shepparton,2026-07-20,2,2,5,4,1
Shepparton,2026-07-20,3,3,7,8,6
Shepparton,2026-07-20,4,1,5,2,6
Shepparton,2026-07-20,5,8,5,6,3
Shepparton,2026-07-20,6,1,6,10,2
Shepparton,2026-07-20,7,2,1,8,5
Shepparton,2026-07-20,8,3,6,1,5
Shepparton,2026-07-20,9,7,5,1,2
Shepparton,2026-07-20,10,8,1,7,3
Shepparton,2026-07-20,11,5,3,7,8
Shepparton,2026-07-20,12,8,4,5,1
Traralgon,2026-07-20,1,6,9,10,5
Traralgon,2026-07-20,2,6,7,5,4
Traralgon,2026-07-20,3,2,4,8,6
Traralgon,2026-07-20,4,1,6,2,3
Traralgon,2026-07-20,5,8,3,7,10
Traralgon,2026-07-20,6,8,5,7,2
Traralgon,2026-07-20,7,2,1,8,6
Traralgon,2026-07-20,8,2,3,4,5
Traralgon,2026-07-20,9,1,9,7,4
Traralgon,2026-07-20,10,7,2,6,10
Traralgon,2026-07-20,11,5,3,7,4
Traralgon,2026-07-20,12,4,6,8,1
Warrnambool,2026-07-20,1,2,7,5,4
Warrnambool,2026-07-20,2,1,4,7,8
Warrnambool,2026-07-20,3,6,8,7,1
Warrnambool,2026-07-20,4,8,7,2,3
Warrnambool,2026-07-20,5,6,1,8,4
Warrnambool,2026-07-20,6,7,1,3,8
Warrnambool,2026-07-20,7,2,1,3,8
Warrnambool,2026-07-20,8,1,8,2,7
Warrnambool,2026-07-20,9,1,3,8,7
Warrnambool,2026-07-20,10,6,7,8,4
Warrnambool,2026-07-20,11,6,8,7,3
Warrnambool,2026-07-20,12,7,2,8,1
Northam,2026-07-20,1,8,7,4,5
Northam,2026-07-20,2,5,1,4,8
Northam,2026-07-20,3,1,5,2,6
Northam,2026-07-20,4,1,5,4,6
Northam,2026-07-20,5,8,7,1,4
Northam,2026-07-20,6,1,8,2,7
Northam,2026-07-20,7,6,2,5,3
Northam,2026-07-20,8,8,1,2,5
Northam,2026-07-20,9,1,2,8,6
Northam,2026-07-20,10,2,5,4,6
Ladbrokes Q Straight,2026-07-20,1,1,3,7,6
Ladbrokes Q Straight,2026-07-20,2,2,7,5,8
Ladbrokes Q Straight,2026-07-20,3,5,8,6,3
Ladbrokes Q Straight,2026-07-20,4,7,5,8,4
Ladbrokes Q Straight,2026-07-20,5,2,1,8,3
Ladbrokes Q Straight,2026-07-20,6,1,5,4,6
Ladbrokes Q Straight,2026-07-20,7,5,2,8,3
Ladbrokes Q Straight,2026-07-20,8,7,6,8,2
Ladbrokes Q Straight,2026-07-20,9,7,4,1,3
Ladbrokes Q Straight,2026-07-20,10,8,2,3,7
Ladbrokes Q Straight,2026-07-20,11,2,4,5,3
Ladbrokes Q Straight,2026-07-20,12,8,4,6,3
Angle Park,2026-07-20,1,2,6,4,8
Angle Park,2026-07-20,2,1,8,7,5
Angle Park,2026-07-20,3,4,1,7,8
Angle Park,2026-07-20,4,2,6,1,8
Angle Park,2026-07-20,5,8,7,2,5
Angle Park,2026-07-20,6,1,3,8,4
Angle Park,2026-07-20,7,1,2,8,5
Angle Park,2026-07-20,8,1,8,2,5
Angle Park,2026-07-20,9,2,4,8,6
Angle Park,2026-07-20,10,2,4,5,8
Sandown,2026-07-20,1,2,3,1,7
Sandown,2026-07-20,2,1,3,8,2
Sandown,2026-07-20,3,4,3,7,8
Sandown,2026-07-20,4,4,8,2,1
Sandown,2026-07-20,5,3,7,2,1
Sandown,2026-07-20,6,6,3,7,2
Sandown,2026-07-20,7,6,4,8,2
Sandown,2026-07-20,8,6,1,3,4
Sandown,2026-07-20,9,1,3,2,5
Sandown,2026-07-20,10,4,8,2,1
Sandown,2026-07-20,11,2,8,4,7
Sandown,2026-07-20,12,2,5,1,7
Launceston,2026-07-20,1,7,3,1,2
Launceston,2026-07-20,2,8,1,2,3
Launceston,2026-07-20,3,8,2,1,7
Launceston,2026-07-20,4,1,5,2,7
Launceston,2026-07-20,5,2,5,1,8
Launceston,2026-07-20,6,8,2,1,5
Launceston,2026-07-20,7,1,6,4,8
Launceston,2026-07-20,8,1,6,8,4
Launceston,2026-07-20,9,8,1,7,2
