Track,Date,Race,Winner,2nd,3rd,4th
Richmond Straight,2026-08-27,1,4,8,1,7
Richmond Straight,2026-08-27,2,1,7,2,6
Richmond Straight,2026-08-27,3,7,3,8,2
Richmond Straight,2026-08-27,4,4,3,2,1
Richmond Straight,2026-08-27,5,1,8,4,6
Richmond Straight,2026-08-27,6,1,6,3,4
Richmond Straight,2026-08-27,7,7,6,4,2
Richmond Straight,2026-08-27,8,8,1,3,2
Richmond Straight,2026-08-27,9,3,5,4,1
Richmond Straight,2026-08-27,10,8,1,5,3
Dubbo,2026-08-27,1,5,1,6,3
Dubbo,2026-08-27,2,1,8,3,7
Dubbo,2026-08-27,3,2,1,6,4
Dubbo,2026-08-27,4,3,8,1,7
Dubbo,2026-08-27,5,8,7,4,5
Dubbo,2026-08-27,6,6,3,4,1
Dubbo,2026-08-27,7,4,2,8,7
Dubbo,2026-08-27,8,5,3,8,4
Dubbo,2026-08-27,9,6,7,4,1
Dubbo,2026-08-27,10,2,8,1,4
Dubbo,2026-08-27,11,1,4,8,7
Dubbo,2026-08-27,12,4,2,3,1
Wentworth Park,2026-08-27,1,ABD,,,
Wentworth Park,2026-08-27,2,7,8,4,6
Wentworth Park,2026-08-27,3,1,2,5,8
Wentworth Park,2026-08-27,4,4,7,2,1
Wentworth Park,2026-08-27,5,1,5,2,7
Wentworth Park,2026-08-27,6,3,2,8,7
Wentworth Park,2026-08-27,7,3,5,7,4
Wentworth Park,2026-08-27,8,1,2,5,7
Wentworth Park,2026-08-27,9,2,5,4,1
Casino,2026-08-27,1,1,3,2,8
Casino,2026-08-27,2,7,3,2,4
Casino,2026-08-27,3,1,7,3,2
Casino,2026-08-27,4,1,4,7,2
Casino,2026-08-27,5,8,4,3,7
Casino,2026-08-27,6,4,3,1,6
Casino,2026-08-27,7,1,2,7,8
Casino,2026-08-27,8,8,3,5,6
Casino,2026-08-27,9,7,8,4,1
Casino,2026-08-27,10,8,1,7,5
Shepparton,2026-08-27,1,8,1,2,5
Shepparton,2026-08-27,2,4,8,2,1
Shepparton,2026-08-27,3,2,3,6,1
Shepparton,2026-08-27,4,1,8,7,5
Shepparton,2026-08-27,5,4,2,8,7
Shepparton,2026-08-27,6,2,1,8,6
Shepparton,2026-08-27,7,7,6,8,3
Shepparton,2026-08-27,8,8,1,3,7
Shepparton,2026-08-27,9,4,2,1,8
Shepparton,2026-08-27,10,8,4,1,2
Shepparton,2026-08-27,11,1,2,8,4
Shepparton,2026-08-27,12,7,2,1,5
Ladbrokes Q Straight,2026-08-27,1,1,2,3,5
Ladbrokes Q Straight,2026-08-27,2,1,7,3,4
Ladbrokes Q Straight,2026-08-27,3,2,8,3,6
Ladbrokes Q Straight,2026-08-27,4,6,8,1,7
Ladbrokes Q Straight,2026-08-27,5,8,5,7,4
Ladbrokes Q Straight,2026-08-27,6,2,4,8,6
Ladbrokes Q Straight,2026-08-27,7,7,3,1,4
Ladbrokes Q Straight,2026-08-27,8,1,4,9,2
Ladbrokes Q Straight,2026-08-27,9,2,4,8,6
Ladbrokes Q Straight,2026-08-27,10,2,8,4,3
Ladbrokes Q Straight,2026-08-27,11,4,5,7,8
Mount Gambier,2026-08-27,1,5,1,7,8
Mount Gambier,2026-08-27,2,6,2,1,8
Mount Gambier,2026-08-27,3,8,7,5,4
Mount Gambier,2026-08-27,4,8,4,5,2
Mount Gambier,2026-08-27,5,5,1,8,2
Mount Gambier,2026-08-27,6,2,8,7,1
Mount Gambier,2026-08-27,7,1,7,2,4
Mount Gambier,2026-08-27,8,2,7,1,8
Mount Gambier,2026-08-27,9,8,1,6,4
Mount Gambier,2026-08-27,10,1,2,6,8
Warragul,2026-08-27,1,5,4,2,3
Warragul,2026-08-27,2,6,4,2,8
Warragul,2026-08-27,3,1,2,8,7
Warragul,2026-08-27,4,5,6,4,1
Warragul,2026-08-27,5,8,9,6,7
Warragul,2026-08-27,6,6,2,8,7
Warragul,2026-08-27,7,7,3,1,5
Warragul,2026-08-27,8,7,1,6,5
Warragul,2026-08-27,9,6,1,2,3
Warragul,2026-08-27,10,7,4,8,2
Warragul,2026-08-27,11,1,2,8,3
Warragul,2026-08-27,12,3,4,1,5
Warrnambool,2026-08-27,1,4,3,1,8
Warrnambool,2026-08-27,2,7,8,5,4
Warrnambool,2026-08-27,3,3,7,4,1
Warrnambool,2026-08-27,4,3,2,8,7
Warrnambool,2026-08-27,5,3,1,4,8
Warrnambool,2026-08-27,6,1,8,6,2
Warrnambool,2026-08-27,7,2,4,7,6
Warrnambool,2026-08-27,8,7,3,2,1
Warrnambool,2026-08-27,9,7,5,1,2
Warrnambool,2026-08-27,10,6,7,4,3
Warrnambool,2026-08-27,11,3,4,8,6
Warrnambool,2026-08-27,12,2,1,7,6
Ladbrokes Q2 Parklands,2026-08-27,1,3,5,4,2
Ladbrokes Q2 Parklands,2026-08-27,2,4,1,8,5
Ladbrokes Q2 Parklands,2026-08-27,3,6,1,2,4
Ladbrokes Q2 Parklands,2026-08-27,4,8,4,3,7
Ladbrokes Q2 Parklands,2026-08-27,5,6,2,7,3
Ladbrokes Q2 Parklands,2026-08-27,6,3,2,4,5
Ladbrokes Q2 Parklands,2026-08-27,7,2,6,5,1
Ladbrokes Q2 Parklands,2026-08-27,8,1,3,2,10
Ladbrokes Q2 Parklands,2026-08-27,9,4,9,2,1
Ladbrokes Q2 Parklands,2026-08-27,10,2,4,3,6
Meadows,2026-08-27,1,1,7,3,10
Meadows,2026-08-27,2,6,2,1,3
Meadows,2026-08-27,3,5,6,4,3
Meadows,2026-08-27,4,5,3,8,4
Meadows,2026-08-27,5,8,5,6,4
