Track,Date,Race,Winner,2nd,3rd,4th
Ladbrokes Q Straight,2026-03-09,1,4,2,1,7
Ladbrokes Q Straight,2026-03-09,2,2,8,1,7
Ladbrokes Q Straight,2026-03-09,3,1,7,6,2
Ladbrokes Q Straight,2026-03-09,4,2,4,8,5
Ladbrokes Q Straight,2026-03-09,5,3,6,1,2
Ladbrokes Q Straight,2026-03-09,6,2,7,5,6
Ladbrokes Q Straight,2026-03-09,7,5,8,2,3
Ladbrokes Q Straight,2026-03-09,8,4,8,2,6
Ladbrokes Q Straight,2026-03-09,9,7,3,6,8
Ladbrokes Q Straight,2026-03-09,10,9,2,4,3
Ladbrokes Q Straight,2026-03-09,11,2,6,8,4
Ladbrokes Q Straight,2026-03-09,12,3,4,1,5
Mandurah,2026-03-09,1,8,7,4,5
Mandurah,2026-03-09,2,3,9,7,4
Mandurah,2026-03-09,3,2,1,6,5
Mandurah,2026-03-09,4,3,8,4,2
Mandurah,2026-03-09,5,2,8,3,1
Mandurah,2026-03-09,6,7,1,4,3
Mandurah,2026-03-09,7,1,8,4,2
Mandurah,2026-03-09,8,3,4,8,6
Mandurah,2026-03-09,9,4,8,2,7
Mandurah,2026-03-09,10,3,2,6,8
Mandurah,2026-03-09,11,5,8,7,2
Mandurah,2026-03-09,12,5,2,8,4
