Track,Date,Race,Winner,2nd,3rd,4th
Richmond Straight,2026-07-09,1,6,8,4,1
Richmond Straight,2026-07-09,2,4,6,8,2
Richmond Straight,2026-07-09,3,3,8,10,2
Richmond Straight,2026-07-09,4,8,3,4,2
Richmond Straight,2026-07-09,5,5,7,8,9
Richmond Straight,2026-07-09,6,7,8,2,4
Richmond Straight,2026-07-09,7,3,1,8,2
Richmond Straight,2026-07-09,8,8,5,7,1
Richmond Straight,2026-07-09,9,7,6,1,3
Richmond Straight,2026-07-09,10,2,7,8,5
Richmond Straight,2026-07-09,11,2,3,6,7
Richmond Straight,2026-07-09,12,4,7,2,3
Grafton,2026-07-09,1,3,4,2,6
Grafton,2026-07-09,2,6,1,3,2
Grafton,2026-07-09,3,7,8,4,1
Grafton,2026-07-09,4,1,5,2,8
Grafton,2026-07-09,5,5,7,8,2
Grafton,2026-07-09,6,6,1,8,7
Grafton,2026-07-09,7,5,7,2,6
Grafton,2026-07-09,8,4,2,1,8
Grafton,2026-07-09,9,7,1,4,8
Grafton,2026-07-09,10,1,3,6,2
Grafton,2026-07-09,11,8,5,2,3
Grafton,2026-07-09,12,4,2,1,5
Gunnedah,2026-07-09,1,5,3,2,4
Gunnedah,2026-07-09,2,5,8,7,4
Gunnedah,2026-07-09,3,1,8,4,5
Gunnedah,2026-07-09,4,8,5,2,1
Gunnedah,2026-07-09,5,2,4,1,6
Gunnedah,2026-07-09,6,3,1,5,4
Gunnedah,2026-07-09,7,8,4,6,7
Gunnedah,2026-07-09,8,3,4,1,5
Gunnedah,2026-07-09,9,1,6,2,3
Gunnedah,2026-07-09,10,3,6,1,2
Gunnedah,2026-07-09,11,1,5,8,4
Gunnedah,2026-07-09,12,6,8,7,2
Wentworth Park,2026-07-09,1,7,1,5,8
Wentworth Park,2026-07-09,2,4,3,5,1
Wentworth Park,2026-07-09,3,8,4,2,1
Wentworth Park,2026-07-09,4,8,1,3,5
Wentworth Park,2026-07-09,5,6,1,7,8
Wentworth Park,2026-07-09,6,2,5,4,1
Wentworth Park,2026-07-09,7,4,1,8,6
Wentworth Park,2026-07-09,8,8,1,3,7
Wentworth Park,2026-07-09,9,2,1,7,4
Wentworth Park,2026-07-09,10,3,4,2,5
Wentworth Park,2026-07-09,11,6,1,7,4
Shepparton,2026-07-09,1,8,7,1,5
Shepparton,2026-07-09,2,7,6,3,8
Shepparton,2026-07-09,3,3,1,6,4
Shepparton,2026-07-09,4,6,8,7,2
Shepparton,2026-07-09,5,2,8,7,6
Shepparton,2026-07-09,6,4,6,8,5
Shepparton,2026-07-09,7,7,3,8,5
Shepparton,2026-07-09,8,8,3,2,6
Shepparton,2026-07-09,9,3,4,1,5
Shepparton,2026-07-09,10,8,3,1,6
Shepparton,2026-07-09,11,1,8,3,5
Shepparton,2026-07-09,12,3,5,8,2
Ladbrokes Q Straight,2026-07-09,1,4,1,7,2
Ladbrokes Q Straight,2026-07-09,2,4,8,6,7
Ladbrokes Q Straight,2026-07-09,3,2,6,8,1
Ladbrokes Q Straight,2026-07-09,4,3,7,8,6
Ladbrokes Q Straight,2026-07-09,5,2,4,3,1
Ladbrokes Q Straight,2026-07-09,6,8,2,7,5
Ladbrokes Q Straight,2026-07-09,7,7,4,8,1
Ladbrokes Q Straight,2026-07-09,8,5,1,6,7
Ladbrokes Q Straight,2026-07-09,9,5,2,1,7
Ladbrokes Q Straight,2026-07-09,10,2,8,5,7
Ladbrokes Q Straight,2026-07-09,11,4,3,1,5
Ladbrokes Q Straight,2026-07-09,12,6,2,4,1
Mount Gambier,2026-07-09,1,1,4,8,2
Mount Gambier,2026-07-09,2,7,2,5,1
Mount Gambier,2026-07-09,3,2,8,4,1
Mount Gambier,2026-07-09,4,1,6,8,2
Mount Gambier,2026-07-09,5,5,1,2,7
Mount Gambier,2026-07-09,6,8,5,2,1
Mount Gambier,2026-07-09,7,2,8,5,1
Mount Gambier,2026-07-09,8,5,8,2,7
Mount Gambier,2026-07-09,9,2,6,8,1
Mount Gambier,2026-07-09,10,1,2,8,4
Warragul,2026-07-09,1,1,2,3,8
Warragul,2026-07-09,2,2,6,7,8
Warragul,2026-07-09,3,7,8,2,4
Warragul,2026-07-09,4,7,6,3,8
Warragul,2026-07-09,5,1,4,2,6
Warragul,2026-07-09,6,6,8,7,4
Warragul,2026-07-09,7,8,2,1,7
Warragul,2026-07-09,8,9,1,5,6
Warragul,2026-07-09,9,7,6,1,8
Warragul,2026-07-09,10,6,3,7,8
Warragul,2026-07-09,11,6,2,1,7
Warragul,2026-07-09,12,5,1,8,3
Warrnambool,2026-07-09,1,4,1,5,2
Warrnambool,2026-07-09,2,7,2,4,8
Warrnambool,2026-07-09,3,6,3,4,2
Warrnambool,2026-07-09,4,3,5,7,8
Warrnambool,2026-07-09,5,1,3,2,7
Warrnambool,2026-07-09,6,3,1,5,4
Warrnambool,2026-07-09,7,4,8,3,5
Warrnambool,2026-07-09,8,8,1,4,7
Warrnambool,2026-07-09,9,3,6,8,4
Warrnambool,2026-07-09,10,1,3,2,8
Warrnambool,2026-07-09,11,7,4,3,6
Warrnambool,2026-07-09,12,5,2,1,8
Ladbrokes Q1 Lakeside,2026-07-09,1,6,3,2,5
Ladbrokes Q1 Lakeside,2026-07-09,2,7,3,2,1
Ladbrokes Q1 Lakeside,2026-07-09,3,1,7,2,6
Ladbrokes Q1 Lakeside,2026-07-09,4,6,1,7,4
Ladbrokes Q1 Lakeside,2026-07-09,5,3,2,1,4
Ladbrokes Q1 Lakeside,2026-07-09,6,5,3,2,1
Ladbrokes Q1 Lakeside,2026-07-09,7,7,1,8,3
Ladbrokes Q1 Lakeside,2026-07-09,8,6,1,2,4
Ladbrokes Q1 Lakeside,2026-07-09,9,4,8,7,5
Ladbrokes Q1 Lakeside,2026-07-09,10,8,6,7,2
Ladbrokes Q1 Lakeside,2026-07-09,11,4,1,6,2
Ladbrokes Q1 Lakeside,2026-07-09,12,3,8,4,1
Sandown,2026-07-09,1,7,1,3,2
Sandown,2026-07-09,2,7,1,4,6
Sandown,2026-07-09,3,6,1,3,7
Sandown,2026-07-09,4,1,4,5,2
Sandown,2026-07-09,5,5,6,7,8
Sandown,2026-07-09,6,8,1,4,2
Sandown,2026-07-09,7,6,5,9,2
Sandown,2026-07-09,8,4,7,8,2
Sandown,2026-07-09,9,6,1,4,3
Sandown,2026-07-09,10,8,1,2,3
Sandown,2026-07-09,11,8,6,7,4
Sandown,2026-07-09,12,7,5,6,1
Hobart,2026-07-09,1,6,2,3,5
Hobart,2026-07-09,2,2,1,7,4
Hobart,2026-07-09,3,4,8,5,1
Hobart,2026-07-09,4,1,6,8,2
Hobart,2026-07-09,5,6,3,5,8
Hobart,2026-07-09,6,3,7,2,4
Hobart,2026-07-09,7,6,3,8,5
Hobart,2026-07-09,8,4,9,6,5
Hobart,2026-07-09,9,1,2,3,4
Hobart,2026-07-09,10,2,1,8,7
Hobart,2026-07-09,11,7,1,8,3
Angle Park,2026-07-09,1,8,7,5,1
Angle Park,2026-07-09,2,6,8,2,1
Angle Park,2026-07-09,3,4,2,5,7
Angle Park,2026-07-09,4,4,2,6,8
Angle Park,2026-07-09,5,1,8,6,7
Angle Park,2026-07-09,6,1,8,7,6
Angle Park,2026-07-09,7,8,4,7,5
Angle Park,2026-07-09,8,4,6,8,3
Angle Park,2026-07-09,9,3,1,5,7
Angle Park,2026-07-09,10,1,8,4,2
Angle Park,2026-07-09,11,2,4,8,1
Angle Park,2026-07-09,12,1,8,2,5
Mandurah,2026-07-09,1,1,3,4,5
Mandurah,2026-07-09,2,8,1,4,2
Mandurah,2026-07-09,3,1,7,3,2
Mandurah,2026-07-09,4,7,6,5,1
Mandurah,2026-07-09,5,8,7,3,1
Mandurah,2026-07-09,6,4,2,8,6
Mandurah,2026-07-09,7,6,1,2,5
Mandurah,2026-07-09,8,6,1,3,7
Mandurah,2026-07-09,9,1,7,8,6
Mandurah,2026-07-09,10,6,7,8,1
Mandurah,2026-07-09,11,3,5,2,7
