Track,Date,Race,Winner,2nd,3rd,4th
Goulburn,2026-07-10,1,8,5,2,1
Goulburn,2026-07-10,2,2,1,4,8
Goulburn,2026-07-10,3,7,2,5,8
Goulburn,2026-07-10,4,1,3,2,4
Goulburn,2026-07-10,5,4,1,2,6
Goulburn,2026-07-10,6,8,7,6,3
Goulburn,2026-07-10,7,7,6,2,4
Goulburn,2026-07-10,8,5,7,6,2
Goulburn,2026-07-10,9,2,6,1,3
Goulburn,2026-07-10,10,5,3,2,1
Ladbrokes Gardens,2026-07-10,1,1,4,7,8
Ladbrokes Gardens,2026-07-10,2,2,7,5,8
Ladbrokes Gardens,2026-07-10,3,3,1,2,6
Ladbrokes Gardens,2026-07-10,4,4,7,1,5
Ladbrokes Gardens,2026-07-10,5,1,3,8,6
Ladbrokes Gardens,2026-07-10,6,1,6,5,2
Ladbrokes Gardens,2026-07-10,7,6,5,4,2
Ladbrokes Gardens,2026-07-10,8,5,9,2,6
Ladbrokes Gardens,2026-07-10,9,2,3,7,4
Ladbrokes Gardens,2026-07-10,10,5,4,7,6
Ladbrokes Gardens,2026-07-10,11,1,3,5,2
Ladbrokes Gardens,2026-07-10,12,1,2,8,3
Grafton,2026-07-10,1,3,1,5,8
Grafton,2026-07-10,2,5,4,2,6
Grafton,2026-07-10,3,7,1,6,8
Grafton,2026-07-10,4,7,8,3,1
Grafton,2026-07-10,5,8,2,6,4
Grafton,2026-07-10,6,3,7,4,8
Grafton,2026-07-10,7,8,4,2,7
Grafton,2026-07-10,8,6,1,2,5
Grafton,2026-07-10,9,6,2,5,1
Grafton,2026-07-10,10,7,1,5,3
Grafton,2026-07-10,11,3,5,4,1
Grafton,2026-07-10,12,8,4,5,7
Richmond,2026-07-10,1,8,4,5,2
Richmond,2026-07-10,2,2,4,6,1
Richmond,2026-07-10,3,3,2,1,8
Richmond,2026-07-10,4,1,5,2,3
Richmond,2026-07-10,5,5,1,7,4
Richmond,2026-07-10,6,4,2,3,1
Richmond,2026-07-10,7,7,8,6,3
Richmond,2026-07-10,8,8,1,5,6
Richmond,2026-07-10,9,1,8,5,4
Richmond,2026-07-10,10,4,8,9,6
Richmond,2026-07-10,11,7,1,3,8
Healesville,2026-07-10,1,6,2,8,3
Healesville,2026-07-10,2,8,7,6,2
Healesville,2026-07-10,3,5,8,3,7
Healesville,2026-07-10,4,2,7,8,6
Healesville,2026-07-10,5,7,3,8,4
Healesville,2026-07-10,6,1,7,3,2
Healesville,2026-07-10,7,6,7,1,4
Healesville,2026-07-10,8,8,6,5,1
Healesville,2026-07-10,9,1,5,7,4
Healesville,2026-07-10,10,5,4,2,1
Healesville,2026-07-10,11,6,3,5,4
Healesville,2026-07-10,12,4,8,6,1
Bet Nation Townsville,2026-07-10,1,1,6,3,5
Bet Nation Townsville,2026-07-10,2,7,5,6,8
