Track,Date,Race,Winner,2nd,3rd,4th
Richmond Straight,2026-09-03,1,4,6,3,1
Richmond Straight,2026-09-03,2,8,3,6,1
Richmond Straight,2026-09-03,3,7,1,4,5
Richmond Straight,2026-09-03,4,4,6,5,8
Richmond Straight,2026-09-03,5,8,6,5,2
Richmond Straight,2026-09-03,6,5,7,3,2
Richmond Straight,2026-09-03,7,6,3,5,1
Richmond Straight,2026-09-03,8,6,5,4,3
Richmond Straight,2026-09-03,9,2,7,1,8
Richmond Straight,2026-09-03,10,4,3,1,5
Casino,2026-09-03,1,3,1,2,6
Casino,2026-09-03,2,2,1,7,8
Casino,2026-09-03,3,8,3,2,4
Casino,2026-09-03,4,6,8,2,4
Casino,2026-09-03,5,1,7,6,4
Casino,2026-09-03,6,6,8,7,4
Casino,2026-09-03,7,2,6,7,8
Casino,2026-09-03,8,8,7,4,3
Casino,2026-09-03,9,2,3,6,5
Casino,2026-09-03,10,8,6,1,4
Casino,2026-09-03,11,3,1,8,6
Casino,2026-09-03,12,5,6,7,4
Wentworth Park,2026-09-03,1,4,7,1,2
Wentworth Park,2026-09-03,2,4,1,8,2
Wentworth Park,2026-09-03,3,2,6,1,7
Wentworth Park,2026-09-03,4,6,8,5,3
Wentworth Park,2026-09-03,5,2,6,4,7
Wentworth Park,2026-09-03,6,4,1,7,8
Wentworth Park,2026-09-03,7,1,5,2,7
Wentworth Park,2026-09-03,8,7,6,1,2
Wentworth Park,2026-09-03,9,2,9,5,1
Wentworth Park,2026-09-03,10,7,3,2,9
Gunnedah,2026-09-03,1,4,5,3,6
Gunnedah,2026-09-03,2,8,6,1,4
Gunnedah,2026-09-03,3,7,4,1,2
Gunnedah,2026-09-03,4,3,4,2,1
Gunnedah,2026-09-03,5,6,8,1,7
Gunnedah,2026-09-03,6,1,2,7,3
Gunnedah,2026-09-03,7,8,1,5,6
Gunnedah,2026-09-03,8,2,1,8,3
Gunnedah,2026-09-03,9,1,8,2,3
Gunnedah,2026-09-03,10,4,8,2,7
Gunnedah,2026-09-03,11,8,6,3,7
Gunnedah,2026-09-03,12,8,6,7,4
Shepparton,2026-09-03,1,4,5,2,1
Shepparton,2026-09-03,2,1,8,7,2
Shepparton,2026-09-03,3,3,1,7,8
Shepparton,2026-09-03,4,1,7,3,4
Shepparton,2026-09-03,5,2,7,8,3
Shepparton,2026-09-03,6,1,3,7,8
Shepparton,2026-09-03,7,1,7,2,8
Shepparton,2026-09-03,8,1,4,6,3
Shepparton,2026-09-03,9,5,4,7,2
Shepparton,2026-09-03,10,7,2,1,5
Shepparton,2026-09-03,11,2,8,7,1
Shepparton,2026-09-03,12,8,4,7,5
Ladbrokes Q Straight,2026-09-03,1,2,1,8,3
Ladbrokes Q Straight,2026-09-03,2,2,8,7,5
Ladbrokes Q Straight,2026-09-03,3,8,6,4,1
Ladbrokes Q Straight,2026-09-03,4,3,4,1,6
