Track,Date,Race,Winner,2nd,3rd,4th
Temora,2026-08-09,1,4,8,1,2
Temora,2026-08-09,2,6,8,1,2
Temora,2026-08-09,3,7,3,8,1
Temora,2026-08-09,4,1,3,8,7
Temora,2026-08-09,5,6,3,2,4
Temora,2026-08-09,6,7,8,3,1
Temora,2026-08-09,7,7,6,1,5
Temora,2026-08-09,8,7,8,1,6
Richmond,2026-08-09,1,4,5,3,1
Richmond,2026-08-09,2,8,3,7,6
Richmond,2026-08-09,3,8,5,2,7
Richmond,2026-08-09,4,6,8,2,1
Richmond,2026-08-09,5,1,4,2,7
Richmond,2026-08-09,6,4,7,1,2
Richmond,2026-08-09,7,1,3,7,5
Richmond,2026-08-09,8,1,6,7,2
Richmond,2026-08-09,9,4,1,3,2
Richmond,2026-08-09,10,6,2,8,1
Richmond,2026-08-09,11,1,6,4,8
Richmond,2026-08-09,12,2,5,1,4
Nowra,2026-08-09,1,7,2,8,6
Nowra,2026-08-09,2,2,4,7,8
Nowra,2026-08-09,3,2,4,1,5
Nowra,2026-08-09,4,1,2,7,5
Nowra,2026-08-09,5,8,3,1,7
Nowra,2026-08-09,6,2,7,1,5
Nowra,2026-08-09,7,4,8,5,2
Nowra,2026-08-09,8,4,8,1,7
Healesville,2026-08-09,1,1,8,7,5
Healesville,2026-08-09,2,3,1,8,4
Healesville,2026-08-09,3,5,2,4,8
Healesville,2026-08-09,4,3,7,2,1
Healesville,2026-08-09,5,6,4,8,2
Healesville,2026-08-09,6,3,6,7,8
Healesville,2026-08-09,7,3,1,8,6
Healesville,2026-08-09,8,6,5,8,2
Healesville,2026-08-09,9,3,7,4,2
Healesville,2026-08-09,10,1,3,4,8
Healesville,2026-08-09,11,5,8,6,3
Healesville,2026-08-09,12,6,2,1,4
BetDeluxe Capalaba,2026-08-09,1,7,2,3,1
BetDeluxe Capalaba,2026-08-09,2,7,8,6,3
BetDeluxe Capalaba,2026-08-09,3,7,6,4,5
BetDeluxe Capalaba,2026-08-09,4,2,4,7,8
BetDeluxe Capalaba,2026-08-09,5,6,8,4,3
BetDeluxe Capalaba,2026-08-09,6,7,5,8,4
BetDeluxe Capalaba,2026-08-09,7,5,7,4,1
BetDeluxe Capalaba,2026-08-09,8,6,1,8,7
Mount Gambier,2026-08-09,1,7,5,3,
Mount Gambier,2026-08-09,2,2,7,8,4
Mount Gambier,2026-08-09,3,7,1,5,3
Mount Gambier,2026-08-09,4,4,2,8,5
Mount Gambier,2026-08-09,5,3,4,1,7
Mount Gambier,2026-08-09,6,3,8,4,7
Mount Gambier,2026-08-09,7,4,8,5,2
Mount Gambier,2026-08-09,8,7,5,1,9
Mount Gambier,2026-08-09,9,1,6,4,2
Mount Gambier,2026-08-09,10,8,1,4,7
Sale,2026-08-09,1,6,4,7,1
Sale,2026-08-09,2,3,7,8,2
Sale,2026-08-09,3,4,8,3,6
Sale,2026-08-09,4,1,8,7,3
Sale,2026-08-09,5,5,8,6,4
Sale,2026-08-09,6,8,4,6,1
Sale,2026-08-09,7,3,8,5,4
Sale,2026-08-09,8,7,5,6,4
Sale,2026-08-09,9,1,8,2,3
Sale,2026-08-09,10,3,1,8,6
Sale,2026-08-09,11,2,8,1,7
Sale,2026-08-09,12,3,7,1,2
Ladbrokes Q2 Parklands,2026-08-09,1,2,4,8,6
Ladbrokes Q2 Parklands,2026-08-09,2,3,2,7,5
Ladbrokes Q2 Parklands,2026-08-09,3,6,5,7,2
Ladbrokes Q2 Parklands,2026-08-09,4,2,7,3,4
Ladbrokes Q2 Parklands,2026-08-09,5,8,2,5,3
Ladbrokes Q2 Parklands,2026-08-09,6,4,5,1,8
Ladbrokes Q2 Parklands,2026-08-09,7,3,5,1,7
Ladbrokes Q2 Parklands,2026-08-09,8,2,8,5,4
Ladbrokes Q2 Parklands,2026-08-09,9,8,3,1,7
Ladbrokes Q2 Parklands,2026-08-09,10,8,1,2,7
BetDeluxe Rockhampton,2026-08-09,1,7,8,1,6
BetDeluxe Rockhampton,2026-08-09,2,1,7,8,2
BetDeluxe Rockhampton,2026-08-09,3,1,8,2,7
BetDeluxe Rockhampton,2026-08-09,4,4,1,8,6
BetDeluxe Rockhampton,2026-08-09,5,5,1,7,6
BetDeluxe Rockhampton,2026-08-09,6,3,4,2,7
BetDeluxe Rockhampton,2026-08-09,7,6,1,7,2
BetDeluxe Rockhampton,2026-08-09,8,7,2,1,3
BetDeluxe Rockhampton,2026-08-09,9,1,2,8,7
Gawler,2026-08-09,1,4,2,1,5
Gawler,2026-08-09,2,8,6,1,2
Gawler,2026-08-09,3,5,1,7,3
Gawler,2026-08-09,4,6,8,4,2
Gawler,2026-08-09,5,6,2,1,4
Gawler,2026-08-09,6,8,1,6,2
Gawler,2026-08-09,7,2,6,4,1
Gawler,2026-08-09,8,8,1,2,7
