Track,Date,Race,Winner,2nd,3rd,4th
Taree,2026-08-29,1,8,1,5,2
Taree,2026-08-29,2,1,3,2,7
Taree,2026-08-29,3,5,6,7,2
Taree,2026-08-29,4,1,5,8,7
Taree,2026-08-29,5,2,1,7,8
Taree,2026-08-29,6,8,2,5,7
Taree,2026-08-29,7,3,2,4,1
Taree,2026-08-29,8,5,2,1,8
Taree,2026-08-29,9,8,2,6,7
Taree,2026-08-29,10,5,7,8,1
Taree,2026-08-29,11,6,2,3,8
Taree,2026-08-29,12,1,3,6,5
Gunnedah,2026-08-29,1,8,4,3,2
Gunnedah,2026-08-29,2,1,7,2,8
Gunnedah,2026-08-29,3,7,4,1,8
Gunnedah,2026-08-29,4,7,1,5,8
Gunnedah,2026-08-29,5,1,8,2,7
Gunnedah,2026-08-29,6,8,7,2,5
Gunnedah,2026-08-29,7,8,7,1,2
Gunnedah,2026-08-29,8,3,2,4,5
Gunnedah,2026-08-29,9,1,4,8,7
Gunnedah,2026-08-29,10,8,1,6,5
Gunnedah,2026-08-29,11,5,8,10,3
Gunnedah,2026-08-29,12,6,2,10,4
Wentworth Park,2026-08-29,1,1,6,8,2
Wentworth Park,2026-08-29,2,1,5,6,7
Wentworth Park,2026-08-29,3,7,1,8,3
Wentworth Park,2026-08-29,4,3,1,2,6
Wentworth Park,2026-08-29,5,7,9,1,4
Wentworth Park,2026-08-29,6,4,5,7,8
Wentworth Park,2026-08-29,7,6,7,1,4
Wentworth Park,2026-08-29,8,1,7,2,4
Wentworth Park,2026-08-29,9,2,8,3,7
Wentworth Park,2026-08-29,10,5,8,1,7
Gardens,2026-08-29,1,1,8,7,5
Gardens,2026-08-29,2,8,7,3,2
Gardens,2026-08-29,3,1,8,3,7
Gardens,2026-08-29,4,7,5,1,2
Gardens,2026-08-29,5,7,8,5,4
Gardens,2026-08-29,6,2,1,4,3
Gardens,2026-08-29,7,4,2,3,7
Gardens,2026-08-29,8,4,7,8,1
Gardens,2026-08-29,9,5,1,2,7
Gardens,2026-08-29,10,8,6,7,4
Gardens,2026-08-29,11,3,1,7,5
Gardens,2026-08-29,12,2,4,7,3
Q Lakeside,2026-08-29,1,5,3,4,8
Q Lakeside,2026-08-29,2,8,1,5,7
Q Lakeside,2026-08-29,3,7,6,4,8
Q Lakeside,2026-08-29,4,4,2,7,8
Q Lakeside,2026-08-29,5,2,6,3,8
Q Lakeside,2026-08-29,6,3,2,7,6
Q Lakeside,2026-08-29,7,7,3,8,6
Q Lakeside,2026-08-29,8,6,2,1,8
Q Lakeside,2026-08-29,9,5,2,7,4
Q Lakeside,2026-08-29,10,4,2,7,3
Ballarat,2026-08-29,1,6,8,3,2
Ballarat,2026-08-29,2,1,4,3,8
Ballarat,2026-08-29,3,6,7,1,2
Ballarat,2026-08-29,4,5,1,2,4
Ballarat,2026-08-29,5,1,9,8,7
Ballarat,2026-08-29,6,2,1,5,4
Ballarat,2026-08-29,7,5,7,8,6
Ballarat,2026-08-29,8,3,1,2,6
Ballarat,2026-08-29,9,5,1,7,2
Ballarat,2026-08-29,10,3,8,5,2
Ballarat,2026-08-29,11,8,5,1,2
Ballarat,2026-08-29,12,1,8,3,2
Sandown,2026-08-29,1,6,4,1,8
Sandown,2026-08-29,2,7,8,1,4
Sandown,2026-08-29,3,7,8,3,1
Sandown,2026-08-29,4,1,8,2,7
Sandown,2026-08-29,5,6,8,1,2
Sandown,2026-08-29,6,2,1,6,5
Sandown,2026-08-29,7,1,7,2,5
Sandown,2026-08-29,8,9,2,4,6
Sandown,2026-08-29,9,6,3,4,10
Sandown,2026-08-29,10,6,8,2,3
Sandown,2026-08-29,11,4,6,5,2
Sandown,2026-08-29,12,7,1,2,6
Cannington,2026-08-29,1,7,3,4,2
Cannington,2026-08-29,2,5,2,4,1
Cannington,2026-08-29,3,8,7,3,1
Cannington,2026-08-29,4,4,2,6,3
Cannington,2026-08-29,5,7,5,1,4
Cannington,2026-08-29,6,1,2,8,7
Cannington,2026-08-29,7,8,4,6,1
Cannington,2026-08-29,8,5,2,7,1
Cannington,2026-08-29,9,2,8,6,1
Cannington,2026-08-29,10,4,6,8,1
