Track,Date,Race,Winner,2nd,3rd,4th
Ladbrokes Gardens,2026-08-07,1,1,2,4,3
Ladbrokes Gardens,2026-08-07,2,6,8,1,3
Ladbrokes Gardens,2026-08-07,3,2,1,5,7
Ladbrokes Gardens,2026-08-07,4,1,7,2,3
Ladbrokes Gardens,2026-08-07,5,2,4,1,7
Ladbrokes Gardens,2026-08-07,6,5,2,1,8
Ladbrokes Gardens,2026-08-07,7,3,4,7,8
Ladbrokes Gardens,2026-08-07,8,2,1,4,8
Ladbrokes Gardens,2026-08-07,9,4,6,3,5
Ladbrokes Gardens,2026-08-07,11,1,3,2,7
Ladbrokes Gardens,2026-08-07,12,6,2,9,7
Ladbrokes Gardens,2026-08-07,13,6,7,2,5
Goulburn,2026-08-07,1,1,2,7,4
Goulburn,2026-08-07,2,2,4,1,5
Goulburn,2026-08-07,3,1,4,7,8
Goulburn,2026-08-07,4,1,4,2,7
Goulburn,2026-08-07,5,8,3,7,1
Goulburn,2026-08-07,6,8,7,4,1
Goulburn,2026-08-07,7,7,6,3,1
Goulburn,2026-08-07,8,2,6,3,1
Goulburn,2026-08-07,9,4,6,8,3
Grafton,2026-08-07,1,1,2,3,8
Grafton,2026-08-07,2,3,2,8,6
Grafton,2026-08-07,3,3,2,8,1
Grafton,2026-08-07,4,6,7,8,5
Grafton,2026-08-07,5,8,5,6,1
Grafton,2026-08-07,6,5,1,2,4
Grafton,2026-08-07,7,5,1,4,7
Grafton,2026-08-07,8,7,3,1,6
Grafton,2026-08-07,9,5,4,1,8
Grafton,2026-08-07,11,1,4,3,8
Grafton,2026-08-07,12,8,1,5,2
Grafton,2026-08-07,13,6,8,2,1
Richmond,2026-08-07,1,1,5,8,7
Richmond,2026-08-07,2,8,2,4,7
Richmond,2026-08-07,3,3,4,8,2
Richmond,2026-08-07,4,6,2,3,7
Richmond,2026-08-07,5,1,7,2,6
Richmond,2026-08-07,6,6,2,8,7
Richmond,2026-08-07,7,4,3,6,2
Richmond,2026-08-07,8,8,1,5,2
Richmond,2026-08-07,9,3,5,8,2
Richmond,2026-08-07,11,1,2,7,6
