Track,Date,Race,Winner,2nd,3rd,4th
Taree,2026-08-26,1,8,2,4,1
Taree,2026-08-26,2,4,7,1,8
Taree,2026-08-26,3,4,6,1,5
Taree,2026-08-26,4,8,5,6,1
Taree,2026-08-26,5,8,1,4,7
Taree,2026-08-26,6,2,3,4,1
Taree,2026-08-26,7,3,6,5,7
Taree,2026-08-26,8,1,2,6,7
Taree,2026-08-26,9,7,1,4,8
Taree,2026-08-26,10,7,1,3,5
Taree,2026-08-26,11,7,2,1,8
Taree,2026-08-26,12,5,2,7,1
Richmond,2026-08-26,1,2,1,3,4
Richmond,2026-08-26,2,4,7,6,8
Richmond,2026-08-26,3,5,8,7,2
Richmond,2026-08-26,4,7,3,1,4
Richmond,2026-08-26,5,1,6,5,2
Richmond,2026-08-26,6,1,5,2,8
Richmond,2026-08-26,7,3,8,4,6
Richmond,2026-08-26,8,8,1,7,6
Richmond,2026-08-26,9,7,1,2,8
Richmond,2026-08-26,10,4,1,9,7
Richmond,2026-08-26,11,1,7,2,4
Nowra,2026-08-26,1,4,6,5,3
Nowra,2026-08-26,2,7,2,4,5
Nowra,2026-08-26,3,5,7,2,1
Nowra,2026-08-26,4,2,1,8,7
Nowra,2026-08-26,5,6,4,3,2
Nowra,2026-08-26,6,3,7,1,4
Nowra,2026-08-26,7,4,6,1,5
Nowra,2026-08-26,8,5,2,6,1
Healesville,2026-08-26,1,2,8,3,6
Healesville,2026-08-26,2,3,8,1,4
Healesville,2026-08-26,3,2,6,3,8
Healesville,2026-08-26,4,2,6,8,1
Healesville,2026-08-26,5,7,2,1,3
Healesville,2026-08-26,6,1,3,7,8
Healesville,2026-08-26,7,5,4,6,8
Healesville,2026-08-26,8,1,7,2,4
Healesville,2026-08-26,9,3,1,8,4
Healesville,2026-08-26,10,8,2,7,6
Healesville,2026-08-26,11,6,4,2,3
Healesville,2026-08-26,12,7,3,2,1
BetDeluxe Capalaba,2026-08-26,1,4,2,8,5
BetDeluxe Capalaba,2026-08-26,2,1,8,2,7
BetDeluxe Capalaba,2026-08-26,3,7,9,2,4
BetDeluxe Capalaba,2026-08-26,4,2,6,7,8
BetDeluxe Capalaba,2026-08-26,5,7,8,6,4
BetDeluxe Capalaba,2026-08-26,6,4,5,1,7
BetDeluxe Capalaba,2026-08-26,7,7,4,2,1
BetDeluxe Capalaba,2026-08-26,8,7,6,8,3
BetDeluxe Capalaba,2026-08-26,9,7,3,2,4
BetDeluxe Capalaba,2026-08-26,10,8,5,3,6
BetDeluxe Capalaba,2026-08-26,11,8,5,7,6
Murray Bridge Straight,2026-08-26,1,4,2,6,8
Murray Bridge Straight,2026-08-26,2,8,1,4,2
Murray Bridge Straight,2026-08-26,3,6,8,1,4
Murray Bridge Straight,2026-08-26,4,1,6,8,2
Murray Bridge Straight,2026-08-26,5,2,4,8,7
Murray Bridge Straight,2026-08-26,6,8,4,2,6
Murray Bridge Straight,2026-08-26,7,3,2,7,8
Murray Bridge Straight,2026-08-26,8,8,7,1,4
Murray Bridge Straight,2026-08-26,9,6,1,8,2
Bendigo,2026-08-26,1,2,5,7,8
Bendigo,2026-08-26,2,4,7,8,1
Bendigo,2026-08-26,3,8,1,6,4
Bendigo,2026-08-26,4,5,8,6,7
Bendigo,2026-08-26,5,1,7,3,4
Bendigo,2026-08-26,6,3,2,6,1
Bendigo,2026-08-26,7,5,2,1,3
Bendigo,2026-08-26,8,2,3,7,1
Bendigo,2026-08-26,9,6,1,3,7
Bendigo,2026-08-26,10,1,2,4,7
Bendigo,2026-08-26,11,2,7,8,6
Bendigo,2026-08-26,12,8,2,7,1
Ladbrokes Q1 Lakeside,2026-08-26,1,5,2,8,4
Ladbrokes Q1 Lakeside,2026-08-26,2,4,8,1,2
Ladbrokes Q1 Lakeside,2026-08-26,3,4,8,3,1
Ladbrokes Q1 Lakeside,2026-08-26,4,2,1,6,8
Ladbrokes Q1 Lakeside,2026-08-26,5,7,5,1,2
Ladbrokes Q1 Lakeside,2026-08-26,6,5,2,4,1
Ladbrokes Q1 Lakeside,2026-08-26,7,8,7,5,1
Ladbrokes Q1 Lakeside,2026-08-26,8,7,4,1,3
Ladbrokes Q1 Lakeside,2026-08-26,9,7,6,4,2
Ladbrokes Q1 Lakeside,2026-08-26,10,6,1,7,2
Ladbrokes Q1 Lakeside,2026-08-26,11,6,5,1,4
Ladbrokes Q1 Lakeside,2026-08-26,12,4,1,3,6
Ballarat,2026-08-26,1,1,5,8,3
Ballarat,2026-08-26,2,7,6,3,8
Ballarat,2026-08-26,3,7,1,8,4
Ballarat,2026-08-26,4,1,4,8,7
Ballarat,2026-08-26,5,8,1,2,4
Ballarat,2026-08-26,6,4,7,6,8
Ballarat,2026-08-26,7,1,2,8,4
Ballarat,2026-08-26,8,6,4,7,2
Ballarat,2026-08-26,9,4,8,1,6
Ballarat,2026-08-26,10,2,4,7,8
Ballarat,2026-08-26,11,1,4,3,8
Ballarat,2026-08-26,12,4,8,7,1
BetDeluxe Rockhampton,2026-08-26,1,2,4,3,6
BetDeluxe Rockhampton,2026-08-26,2,2,1,7,8
BetDeluxe Rockhampton,2026-08-26,3,8,5,1,
BetDeluxe Rockhampton,2026-08-26,4,4,1,8,7
BetDeluxe Rockhampton,2026-08-26,5,1,6,4,3
BetDeluxe Rockhampton,2026-08-26,6,8,1,2,3
BetDeluxe Rockhampton,2026-08-26,7,9,7,2,6
BetDeluxe Rockhampton,2026-08-26,8,2,1,4,8
Meadows,2026-08-26,1,6,4,1,8
Meadows,2026-08-26,2,2,1,6,8
Meadows,2026-08-26,3,1,2,4,7
Meadows,2026-08-26,4,7,5,8,1
Meadows,2026-08-26,5,6,1,8,2
Meadows,2026-08-26,6,4,3,6,8
Meadows,2026-08-26,7,6,2,1,8
Meadows,2026-08-26,8,2,1,6,7
Meadows,2026-08-26,9,3,7,2,1
Meadows,2026-08-26,10,1,7,8,4
Meadows,2026-08-26,11,2,5,7,4
Meadows,2026-08-26,12,1,2,8,5
Cannington,2026-08-26,1,4,1,5,7
Cannington,2026-08-26,2,4,2,8,1
Cannington,2026-08-26,3,4,5,8,1
Cannington,2026-08-26,4,8,3,6,4
Cannington,2026-08-26,5,2,3,8,4
Cannington,2026-08-26,6,8,5,4,1
Cannington,2026-08-26,7,8,7,2,4
Cannington,2026-08-26,8,5,3,8,4
Cannington,2026-08-26,9,2,3,7,4
Cannington,2026-08-26,10,5,9,4,7
Cannington,2026-08-26,11,8,1,4,5
Cannington,2026-08-26,12,1,2,8,6
