Track,Date,Race,Winner,2nd,3rd,4th
Taree,2026-09-05,1,2,3,4,8
Taree,2026-09-05,2,8,7,6,5
Taree,2026-09-05,3,3,4,1,6
Taree,2026-09-05,4,5,7,3,1
Taree,2026-09-05,5,7,1,3,8
Taree,2026-09-05,6,2,7,1,4
Taree,2026-09-05,7,3,2,1,5
Taree,2026-09-05,8,1,8,5,7
Taree,2026-09-05,9,6,1,2,5
Taree,2026-09-05,10,2,5,8,1
Taree,2026-09-05,11,1,5,4,6
Taree,2026-09-05,12,2,5,4,1
Dubbo,2026-09-05,1,3,6,4,7
Dubbo,2026-09-05,2,8,1,3,4
Dubbo,2026-09-05,3,4,5,6,3
Dubbo,2026-09-05,4,4,1,7,3
Dubbo,2026-09-05,5,1,2,4,7
Dubbo,2026-09-05,6,1,6,4,8
Dubbo,2026-09-05,7,5,3,1,8
Dubbo,2026-09-05,8,7,5,4,2
Dubbo,2026-09-05,9,7,6,5,2
Dubbo,2026-09-05,10,1,2,5,4
Dubbo,2026-09-05,11,6,7,3,2
Dubbo,2026-09-05,12,2,7,3,9
Wentworth Park,2026-09-05,1,6,4,2,1
Wentworth Park,2026-09-05,2,5,1,2,3
Wentworth Park,2026-09-05,3,8,7,1,3
Wentworth Park,2026-09-05,4,5,4,8,2
Wentworth Park,2026-09-05,5,1,2,5,8
Wentworth Park,2026-09-05,6,1,2,8,4
Wentworth Park,2026-09-05,7,5,6,7,4
Wentworth Park,2026-09-05,8,4,2,5,6
Wentworth Park,2026-09-05,9,1,4,8,5
Wentworth Park,2026-09-05,10,1,4,3,2
Ladbrokes Gardens,2026-09-05,1,3,4,1,7
Ladbrokes Gardens,2026-09-05,2,9,5,7,3
Ladbrokes Gardens,2026-09-05,3,8,1,5,2
Ladbrokes Gardens,2026-09-05,4,2,1,5,9
Ladbrokes Gardens,2026-09-05,5,4,2,6,1
Ladbrokes Gardens,2026-09-05,6,2,3,4,1
Ladbrokes Gardens,2026-09-05,7,1,8,7,3
Ladbrokes Gardens,2026-09-05,8,5,7,1,2
Ladbrokes Gardens,2026-09-05,9,1,3,8,4
Ladbrokes Gardens,2026-09-05,10,3,1,5,7
Ladbrokes Gardens,2026-09-05,11,2,3,4,5
Ladbrokes Gardens,2026-09-05,12,3,7,2,6
Warragul,2026-09-05,1,2,7,3,8
Warragul,2026-09-05,2,7,4,6,1
Warragul,2026-09-05,3,7,3,5,8
Warragul,2026-09-05,4,6,4,8,5
Warragul,2026-09-05,5,8,2,7,6
Warragul,2026-09-05,6,3,1,8,7
Warragul,2026-09-05,7,7,6,3,4
Warragul,2026-09-05,8,1,2,3,4
Warragul,2026-09-05,9,3,2,1,4
Warragul,2026-09-05,10,1,2,3,5
Warragul,2026-09-05,11,1,2,8,4
Warragul,2026-09-05,12,6,5,7,2
Ladbrokes Q1 Lakeside,2026-09-05,1,5,2,8,7
Ladbrokes Q1 Lakeside,2026-09-05,2,2,4,8,7
Ladbrokes Q1 Lakeside,2026-09-05,3,3,7,8,4
Ladbrokes Q1 Lakeside,2026-09-05,4,7,2,8,5
Ladbrokes Q1 Lakeside,2026-09-05,5,8,6,3,4
Ladbrokes Q1 Lakeside,2026-09-05,6,7,5,8,2
Ladbrokes Q1 Lakeside,2026-09-05,7,2,8,3,4
Ladbrokes Q1 Lakeside,2026-09-05,8,7,2,4,3
Ladbrokes Q1 Lakeside,2026-09-05,9,1,3,5,2
Meadows,2026-09-05,1,3,1,2,7
Meadows,2026-09-05,2,8,4,1,6
Meadows,2026-09-05,3,8,2,4,5
Meadows,2026-09-05,4,1,5,7,4
Meadows,2026-09-05,5,3,8,1,2
Meadows,2026-09-05,6,2,7,3,1
Meadows,2026-09-05,7,8,6,4,3
Meadows,2026-09-05,8,5,1,4,6
Meadows,2026-09-05,9,6,3,8,4
Meadows,2026-09-05,10,1,2,4,8
Meadows,2026-09-05,11,8,1,2,3
Meadows,2026-09-05,12,1,8,3,10
Cannington,2026-09-05,1,1,7,2,4
Cannington,2026-09-05,2,2,8,3,1
Cannington,2026-09-05,3,1,4,3,7
Cannington,2026-09-05,4,6,8,4,1
Cannington,2026-09-05,5,1,3,2,5
Cannington,2026-09-05,6,6,4,8,3
Cannington,2026-09-05,7,4,7,3,1
Cannington,2026-09-05,8,6,2,4,1
Cannington,2026-09-05,9,1,8,6,2
