Track,Date,Race,Winner,2nd,3rd,4th
Richmond,2026-08-02,1,3,6,2,4
Richmond,2026-08-02,2,6,8,3,4
Richmond,2026-08-02,3,1,2,4,7
Richmond,2026-08-02,4,6,7,8,2
Richmond,2026-08-02,5,8,2,1,3
Richmond,2026-08-02,6,1,3,2,4
Richmond,2026-08-02,7,2,1,7,5
Richmond,2026-08-02,8,8,1,6,7
Richmond,2026-08-02,9,7,6,8,4
Richmond,2026-08-02,10,4,5,3,7
Richmond,2026-08-02,11,4,7,2,8
Richmond,2026-08-02,12,2,6,8,1
Nowra,2026-08-02,1,2,7,1,6
Nowra,2026-08-02,2,2,1,7,8
Nowra,2026-08-02,3,8,7,5,2
Nowra,2026-08-02,4,6,7,1,2
Nowra,2026-08-02,5,7,6,1,3
Nowra,2026-08-02,6,7,3,4,6
Nowra,2026-08-02,7,8,7,4,2
Nowra,2026-08-02,8,1,6,4,7
Temora,2026-08-02,1,8,1,2,7
Temora,2026-08-02,2,2,1,4,7
Temora,2026-08-02,3,7,4,5,3
Temora,2026-08-02,4,8,5,7,3
Temora,2026-08-02,5,2,7,8,4
Temora,2026-08-02,6,4,5,1,2
Temora,2026-08-02,7,7,2,4,1
Temora,2026-08-02,8,4,1,6,9
Temora,2026-08-02,9,1,2,6,4
Temora,2026-08-02,10,8,1,6,3
Temora,2026-08-02,11,2,1,4,6
Healesville,2026-08-02,1,3,8,10,7
Healesville,2026-08-02,2,3,8,4,1
Healesville,2026-08-02,3,5,8,6,4
Healesville,2026-08-02,4,8,7,1,6
Healesville,2026-08-02,5,4,8,6,3
Healesville,2026-08-02,6,6,4,8,5
Healesville,2026-08-02,7,6,3,5,1
Healesville,2026-08-02,8,8,5,2,1
Healesville,2026-08-02,9,6,7,8,4
Healesville,2026-08-02,10,4,7,2,5
Healesville,2026-08-02,11,1,4,7,3
Healesville,2026-08-02,12,4,7,1,5
Mount Gambier,2026-08-02,1,2,8,1,7
Mount Gambier,2026-08-02,2,2,4,1,8
