Track,Date,Race,Winner,2nd,3rd,4th
Taree,2026-07-18,1,3,5,8,1
Taree,2026-07-18,2,3,2,7,4
Taree,2026-07-18,3,1,4,6,2
Taree,2026-07-18,4,8,4,3,7
Taree,2026-07-18,5,4,8,1,7
Taree,2026-07-18,6,10,1,6,4
Taree,2026-07-18,7,1,7,8,5
Taree,2026-07-18,8,8,6,1,4
Taree,2026-07-18,9,2,7,1,3
Taree,2026-07-18,10,1,5,8,3
Gunnedah,2026-07-18,1,3,7,5,6
Gunnedah,2026-07-18,2,4,2,1,3
Gunnedah,2026-07-18,3,2,5,3,1
Gunnedah,2026-07-18,4,5,8,6,7
Gunnedah,2026-07-18,5,4,1,2,8
Gunnedah,2026-07-18,6,10,8,6,5
Gunnedah,2026-07-18,7,8,3,2,4
Gunnedah,2026-07-18,8,6,8,1,4
Gunnedah,2026-07-18,9,1,5,4,3
Gunnedah,2026-07-18,10,1,8,3,4
Gunnedah,2026-07-18,11,9,6,7,1
Gunnedah,2026-07-18,12,5,2,4,6
Ladbrokes Gardens,2026-07-18,1,2,1,6,4
Ladbrokes Gardens,2026-07-18,2,4,8,5,2
Ladbrokes Gardens,2026-07-18,3,2,7,8,4
Ladbrokes Gardens,2026-07-18,4,7,5,3,6
Ladbrokes Gardens,2026-07-18,5,1,2,5,6
Ladbrokes Gardens,2026-07-18,6,7,8,5,2
Ladbrokes Gardens,2026-07-18,7,6,5,4,8
Ladbrokes Gardens,2026-07-18,8,1,7,8,5
Ladbrokes Gardens,2026-07-18,9,2,3,5,4
Ladbrokes Gardens,2026-07-18,10,3,8,4,1
Ladbrokes Gardens,2026-07-18,11,3,6,5,7
Ladbrokes Gardens,2026-07-18,12,7,3,2,8
Wentworth Park,2026-07-18,1,7,2,1,4
Wentworth Park,2026-07-18,2,6,7,4,2
Wentworth Park,2026-07-18,3,6,2,1,4
Wentworth Park,2026-07-18,4,4,8,5,3
Wentworth Park,2026-07-18,5,3,2,6,5
Wentworth Park,2026-07-18,6,6,4,7,1
Wentworth Park,2026-07-18,7,1,2,3,4
Wentworth Park,2026-07-18,8,6,1,5,2
Wentworth Park,2026-07-18,9,3,1,8,2
Wentworth Park,2026-07-18,10,2,6,1,3
Ballarat,2026-07-18,1,2,6,5,4
Ballarat,2026-07-18,2,1,8,4,5
Ballarat,2026-07-18,3,2,5,1,6
Ballarat,2026-07-18,4,4,5,1,2
Ballarat,2026-07-18,5,4,8,5,6
Ballarat,2026-07-18,6,1,3,7,4
Ballarat,2026-07-18,7,3,6,8,4
Ballarat,2026-07-18,8,1,2,6,4
Ballarat,2026-07-18,9,6,8,4,2
Ballarat,2026-07-18,10,3,2,1,4
Ballarat,2026-07-18,11,7,8,1,6
Ballarat,2026-07-18,12,5,1,7,6
Ladbrokes Q1 Lakeside,2026-07-18,1,4,7,6,3
Ladbrokes Q1 Lakeside,2026-07-18,2,4,6,1,8
Ladbrokes Q1 Lakeside,2026-07-18,3,3,1,2,8
Ladbrokes Q1 Lakeside,2026-07-18,4,3,8,1,2
Ladbrokes Q1 Lakeside,2026-07-18,5,4,8,6,3
Ladbrokes Q1 Lakeside,2026-07-18,6,1,6,5,7
Ladbrokes Q1 Lakeside,2026-07-18,7,1,2,7,4
Ladbrokes Q1 Lakeside,2026-07-18,8,5,2,8,6
Ladbrokes Q1 Lakeside,2026-07-18,9,8,1,5,2
Ladbrokes Q1 Lakeside,2026-07-18,10,7,6,1,4
Ladbrokes Q1 Lakeside,2026-07-18,11,5,2,8,4
Meadows,2026-07-18,1,6,2,5,9
Meadows,2026-07-18,2,1,5,4,8
Meadows,2026-07-18,3,1,2,7,3
Meadows,2026-07-18,4,2,1,3,6
Meadows,2026-07-18,5,1,2,8,7
Meadows,2026-07-18,6,5,2,8,3
Meadows,2026-07-18,7,2,5,1,7
Meadows,2026-07-18,8,6,5,7,3
Meadows,2026-07-18,9,8,1,10,4
Meadows,2026-07-18,10,7,8,1,2
Meadows,2026-07-18,11,8,5,2,1
Meadows,2026-07-18,12,3,2,1,5
Cannington,2026-07-18,1,5,4,8,1
Cannington,2026-07-18,2,9,6,2,8
Cannington,2026-07-18,3,2,1,8,3
Cannington,2026-07-18,4,2,7,8,6
Cannington,2026-07-18,5,5,2,8,1
Cannington,2026-07-18,6,2,4,8,1
Cannington,2026-07-18,7,6,5,2,1
Cannington,2026-07-18,8,1,7,8,2
Cannington,2026-07-18,9,4,6,8,1
Cannington,2026-07-18,10,1,2,8,6
