Track,Date,Race,Winner,2nd,3rd,4th
Goulburn,2026-07-31,1,2,4,1,6
Goulburn,2026-07-31,2,2,6,8,4
Goulburn,2026-07-31,3,7,8,6,3
Goulburn,2026-07-31,4,3,4,1,6
Goulburn,2026-07-31,5,6,3,7,5
Goulburn,2026-07-31,6,4,3,7,8
Goulburn,2026-07-31,7,1,2,3,8
Goulburn,2026-07-31,8,1,6,7,8
Goulburn,2026-07-31,9,7,2,5,4
Goulburn,2026-07-31,10,2,6,7,3
Goulburn,2026-07-31,11,1,5,3,7
Ladbrokes Gardens,2026-07-31,1,1,7,3,6
Ladbrokes Gardens,2026-07-31,2,3,1,7,8
Ladbrokes Gardens,2026-07-31,3,2,4,5,1
Ladbrokes Gardens,2026-07-31,4,1,2,5,6
Ladbrokes Gardens,2026-07-31,5,7,4,8,2
Ladbrokes Gardens,2026-07-31,6,8,6,3,1
Ladbrokes Gardens,2026-07-31,7,8,5,1,7
Ladbrokes Gardens,2026-07-31,8,1,9,3,6
Ladbrokes Gardens,2026-07-31,9,1,4,6,3
Ladbrokes Gardens,2026-07-31,10,7,1,10,9
Ladbrokes Gardens,2026-07-31,11,2,4,7,3
Ladbrokes Gardens,2026-07-31,12,2,9,5,7
Grafton,2026-07-31,1,4,7,1,6
Grafton,2026-07-31,2,6,8,2,7
Grafton,2026-07-31,3,8,7,2,5
Grafton,2026-07-31,4,1,5,7,4
Grafton,2026-07-31,5,4,7,1,5
Grafton,2026-07-31,6,2,1,8,7
Grafton,2026-07-31,7,3,5,4,6
Grafton,2026-07-31,8,1,8,2,4
Grafton,2026-07-31,9,5,7,4,1
Grafton,2026-07-31,10,5,8,6,1
Grafton,2026-07-31,11,1,7,4,2
Grafton,2026-07-31,12,8,5,1,4
Richmond,2026-07-31,1,2,8,7,4
Richmond,2026-07-31,2,6,3,4,2
Richmond,2026-07-31,3,5,1,8,7
Richmond,2026-07-31,4,1,2,6,7
Richmond,2026-07-31,5,1,5,8,7
Richmond,2026-07-31,6,3,5,2,8
Richmond,2026-07-31,7,1,6,3,8
Richmond,2026-07-31,8,8,2,3,6
Richmond,2026-07-31,9,2,7,4,8
Richmond,2026-07-31,10,4,7,8,1
Richmond,2026-07-31,11,2,3,8,4
Richmond,2026-07-31,12,3,6,1,7
Healesville,2026-07-31,1,4,6,8,2
Healesville,2026-07-31,2,1,8,2,4
Healesville,2026-07-31,3,8,7,5,1
Healesville,2026-07-31,4,4,1,5,3
Healesville,2026-07-31,5,8,6,5,2
Healesville,2026-07-31,6,7,5,1,4
Healesville,2026-07-31,7,6,1,10,3
Healesville,2026-07-31,8,3,2,1,5
Healesville,2026-07-31,9,10,8,2,7
Healesville,2026-07-31,10,1,8,5,4
Healesville,2026-07-31,11,3,8,7,4
Healesville,2026-07-31,12,6,8,5,1
Bet Nation Townsville,2026-07-31,1,8,7,5,4
Bet Nation Townsville,2026-07-31,2,7,8,2,1
Bet Nation Townsville,2026-07-31,3,3,8,5,1
Bet Nation Townsville,2026-07-31,4,2,1,3,8
Bet Nation Townsville,2026-07-31,5,3,8,4,1
Bet Nation Townsville,2026-07-31,6,3,8,7,6
Bet Nation Townsville,2026-07-31,7,3,6,4,1
Bet Nation Townsville,2026-07-31,8,4,3,1,6
Bet Nation Townsville,2026-07-31,9,5,2,4,3
Bet Nation Townsville,2026-07-31,10,2,5,3,7
Bet Nation Townsville,2026-07-31,11,2,4,7,1
Bet Nation Townsville,2026-07-31,12,6,3,4,7
Ladbrokes Q1 Lakeside,2026-07-31,1,3,2,8,5
Ladbrokes Q1 Lakeside,2026-07-31,2,6,8,1,4
Ladbrokes Q1 Lakeside,2026-07-31,3,2,9,3,6
Ladbrokes Q1 Lakeside,2026-07-31,4,6,4,8,7
Ladbrokes Q1 Lakeside,2026-07-31,5,1,4,2,6
Ladbrokes Q1 Lakeside,2026-07-31,6,2,3,7,5
Ladbrokes Q1 Lakeside,2026-07-31,7,3,7,1,2
Ladbrokes Q1 Lakeside,2026-07-31,8,6,4,3,8
Ladbrokes Q1 Lakeside,2026-07-31,9,1,7,2,8
Ladbrokes Q1 Lakeside,2026-07-31,10,4,1,2,6
Ladbrokes Q1 Lakeside,2026-07-31,11,1,4,6,8
Ladbrokes Q1 Lakeside,2026-07-31,12,1,8,2,7
Traralgon,2026-07-31,1,7,1,4,3
Traralgon,2026-07-31,2,4,2,1,8
Traralgon,2026-07-31,3,8,3,6,4
Traralgon,2026-07-31,4,2,4,5,1
Traralgon,2026-07-31,5,1,4,8,6
Traralgon,2026-07-31,6,1,8,9,7
Traralgon,2026-07-31,7,2,5,6,3
Traralgon,2026-07-31,8,8,5,7,1
Traralgon,2026-07-31,9,8,6,10,9
Traralgon,2026-07-31,10,3,4,7,6
Traralgon,2026-07-31,11,7,1,5,3
Traralgon,2026-07-31,12,1,2,4,5
Murray Bridge,2026-07-31,1,1,7,3,5
Murray Bridge,2026-07-31,2,8,2,1,6
Murray Bridge,2026-07-31,3,1,7,5,
Murray Bridge,2026-07-31,4,7,2,4,1
Murray Bridge,2026-07-31,5,4,8,1,6
Murray Bridge,2026-07-31,6,7,8,1,6
Murray Bridge,2026-07-31,7,8,2,6,1
Murray Bridge,2026-07-31,8,ABD,,,
Murray Bridge,2026-07-31,9,4,6,1,2
Murray Bridge,2026-07-31,10,7,5,1,3
Murray Bridge,2026-07-31,11,1,6,2,8
Murray Bridge,2026-07-31,12,4,2,6,1
Bendigo,2026-07-31,1,8,4,1,2
Bendigo,2026-07-31,2,5,2,7,8
Bendigo,2026-07-31,3,8,1,2,6
Bendigo,2026-07-31,4,3,7,4,6
Bendigo,2026-07-31,5,1,2,5,6
Bendigo,2026-07-31,6,5,3,1,6
Bendigo,2026-07-31,7,1,7,8,3
Bendigo,2026-07-31,8,1,4,8,2
Bendigo,2026-07-31,9,1,2,6,7
Bendigo,2026-07-31,10,3,1,7,6
Bendigo,2026-07-31,11,5,4,1,8
Bendigo,2026-07-31,12,1,8,3,5
Geelong,2026-07-31,1,8,7,1,2
Geelong,2026-07-31,2,6,5,3,1
Geelong,2026-07-31,3,7,2,8,4
Geelong,2026-07-31,4,7,1,4,2
Geelong,2026-07-31,5,3,7,6,4
Geelong,2026-07-31,6,3,6,4,1
