Track,Date,Race,Winner,2nd,3rd,4th
Goulburn,2026-07-24,1,7,3,6,8
Goulburn,2026-07-24,2,4,8,3,7
Goulburn,2026-07-24,3,4,2,1,8
Goulburn,2026-07-24,4,6,3,8,5
Goulburn,2026-07-24,5,2,1,6,4
Goulburn,2026-07-24,6,3,2,6,7
Goulburn,2026-07-24,7,2,1,8,6
Goulburn,2026-07-24,8,7,6,2,3
Goulburn,2026-07-24,9,1,9,8,2
Goulburn,2026-07-24,10,5,2,8,6
Ladbrokes Gardens,2026-07-24,1,2,3,1,4
Ladbrokes Gardens,2026-07-24,2,8,9,2,4
Ladbrokes Gardens,2026-07-24,3,7,8,3,6
Ladbrokes Gardens,2026-07-24,4,3,8,1,5
Ladbrokes Gardens,2026-07-24,5,7,1,5,8
Ladbrokes Gardens,2026-07-24,6,1,2,6,4
Ladbrokes Gardens,2026-07-24,7,5,6,1,9
Ladbrokes Gardens,2026-07-24,8,2,4,6,7
Ladbrokes Gardens,2026-07-24,9,7,3,2,4
Ladbrokes Gardens,2026-07-24,10,5,4,8,1
Ladbrokes Gardens,2026-07-24,11,7,8,6,3
Ladbrokes Gardens,2026-07-24,12,3,8,1,2
Grafton,2026-07-24,1,4,7,1,8
Grafton,2026-07-24,2,2,7,5,1
Grafton,2026-07-24,3,7,8,5,3
Grafton,2026-07-24,4,5,2,1,6
Grafton,2026-07-24,5,2,8,7,6
Grafton,2026-07-24,6,3,4,6,8
Grafton,2026-07-24,7,7,4,8,6
Grafton,2026-07-24,8,2,7,1,4
Grafton,2026-07-24,9,8,5,2,1
Grafton,2026-07-24,10,6,1,2,8
Richmond,2026-07-24,1,7,8,2,9
Richmond,2026-07-24,2,1,7,5,4
Richmond,2026-07-24,3,3,1,4,2
Richmond,2026-07-24,4,1,4,7,8
Richmond,2026-07-24,5,1,2,3,8
Richmond,2026-07-24,6,2,1,7,8
Richmond,2026-07-24,7,6,7,4,8
Richmond,2026-07-24,8,4,1,2,8
Richmond,2026-07-24,9,6,8,3,1
Richmond,2026-07-24,10,2,4,8,6
Richmond,2026-07-24,11,7,6,8,3
Healesville,2026-07-24,1,8,7,2,1
Healesville,2026-07-24,2,7,1,3,6
Healesville,2026-07-24,3,4,1,7,3
Healesville,2026-07-24,4,4,8,1,9
Healesville,2026-07-24,5,7,4,1,6
Healesville,2026-07-24,6,7,6,4,8
Healesville,2026-07-24,7,7,8,4,2
Healesville,2026-07-24,8,8,2,5,6
Healesville,2026-07-24,9,5,4,1,6
Healesville,2026-07-24,10,9,6,7,1
Healesville,2026-07-24,11,2,3,1,4
Healesville,2026-07-24,12,7,6,2,1
Bet Nation Townsville,2026-07-24,1,6,1,4,8
Bet Nation Townsville,2026-07-24,2,4,2,6,8
Bet Nation Townsville,2026-07-24,3,6,3,1,2
Bet Nation Townsville,2026-07-24,4,2,1,8,3
Bet Nation Townsville,2026-07-24,5,8,5,3,1
Bet Nation Townsville,2026-07-24,6,3,5,1,6
Bet Nation Townsville,2026-07-24,7,4,3,1,9
Bet Nation Townsville,2026-07-24,8,4,5,3,7
Bet Nation Townsville,2026-07-24,9,4,2,8,3
Bet Nation Townsville,2026-07-24,10,2,4,3,5
Bet Nation Townsville,2026-07-24,11,8,5,6,1
Bet Nation Townsville,2026-07-24,12,4,5,1,6
Traralgon,2026-07-24,1,5,8,2,6
Traralgon,2026-07-24,2,4,8,1,2
Traralgon,2026-07-24,3,4,6,7,2
Traralgon,2026-07-24,4,5,6,4,2
Traralgon,2026-07-24,5,6,5,4,8
Traralgon,2026-07-24,6,2,6,3,8
Traralgon,2026-07-24,7,1,7,8,3
Traralgon,2026-07-24,8,5,2,1,7
Traralgon,2026-07-24,9,2,3,6,8
Traralgon,2026-07-24,10,8,7,4,2
Traralgon,2026-07-24,11,8,2,7,6
Traralgon,2026-07-24,12,1,3,4,6
Murray Bridge,2026-07-24,1,2,5,4,1
Murray Bridge,2026-07-24,2,8,3,4,1
Murray Bridge,2026-07-24,3,4,8,1,7
Murray Bridge,2026-07-24,4,4,8,2,10
Murray Bridge,2026-07-24,5,8,3,4,1
Murray Bridge,2026-07-24,6,5,3,6,4
Murray Bridge,2026-07-24,7,4,7,1,8
Murray Bridge,2026-07-24,8,2,8,7,5
Murray Bridge,2026-07-24,9,7,5,1,
Murray Bridge,2026-07-24,10,1,8,6,4
Murray Bridge,2026-07-24,11,1,2,7,4
Ladbrokes Q1 Lakeside,2026-07-24,1,5,6,7,1
Ladbrokes Q1 Lakeside,2026-07-24,2,8,1,3,5
Ladbrokes Q1 Lakeside,2026-07-24,3,7,8,2,6
Ladbrokes Q1 Lakeside,2026-07-24,4,7,8,4,6
Ladbrokes Q1 Lakeside,2026-07-24,5,2,3,6,5
Ladbrokes Q1 Lakeside,2026-07-24,6,1,3,6,5
Ladbrokes Q1 Lakeside,2026-07-24,7,4,2,7,1
Ladbrokes Q1 Lakeside,2026-07-24,8,2,7,4,6
Ladbrokes Q1 Lakeside,2026-07-24,9,3,4,8,5
Ladbrokes Q1 Lakeside,2026-07-24,10,8,7,6,3
Ladbrokes Q1 Lakeside,2026-07-24,11,1,2,7,6
Ladbrokes Q1 Lakeside,2026-07-24,12,5,1,7,2
Bendigo,2026-07-24,1,3,4,1,6
Bendigo,2026-07-24,2,1,7,2,3
Bendigo,2026-07-24,3,2,1,6,7
Bendigo,2026-07-24,4,8,1,7,6
Bendigo,2026-07-24,5,6,3,8,2
Bendigo,2026-07-24,6,1,8,4,3
Bendigo,2026-07-24,7,8,5,1,7
Bendigo,2026-07-24,8,3,8,7,6
Bendigo,2026-07-24,9,1,3,7,8
