Track,Date,Race,Winner,2nd,3rd,4th
Wagga,2026-01-30,1,7,4,8,5
Wagga,2026-01-30,2,6,8,5,1
Wagga,2026-01-30,3,1,8,4,5
Wagga,2026-01-30,4,7,8,1,3
Wagga,2026-01-30,5,7,6,4,1
Wagga,2026-01-30,6,8,2,1,3
Wagga,2026-01-30,7,3,8,4,7
Wagga,2026-01-30,8,1,4,8,2
Wagga,2026-01-30,9,1,8,5,3
Wagga,2026-01-30,10,3,4,5,2
Wagga,2026-01-30,11,1,3,8,6
Goulburn,2026-01-30,1,6,2,1,7
Goulburn,2026-01-30,2,4,2,8,5
Goulburn,2026-01-30,3,5,4,7,2
Goulburn,2026-01-30,4,5,7,4,1
Goulburn,2026-01-30,5,2,6,7,5
Goulburn,2026-01-30,6,8,3,7,6
Goulburn,2026-01-30,7,8,7,6,1
Goulburn,2026-01-30,8,5,1,4,6
Goulburn,2026-01-30,9,1,6,2,5
Goulburn,2026-01-30,10,1,4,2,6
Ladbrokes Gardens,2026-01-30,1,7,5,6,8
Ladbrokes Gardens,2026-01-30,2,8,1,5,7
Ladbrokes Gardens,2026-01-30,3,5,7,4,8
Ladbrokes Gardens,2026-01-30,4,3,7,4,8
Ladbrokes Gardens,2026-01-30,5,6,1,5,2
Ladbrokes Gardens,2026-01-30,6,7,6,1,2
Ladbrokes Gardens,2026-01-30,7,6,4,1,8
Ladbrokes Gardens,2026-01-30,8,7,8,6,5
Ladbrokes Gardens,2026-01-30,9,4,2,7,5
Ladbrokes Gardens,2026-01-30,10,1,2,7,5
Ladbrokes Gardens,2026-01-30,11,8,7,1,2
Ladbrokes Gardens,2026-01-30,12,8,7,5,6
Richmond,2026-01-30,1,2,3,1,4
Richmond,2026-01-30,2,2,1,8,4
Richmond,2026-01-30,3,2,5,4,7
Richmond,2026-01-30,4,2,7,1,3
Richmond,2026-01-30,5,7,1,2,9
Richmond,2026-01-30,6,6,7,1,8
Richmond,2026-01-30,7,6,1,8,4
Richmond,2026-01-30,8,8,1,2,3
Richmond,2026-01-30,9,8,3,1,2
Richmond,2026-01-30,10,2,6,8,3
Bendigo,2026-01-30,1,8,6,4,7
Bendigo,2026-01-30,2,2,1,7,8
Bendigo,2026-01-30,3,2,1,6,3
Bendigo,2026-01-30,4,6,8,2,1
Bendigo,2026-01-30,5,4,6,8,2
Bendigo,2026-01-30,6,6,3,4,8
Bendigo,2026-01-30,7,3,4,1,5
Bendigo,2026-01-30,8,7,2,3,6
Bendigo,2026-01-30,9,8,6,7,1
Bendigo,2026-01-30,10,8,1,6,3
Bendigo,2026-01-30,11,3,4,6,1
Bendigo,2026-01-30,12,8,4,7,3
Healesville,2026-01-30,1,8,4,2,9
Healesville,2026-01-30,2,8,6,7,10
Healesville,2026-01-30,3,5,1,6,8
Healesville,2026-01-30,4,7,6,1,5
Healesville,2026-01-30,5,8,5,2,7
Healesville,2026-01-30,6,2,7,5,10
Healesville,2026-01-30,7,6,8,1,2
Healesville,2026-01-30,8,4,1,2,6
Healesville,2026-01-30,9,5,7,6,1
Healesville,2026-01-30,10,7,2,5,1
Healesville,2026-01-30,11,10,8,1,5
Healesville,2026-01-30,12,2,4,6,7
Bet Nation Townsville,2026-01-30,1,7,1,5,4
Bet Nation Townsville,2026-01-30,2,8,2,3,4
