Track,Date,Race,Winner,2nd,3rd,4th
Richmond Straight,2026-06-18,1,7,2,6,4
Richmond Straight,2026-06-18,2,8,3,2,7
Richmond Straight,2026-06-18,3,3,8,6,4
Richmond Straight,2026-06-18,4,8,3,4,7
Richmond Straight,2026-06-18,5,4,1,5,7
Richmond Straight,2026-06-18,6,8,7,1,3
Richmond Straight,2026-06-18,7,1,6,7,8
Richmond Straight,2026-06-18,8,6,7,4,1
Richmond Straight,2026-06-18,9,1,5,3,7
Richmond Straight,2026-06-18,10,7,4,2,1
Richmond Straight,2026-06-18,11,6,2,7,3
Richmond Straight,2026-06-18,12,1,7,5,2
Casino,2026-06-18,1,8,1,4,5
Casino,2026-06-18,2,4,7,1,2
Casino,2026-06-18,3,1,2,8,5
Casino,2026-06-18,4,7,2,4,1
Casino,2026-06-18,5,7,2,1,4
Casino,2026-06-18,6,2,1,3,5
Casino,2026-06-18,7,2,3,4,5
Casino,2026-06-18,8,8,2,7,6
Casino,2026-06-18,9,7,1,3,8
Casino,2026-06-18,10,3,6,1,8
Casino,2026-06-18,11,2,5,1,3
Casino,2026-06-18,12,1,4,5,7
Nowra,2026-06-18,1,4,3,2,5
Nowra,2026-06-18,2,8,6,7,4
Nowra,2026-06-18,3,1,4,7,8
Nowra,2026-06-18,4,5,2,8,7
Nowra,2026-06-18,5,5,4,8,2
Nowra,2026-06-18,6,2,7,5,4
Nowra,2026-06-18,7,4,7,1,5
Nowra,2026-06-18,8,8,2,3,6
Nowra,2026-06-18,9,4,2,8,7
Wentworth Park,2026-06-18,1,1,6,8,7
Wentworth Park,2026-06-18,2,3,5,4,1
Wentworth Park,2026-06-18,3,8,2,7,3
Wentworth Park,2026-06-18,4,1,7,4,8
Wentworth Park,2026-06-18,5,7,8,4,3
Wentworth Park,2026-06-18,6,8,9,7,6
Wentworth Park,2026-06-18,7,1,7,6,2
Wentworth Park,2026-06-18,8,2,6,4,3
Wentworth Park,2026-06-18,9,7,1,2,4
Wentworth Park,2026-06-18,10,3,8,7,4
Wentworth Park,2026-06-18,11,2,3,1,7
Shepparton,2026-06-18,1,2,4,7,6
Shepparton,2026-06-18,2,8,2,7,6
Shepparton,2026-06-18,3,1,3,5,2
Shepparton,2026-06-18,4,8,4,7,6
Shepparton,2026-06-18,5,4,6,7,5
Shepparton,2026-06-18,6,1,3,6,4
Shepparton,2026-06-18,7,3,4,2,6
