Track,Date,Race,Winner,2nd,3rd,4th
Ladbrokes Gardens,2026-03-12,1,5,6,4,8
Ladbrokes Gardens,2026-03-12,2,5,8,6,3
Ladbrokes Gardens,2026-03-12,3,3,6,5,1
Ladbrokes Gardens,2026-03-12,4,7,6,2,5
Ladbrokes Gardens,2026-03-12,5,5,6,2,3
Ladbrokes Gardens,2026-03-12,6,7,8,5,1
Ladbrokes Gardens,2026-03-12,7,1,5,3,2
Ladbrokes Gardens,2026-03-12,8,1,3,4,2
Ladbrokes Gardens,2026-03-12,9,2,5,1,4
Ladbrokes Gardens,2026-03-12,10,6,8,5,1
Nowra,2026-03-12,1,2,8,4,6
Nowra,2026-03-12,2,7,2,8,1
Nowra,2026-03-12,3,7,3,1,2
Nowra,2026-03-12,4,6,1,2,3
Nowra,2026-03-12,5,2,4,5,1
Nowra,2026-03-12,6,1,4,5,8
Nowra,2026-03-12,7,1,5,4,8
Nowra,2026-03-12,8,1,5,7,8
Nowra,2026-03-12,9,8,6,1,4
Nowra,2026-03-12,10,7,4,2,3
Casino,2026-03-12,1,7,2,6,5
Casino,2026-03-12,2,2,4,8,1
Casino,2026-03-12,3,3,5,1,4
Casino,2026-03-12,4,4,1,5,8
Casino,2026-03-12,5,4,1,5,7
Casino,2026-03-12,6,8,6,3,1
Casino,2026-03-12,7,4,7,2,6
Casino,2026-03-12,8,2,4,6,7
Casino,2026-03-12,9,6,3,8,2
Casino,2026-03-12,10,2,6,4,3
Casino,2026-03-12,11,5,1,2,7
Casino,2026-03-12,12,4,7,5,6
Wentworth Park,2026-03-12,1,4,1,5,2
Wentworth Park,2026-03-12,2,2,4,7,8
Wentworth Park,2026-03-12,3,1,5,6,3
Wentworth Park,2026-03-12,4,1,5,7,2
Wentworth Park,2026-03-12,5,8,1,7,2
Wentworth Park,2026-03-12,6,6,7,4,8
Wentworth Park,2026-03-12,7,1,2,7,6
Wentworth Park,2026-03-12,8,1,4,6,8
Wentworth Park,2026-03-12,9,5,1,7,4
Geelong,2026-03-12,1,4,8,2,1
Geelong,2026-03-12,2,8,2,1,6
Geelong,2026-03-12,3,1,5,2,3
Geelong,2026-03-12,4,4,8,7,5
Geelong,2026-03-12,5,3,2,4,6
Geelong,2026-03-12,6,4,6,1,7
Geelong,2026-03-12,7,3,8,6,4
Geelong,2026-03-12,8,4,3,7,5
Geelong,2026-03-12,9,7,1,6,2
Geelong,2026-03-12,10,8,7,4,2
Geelong,2026-03-12,11,8,5,4,7
Geelong,2026-03-12,12,4,8,1,2
Ladbrokes Q Straight,2026-03-12,1,5,6,1,2
Ladbrokes Q Straight,2026-03-12,2,3,1,5,8
Ladbrokes Q Straight,2026-03-12,3,1,7,8,2
Ladbrokes Q Straight,2026-03-12,4,4,6,1,7
