Track,Date,Race,Winner,2nd,3rd,4th
Nowra,2026-06-15,1,7,2,9,6
Nowra,2026-06-15,2,3,4,1,2
Nowra,2026-06-15,3,3,5,1,4
Nowra,2026-06-15,4,2,6,8,4
Nowra,2026-06-15,5,2,8,1,6
Nowra,2026-06-15,6,3,6,4,7
Nowra,2026-06-15,7,7,5,3,9
Nowra,2026-06-15,8,1,7,2,8
Nowra,2026-06-15,9,2,7,5,8
Maitland,2026-06-15,1,8,1,2,4
Maitland,2026-06-15,2,1,7,5,2
Maitland,2026-06-15,3,4,1,8,2
Maitland,2026-06-15,4,8,1,2,3
Maitland,2026-06-15,5,1,7,8,5
Maitland,2026-06-15,6,1,5,7,2
Maitland,2026-06-15,7,3,7,8,6
Maitland,2026-06-15,8,2,1,6,8
Shepparton,2026-06-15,1,7,1,2,8
Shepparton,2026-06-15,2,3,5,6,8
Shepparton,2026-06-15,3,6,7,4,5
Shepparton,2026-06-15,4,7,5,3,6
Shepparton,2026-06-15,5,5,4,6,2
Shepparton,2026-06-15,6,1,8,4,5
Shepparton,2026-06-15,7,2,6,1,8
Shepparton,2026-06-15,8,4,2,5,7
Shepparton,2026-06-15,9,8,5,4,7
Shepparton,2026-06-15,10,7,4,6,1
Shepparton,2026-06-15,11,3,5,8,1
Shepparton,2026-06-15,12,9,7,2,1
Warrnambool,2026-06-15,1,1,2,7,4
Warrnambool,2026-06-15,2,1,8,3,2
Warrnambool,2026-06-15,3,1,7,3,4
Warrnambool,2026-06-15,4,8,6,4,3
Warrnambool,2026-06-15,5,3,1,4,6
Warrnambool,2026-06-15,6,7,5,8,1
Warrnambool,2026-06-15,7,5,1,7,4
Warrnambool,2026-06-15,8,4,3,7,8
Warrnambool,2026-06-15,9,7,1,6,3
Warrnambool,2026-06-15,10,7,4,8,6
Warrnambool,2026-06-15,11,3,2,4,5
Warrnambool,2026-06-15,12,4,2,5,3
Traralgon,2026-06-15,1,8,6,2,4
Traralgon,2026-06-15,2,8,4,2,1
Traralgon,2026-06-15,3,1,2,4,5
Traralgon,2026-06-15,4,1,4,2,5
Traralgon,2026-06-15,5,1,4,8,7
Traralgon,2026-06-15,6,8,1,6,7
Traralgon,2026-06-15,7,2,4,1,6
Traralgon,2026-06-15,8,1,7,6,8
Traralgon,2026-06-15,9,1,3,5,2
Traralgon,2026-06-15,10,4,8,7,2
Traralgon,2026-06-15,11,1,8,3,7
Traralgon,2026-06-15,12,8,4,6,7
Northam,2026-06-15,1,3,6,5,8
Northam,2026-06-15,2,1,4,3,7
Northam,2026-06-15,3,1,7,8,5
Northam,2026-06-15,4,4,6,2,8
Northam,2026-06-15,5,7,5,8,6
Northam,2026-06-15,6,3,2,6,5
Northam,2026-06-15,7,7,1,2,6
Northam,2026-06-15,8,7,5,6,1
Northam,2026-06-15,9,2,8,5,6
Northam,2026-06-15,10,2,6,5,1
Q Straight,2026-06-15,1,4,2,8,1
Q Straight,2026-06-15,2,4,7,1,5
Q Straight,2026-06-15,3,1,5,4,2
Q Straight,2026-06-15,4,2,6,3,4
Q Straight,2026-06-15,5,8,1,2,5
Q Straight,2026-06-15,6,5,8,1,2
Q Straight,2026-06-15,7,7,6,5,8
Q Straight,2026-06-15,8,5,4,2,7
Q Straight,2026-06-15,9,1,2,7,3
Q Straight,2026-06-15,10,4,3,2,1
Q Straight,2026-06-15,11,2,7,4,3
Q Straight,2026-06-15,12,1,8,2,7
Angle Park,2026-06-15,1,2,4,5,8
Angle Park,2026-06-15,2,1,2,8,4
Angle Park,2026-06-15,3,2,6,1,4
Angle Park,2026-06-15,4,2,1,8,6
Angle Park,2026-06-15,5,8,1,5,7
Angle Park,2026-06-15,6,1,4,2,6
Angle Park,2026-06-15,7,4,1,5,7
Angle Park,2026-06-15,8,4,5,1,7
Angle Park,2026-06-15,9,2,8,1,7
Angle Park,2026-06-15,10,8,2,1,6
Sandown,2026-06-15,1,7,2,5,1
Sandown,2026-06-15,2,7,1,8,4
Sandown,2026-06-15,3,4,1,7,2
Sandown,2026-06-15,4,4,1,8,2
Sandown,2026-06-15,5,3,2,6,5
Sandown,2026-06-15,6,1,8,3,4
Sandown,2026-06-15,7,8,4,6,7
Sandown,2026-06-15,8,4,6,1,2
Sandown,2026-06-15,9,8,4,1,6
Sandown,2026-06-15,10,1,8,2,4
Sandown,2026-06-15,11,4,1,6,3
Sandown,2026-06-15,12,1,4,7,8
Launceston,2026-06-15,1,1,6,8,2
Launceston,2026-06-15,2,2,4,1,7
Launceston,2026-06-15,3,1,8,4,5
Launceston,2026-06-15,4,1,4,2,7
Launceston,2026-06-15,5,4,1,8,2
Launceston,2026-06-15,6,3,2,1,7
