Track,Date,Race,Winner,2nd,3rd,4th
Casino,2025-12-09,1,7,5,8,3
Casino,2025-12-09,2,7,2,4,1
Casino,2025-12-09,3,5,4,7,2
Casino,2025-12-09,4,1,5,7,2
Casino,2025-12-09,5,1,8,5,2
Casino,2025-12-09,6,3,4,6,2
Casino,2025-12-09,7,8,7,6,1
Casino,2025-12-09,8,7,2,3,1
Casino,2025-12-09,9,4,3,5,7
Casino,2025-12-09,10,6,8,7,2
Bulli,2025-12-09,1,4,1,8,7
Bulli,2025-12-09,2,8,5,6,3
Bulli,2025-12-09,3,1,3,6,4
Bulli,2025-12-09,4,2,6,4,5
Bulli,2025-12-09,5,6,8,1,4
Bulli,2025-12-09,6,8,1,7,4
Bulli,2025-12-09,7,4,3,7,6
Bulli,2025-12-09,8,8,4,7,1
Bulli,2025-12-09,9,4,6,3,2
Bulli,2025-12-09,10,7,4,2,1
Bulli,2025-12-09,11,8,2,7,5
Gosford,2025-12-09,1,1,0,3,7
Gosford,2025-12-09,2,1,9,2,5
Gosford,2025-12-09,3,3,1,2,1
Gosford,2025-12-09,4,6,3,4,7
Gosford,2025-12-09,5,1,3,6,7
Gosford,2025-12-09,6,2,7,5,8
Gosford,2025-12-09,7,8,4,7,6
Gosford,2025-12-09,8,8,1,4,1
Gosford,2025-12-09,9,1,7,5,9
Gosford,2025-12-09,10,6,4,2,1
Gosford,2025-12-09,11,7,3,5,1
Gosford,2025-12-09,12,5,3,1,4
Launceston,2025-12-09,1,1,4,6,8
Launceston,2025-12-09,2,6,1,4,2
Launceston,2025-12-09,3,1,2,5,8
Launceston,2025-12-09,4,8,1,6,7
Launceston,2025-12-09,5,3,2,8,1
Launceston,2025-12-09,6,8,2,1,7
Launceston,2025-12-09,7,1,4,6,3
Launceston,2025-12-09,8,1,2,4,8
Murray Bridge Straight,2025-12-09,1,4,6,1,2
Murray Bridge Straight,2025-12-09,2,4,5,8,2
Murray Bridge Straight,2025-12-09,3,4,1,8,2
Murray Bridge Straight,2025-12-09,4,2,8,4,6
Murray Bridge Straight,2025-12-09,5,7,4,8,1
Murray Bridge Straight,2025-12-09,6,1,4,2,8
Murray Bridge Straight,2025-12-09,7,8,1,5,7
Murray Bridge Straight,2025-12-09,8,7,1,8,2
Murray Bridge Straight,2025-12-09,9,8,2,1,4
Ladbrokes Q1 Lakeside,2025-12-09,1,1,9,3,2
Ladbrokes Q1 Lakeside,2025-12-09,2,1,4,7,5
Ladbrokes Q1 Lakeside,2025-12-09,3,8,6,1,4
Ladbrokes Q1 Lakeside,2025-12-09,4,8,1,3,2
Ladbrokes Q1 Lakeside,2025-12-09,5,3,2,4,6
Ladbrokes Q1 Lakeside,2025-12-09,6,8,2,1,7
Ladbrokes Q1 Lakeside,2025-12-09,7,7,6,2,1
Ladbrokes Q1 Lakeside,2025-12-09,8,5,1,6,7
Ladbrokes Q1 Lakeside,2025-12-09,9,2,7,4,8
Ladbrokes Q1 Lakeside,2025-12-09,10,4,7,2,6
Ladbrokes Q1 Lakeside,2025-12-09,11,2,4,3,7
Ladbrokes Q1 Lakeside,2025-12-09,12,1,5,6,3
Horsham,2025-12-09,1,3,4,1,9
Horsham,2025-12-09,2,1,4,5,9
Horsham,2025-12-09,3,5,6,7,3
Horsham,2025-12-09,4,3,1,7,6
Horsham,2025-12-09,5,1,3,6,7
Horsham,2025-12-09,6,3,2,6,1
Horsham,2025-12-09,7,7,8,3,4
Horsham,2025-12-09,8,6,1,3,2
Horsham,2025-12-09,9,4,6,2,1
Horsham,2025-12-09,10,1,4,6,8
Horsham,2025-12-09,11,2,7,1,4
Horsham,2025-12-09,12,1,2,8,3
Geelong,2025-12-09,1,2,3,1,6
Geelong,2025-12-09,2,8,1,3,5
Geelong,2025-12-09,3,2,1,5,3
Geelong,2025-12-09,4,7,8,1,3
Geelong,2025-12-09,5,4,6,1,2
Geelong,2025-12-09,6,7,6,8,5
Geelong,2025-12-09,7,8,5,1,4
Geelong,2025-12-09,8,2,6,7,8
Geelong,2025-12-09,9,7,6,5,8
Geelong,2025-12-09,10,8,1,4,2
Geelong,2025-12-09,11,6,1,2,7
Geelong,2025-12-09,12,5,2,1,4
Angle Park,2025-12-09,1,1,2,5,8
Angle Park,2025-12-09,2,1,4,5,8
Angle Park,2025-12-09,3,7,8,4,9
Angle Park,2025-12-09,4,1,4,5,9
Angle Park,2025-12-09,5,1,5,7,9
Angle Park,2025-12-09,6,7,2,9,8
Angle Park,2025-12-09,7,8,4,2,5
Angle Park,2025-12-09,8,2,5,7,8
Angle Park,2025-12-09,9,1,8,4,2
Angle Park,2025-12-09,10,2,5,1,4
Warragul,2025-12-09,1,8,6,2,5
