Track,Date,Race,Winner,2nd,3rd,4th
Goulburn,2026-05-29,1,1,8,5,4
Goulburn,2026-05-29,2,1,5,8,4
Goulburn,2026-05-29,3,3,1,2,8
Goulburn,2026-05-29,4,7,2,8,1
Goulburn,2026-05-29,5,2,1,4,7
Goulburn,2026-05-29,6,7,5,1,4
Goulburn,2026-05-29,7,7,8,1,3
Goulburn,2026-05-29,8,7,8,1,4
Goulburn,2026-05-29,9,8,4,7,6
Goulburn,2026-05-29,10,4,2,8,6
Goulburn,2026-05-29,11,6,5,1,4
Casino,2026-05-29,1,8,4,2,7
Casino,2026-05-29,2,1,2,8,7
Casino,2026-05-29,3,7,8,5,3
Casino,2026-05-29,4,8,6,3,2
Casino,2026-05-29,5,1,2,5,3
Casino,2026-05-29,6,7,4,5,8
Casino,2026-05-29,7,1,7,4,6
Casino,2026-05-29,8,8,6,2,3
Casino,2026-05-29,9,6,2,4,1
Casino,2026-05-29,10,1,6,4,7
Wagga,2026-05-29,1,2,5,1,4
Wagga,2026-05-29,2,6,3,8,7
Wagga,2026-05-29,3,1,4,8,3
Wagga,2026-05-29,4,1,3,4,2
Wagga,2026-05-29,5,2,9,7,4
Wagga,2026-05-29,6,8,7,1,5
Wagga,2026-05-29,7,2,1,5,6
Wagga,2026-05-29,8,1,5,2,8
Wagga,2026-05-29,9,7,1,2,6
Wagga,2026-05-29,10,2,4,8,1
Wagga,2026-05-29,11,8,7,6,3
Richmond,2026-05-29,1,1,4,2,3
Richmond,2026-05-29,2,1,5,4,2
Richmond,2026-05-29,3,5,1,2,6
Richmond,2026-05-29,4,2,1,4,7
Richmond,2026-05-29,5,1,2,8,4
Richmond,2026-05-29,6,4,1,3,2
Richmond,2026-05-29,7,1,5,2,3
Richmond,2026-05-29,8,2,4,5,1
Richmond,2026-05-29,9,8,6,4,5
Richmond,2026-05-29,10,5,6,1,4
Richmond,2026-05-29,11,6,4,3,1
Richmond,2026-05-29,12,2,1,5,4
Healesville,2026-05-29,1,1,3,5,2
Healesville,2026-05-29,2,2,8,5,6
Healesville,2026-05-29,3,7,8,2,4
Healesville,2026-05-29,4,8,7,2,1
Healesville,2026-05-29,5,7,4,3,5
Healesville,2026-05-29,6,7,8,1,4
Healesville,2026-05-29,7,8,7,6,4
Healesville,2026-05-29,8,1,5,4,2
Healesville,2026-05-29,9,8,4,6,7
Healesville,2026-05-29,10,8,1,6,5
Healesville,2026-05-29,11,6,7,8,4
Healesville,2026-05-29,12,3,6,8,4
Ladbrokes Q Lakeside,2026-05-29,1,1,5,4,7
Ladbrokes Q Lakeside,2026-05-29,2,7,4,2,3
Ladbrokes Q Lakeside,2026-05-29,3,4,5,6,2
Ladbrokes Q Lakeside,2026-05-29,4,1,2,4,8
Ladbrokes Q Lakeside,2026-05-29,5,3,4,5,2
Ladbrokes Q Lakeside,2026-05-29,6,4,6,8,2
Ladbrokes Q Lakeside,2026-05-29,7,5,4,2,8
Ladbrokes Q Lakeside,2026-05-29,8,6,2,3,1
Ladbrokes Q Lakeside,2026-05-29,9,7,5,6,4
Ladbrokes Q Lakeside,2026-05-29,10,7,3,5,8
Ladbrokes Q Lakeside,2026-05-29,11,7,4,8,5
Ladbrokes Q Lakeside,2026-05-29,12,8,1,5,3
Traralgon,2026-05-29,1,2,5,9,6
Traralgon,2026-05-29,2,1,7,3,8
Traralgon,2026-05-29,3,7,4,1,5
Traralgon,2026-05-29,4,2,7,5,8
Traralgon,2026-05-29,5,2,1,3,7
Traralgon,2026-05-29,6,1,2,8,7
Traralgon,2026-05-29,7,5,4,1,2
Traralgon,2026-05-29,8,3,4,2,5
Traralgon,2026-05-29,9,3,1,4,8
Traralgon,2026-05-29,10,1,8,4,5
Traralgon,2026-05-29,11,2,7,8,4
Traralgon,2026-05-29,12,2,6,7,3
Murray Bridge,2026-05-29,1,5,7,3,1
Murray Bridge,2026-05-29,2,2,8,4,6
Murray Bridge,2026-05-29,3,5,1,3,7
Murray Bridge,2026-05-29,4,7,3,1,5
Murray Bridge,2026-05-29,5,4,8,1,2
Murray Bridge,2026-05-29,6,1,7,5,3
Murray Bridge,2026-05-29,7,4,8,6,1
Murray Bridge,2026-05-29,8,2,1,8,6
Geelong,2026-05-29,1,2,1,4,6
Geelong,2026-05-29,2,1,5,2,8
Geelong,2026-05-29,3,2,5,6,1
Geelong,2026-05-29,4,1,4,6,8
Geelong,2026-05-29,5,8,1,5,7
Geelong,2026-05-29,6,6,7,2,3
Geelong,2026-05-29,7,4,1,7,6
Geelong,2026-05-29,8,1,4,7,5
Geelong,2026-05-29,9,2,3,5,4
Geelong,2026-05-29,10,5,4,2,7
Geelong,2026-05-29,11,7,3,1,5
Geelong,2026-05-29,12,1,4,5,7
Bendigo,2026-05-29,1,1,8,7,5
Bendigo,2026-05-29,2,1,7,4,8
Bendigo,2026-05-29,3,1,2,4,7
Bendigo,2026-05-29,4,8,1,5,7
Bendigo,2026-05-29,5,8,6,2,1
Bendigo,2026-05-29,6,6,8,1,7
Bendigo,2026-05-29,7,7,6,8,4
Bendigo,2026-05-29,8,6,3,2,8
Bendigo,2026-05-29,9,8,4,7,5
Bendigo,2026-05-29,10,1,5,8,4
Bendigo,2026-05-29,11,1,5,7,2
Bendigo,2026-05-29,12,1,7,2,8
Mandurah,2026-05-29,1,5,3,6,4
Mandurah,2026-05-29,2,4,7,1,3
Mandurah,2026-05-29,3,1,6,3,8
Mandurah,2026-05-29,4,6,4,8,2
Mandurah,2026-05-29,5,4,3,2,1
Mandurah,2026-05-29,6,1,2,3,4
Mandurah,2026-05-29,7,1,3,4,5
Mandurah,2026-05-29,8,7,8,4,1
Mandurah,2026-05-29,9,3,1,4,8
Mandurah,2026-05-29,10,1,3,2,4
Mandurah,2026-05-29,11,1,4,6,2
