Track,Date,Race,Winner,2nd,3rd,4th
Angle Park,2026-05-12,1,5,2,4,8
Angle Park,2026-05-12,2,8,5,1,4
Angle Park,2026-05-12,3,8,2,4,1
Angle Park,2026-05-12,4,5,1,7,2
Angle Park,2026-05-12,5,1,4,5,8
Angle Park,2026-05-12,6,8,1,2,7
Angle Park,2026-05-12,7,1,7,8,4
Angle Park,2026-05-12,8,5,1,4,8
Angle Park,2026-05-12,9,7,5,4,8
Angle Park,2026-05-12,10,1,4,8,9
Angle Park,2026-05-12,11,1,4,9,5
Angle Park,2026-05-12,12,4,7,8,10
Launceston,2026-05-12,1,3,4,1,6
Launceston,2026-05-12,2,3,8,6,2
Launceston,2026-05-12,3,2,5,1,4
Launceston,2026-05-12,4,1,3,4,6
Launceston,2026-05-12,5,3,1,7,6
Launceston,2026-05-12,6,2,1,6,4
Launceston,2026-05-12,7,1,2,3,6
Launceston,2026-05-12,8,3,8,5,7
Launceston,2026-05-12,9,6,2,3,8
Launceston,2026-05-12,10,9,10,4,7
Launceston,2026-05-12,11,8,4,2,5
Ladbrokes Q Lakeside,2026-05-12,1,2,8,1,4
Ladbrokes Q Lakeside,2026-05-12,2,3,1,5,2
Ladbrokes Q Lakeside,2026-05-12,3,1,6,2,8
Ladbrokes Q Lakeside,2026-05-12,4,3,4,2,1
Ladbrokes Q Lakeside,2026-05-12,5,8,1,2,3
Ladbrokes Q Lakeside,2026-05-12,6,3,1,2,8
Ladbrokes Q Lakeside,2026-05-12,7,3,6,7,4
Ladbrokes Q Lakeside,2026-05-12,8,8,4,5,2
Ladbrokes Q Lakeside,2026-05-12,9,2,3,9,1
Ladbrokes Q Lakeside,2026-05-12,10,5,1,7,2
Ladbrokes Q Lakeside,2026-05-12,11,1,7,4,5
Ladbrokes Q Lakeside,2026-05-12,12,3,8,4,2
Horsham,2026-05-12,1,1,4,7,6
Horsham,2026-05-12,2,3,2,8,7
Horsham,2026-05-12,3,1,6,7,2
Horsham,2026-05-12,4,7,2,5,1
Horsham,2026-05-12,5,1,2,6,3
Horsham,2026-05-12,6,2,8,1,6
Horsham,2026-05-12,7,4,6,8,1
Horsham,2026-05-12,8,3,2,8,6
Horsham,2026-05-12,9,2,6,3,8
Horsham,2026-05-12,10,6,8,2,3
Horsham,2026-05-12,11,6,3,2,4
Horsham,2026-05-12,12,1,2,8,4
Geelong,2026-05-12,1,4,5,6,2
Geelong,2026-05-12,2,2,6,3,5
Geelong,2026-05-12,3,7,4,3,8
Geelong,2026-05-12,4,8,7,2,6
Geelong,2026-05-12,5,8,5,1,7
Geelong,2026-05-12,6,6,1,7,4
Geelong,2026-05-12,7,2,1,3,8
Geelong,2026-05-12,8,8,7,4,2
Geelong,2026-05-12,9,4,7,3,6
Geelong,2026-05-12,10,6,4,1,8
Geelong,2026-05-12,11,8,1,7,6
