Track,Date,Race,Winner,2nd,3rd,4th
Maitland,2025-11-30,1,6,8,3,7
Maitland,2025-11-30,2,7,2,4,3
Maitland,2025-11-30,3,6,1,3,5
Maitland,2025-11-30,4,8,4,7,1
Maitland,2025-11-30,5,2,1,8,7
Maitland,2025-11-30,6,7,2,1,6
Maitland,2025-11-30,7,1,2,8,6
Maitland,2025-11-30,8,5,6,4,2
Maitland,2025-11-30,9,8,2,1,7
Maitland,2025-11-30,10,4,6,3,1
Richmond,2025-11-30,1,2,8,6,4
Richmond,2025-11-30,2,1,8,7,3
Richmond,2025-11-30,3,2,3,5,7
Richmond,2025-11-30,4,5,1,8,6
Richmond,2025-11-30,5,7,2,4,1
Richmond,2025-11-30,6,2,5,8,4
Richmond,2025-11-30,7,8,3,2,4
Richmond,2025-11-30,8,2,1,3,4
Richmond,2025-11-30,9,8,2,6,4
Richmond,2025-11-30,10,3,1,4,8
Richmond,2025-11-30,11,7,4,1,8
Richmond,2025-11-30,12,2,4,5,8
Grafton,2025-11-30,1,1,4,5,6
Grafton,2025-11-30,2,4,1,6,5
Grafton,2025-11-30,3,3,7,6,4
Grafton,2025-11-30,4,3,6,1,2
Grafton,2025-11-30,5,8,1,5,6
Grafton,2025-11-30,6,1,6,8,5
Grafton,2025-11-30,7,8,5,4,3
Grafton,2025-11-30,8,3,7,8,6
Grafton,2025-11-30,9,8,1,3,4
Grafton,2025-11-30,10,6,5,8,4
Grafton,2025-11-30,11,5,4,7,1
Grafton,2025-11-30,12,5,2,7,8
Broken Hill,2025-11-30,1,3,1,6,8
Broken Hill,2025-11-30,2,5,8,1,7
Broken Hill,2025-11-30,3,8,1,4,7
Broken Hill,2025-11-30,4,2,1,3,4
Broken Hill,2025-11-30,5,2,8,3,7
Broken Hill,2025-11-30,6,2,8,1,5
Broken Hill,2025-11-30,7,2,7,5,4
Broken Hill,2025-11-30,8,4,1,7,2
Healesville,2025-11-30,1,8,4,1,6
Healesville,2025-11-30,2,4,1,6,2
Healesville,2025-11-30,3,2,7,1,5
Healesville,2025-11-30,4,3,8,5,7
Healesville,2025-11-30,5,6,4,3,1
Healesville,2025-11-30,6,2,3,1,5
Healesville,2025-11-30,7,8,1,3,6
Healesville,2025-11-30,8,2,1,7,8
Healesville,2025-11-30,9,8,7,6,5
Healesville,2025-11-30,10,7,6,3,5
Healesville,2025-11-30,11,3,2,8,6
Healesville,2025-11-30,12,1,4,6,5
Mount Gambier,2025-11-30,1,1,7,2,4
Mount Gambier,2025-11-30,2,5,7,1,4
Mount Gambier,2025-11-30,3,1,8,4,2
