Track,Date,Race,Winner,2nd,3rd,4th
Broken Hill,2026-06-28,1,2,4,1,5
Broken Hill,2026-06-28,2,1,4,2,7
Broken Hill,2026-06-28,3,7,2,6,3
Broken Hill,2026-06-28,4,1,7,4,3
Broken Hill,2026-06-28,5,4,8,2,1
Broken Hill,2026-06-28,6,1,3,2,8
Broken Hill,2026-06-28,7,2,3,7,6
Broken Hill,2026-06-28,8,8,2,7,3
Broken Hill,2026-06-28,9,3,6,2,7
Broken Hill,2026-06-28,10,3,7,4,8
Broken Hill,2026-06-28,11,8,2,1,3
Grafton,2026-06-28,1,6,4,7,8
Grafton,2026-06-28,2,7,6,3,8
Grafton,2026-06-28,3,8,4,3,7
Grafton,2026-06-28,4,5,6,3,1
Grafton,2026-06-28,5,7,6,5,8
Grafton,2026-06-28,6,8,2,1,4
Grafton,2026-06-28,7,1,4,3,5
Grafton,2026-06-28,8,5,1,2,3
Grafton,2026-06-28,9,5,2,1,3
Grafton,2026-06-28,10,4,3,7,1
Grafton,2026-06-28,11,1,3,4,6
Healesville,2026-06-28,1,6,4,8,10
Healesville,2026-06-28,2,7,1,4,3
Healesville,2026-06-28,3,1,7,3,2
Healesville,2026-06-28,4,6,7,1,5
Healesville,2026-06-28,5,1,6,8,5
Healesville,2026-06-28,6,3,2,8,4
Healesville,2026-06-28,7,2,5,1,7
Healesville,2026-06-28,8,1,5,4,3
Healesville,2026-06-28,9,4,7,1,5
Healesville,2026-06-28,10,2,6,4,5
Healesville,2026-06-28,11,8,2,7,5
BetDeluxe Capalaba,2026-06-28,1,7,4,1,8
BetDeluxe Capalaba,2026-06-28,2,5,1,3,6
BetDeluxe Capalaba,2026-06-28,3,3,6,2,7
BetDeluxe Capalaba,2026-06-28,4,6,7,1,8
BetDeluxe Capalaba,2026-06-28,5,2,3,7,4
BetDeluxe Capalaba,2026-06-28,6,1,3,7,2
BetDeluxe Capalaba,2026-06-28,7,8,6,3,7
BetDeluxe Capalaba,2026-06-28,8,7,5,1,3
BetDeluxe Capalaba,2026-06-28,9,6,2,5,7
BetDeluxe Capalaba,2026-06-28,10,8,3,1,7
BetDeluxe Capalaba,2026-06-28,11,5,1,8,7
Mount Gambier,2026-06-28,1,6,4,1,8
Mount Gambier,2026-06-28,2,1,5,8,7
Mount Gambier,2026-06-28,3,2,1,8,6
Mount Gambier,2026-06-28,4,4,1,8,2
Mount Gambier,2026-06-28,5,8,4,1,2
Mount Gambier,2026-06-28,6,3,4,8,7
Mount Gambier,2026-06-28,7,6,7,2,1
Mount Gambier,2026-06-28,8,8,4,2,3
Mount Gambier,2026-06-28,9,3,1,7,5
Mount Gambier,2026-06-28,10,2,6,8,1
Mount Gambier,2026-06-28,11,1,2,4,8
BetDeluxe Rockhampton,2026-06-28,1,8,7,1,4
BetDeluxe Rockhampton,2026-06-28,2,1,2,3,4
BetDeluxe Rockhampton,2026-06-28,3,4,5,2,1
BetDeluxe Rockhampton,2026-06-28,4,8,1,3,6
BetDeluxe Rockhampton,2026-06-28,5,7,1,2,3
BetDeluxe Rockhampton,2026-06-28,6,4,2,3,8
BetDeluxe Rockhampton,2026-06-28,7,6,3,5,1
BetDeluxe Rockhampton,2026-06-28,8,3,2,8,4
BetDeluxe Rockhampton,2026-06-28,9,3,8,2,4
BetDeluxe Rockhampton,2026-06-28,10,2,4,1,5
BetDeluxe Rockhampton,2026-06-28,11,9,7,2,6
Bendigo,2026-06-28,1,1,6,2,8
Bendigo,2026-06-28,2,8,4,1,5
Bendigo,2026-06-28,3,4,8,2,1
Bendigo,2026-06-28,4,6,7,4,8
Bendigo,2026-06-28,5,7,1,8,6
Bendigo,2026-06-28,6,1,4,8,3
Bendigo,2026-06-28,7,6,4,5,1
Bendigo,2026-06-28,8,4,3,6,7
Bendigo,2026-06-28,9,4,1,2,8
Bendigo,2026-06-28,10,7,5,4,1
Bendigo,2026-06-28,11,4,5,3,7
Ladbrokes Q2 Parklands,2026-06-28,1,7,4,6,8
Ladbrokes Q2 Parklands,2026-06-28,2,1,2,9,4
Ladbrokes Q2 Parklands,2026-06-28,3,2,6,3,1
Ladbrokes Q2 Parklands,2026-06-28,4,2,1,8,3
Ladbrokes Q2 Parklands,2026-06-28,5,7,4,2,1
Ladbrokes Q2 Parklands,2026-06-28,6,1,8,2,7
Ladbrokes Q2 Parklands,2026-06-28,7,8,4,2,1
Ladbrokes Q2 Parklands,2026-06-28,8,2,1,8,6
Ladbrokes Q2 Parklands,2026-06-28,9,7,3,8,6
Ladbrokes Q2 Parklands,2026-06-28,10,8,6,2,1
Ladbrokes Q2 Parklands,2026-06-28,11,4,3,2,8
Gawler,2026-06-28,1,4,7,1,2
Gawler,2026-06-28,2,5,7,3,1
Gawler,2026-06-28,3,7,4,6,8
Gawler,2026-06-28,4,3,1,2,4
Gawler,2026-06-28,5,2,7,8,9
Gawler,2026-06-28,6,7,6,8,1
Gawler,2026-06-28,7,7,3,8,2
Gawler,2026-06-28,8,1,2,8,3
Gawler,2026-06-28,9,3,7,1,
Gawler,2026-06-28,10,1,5,8,7
Darwin,2026-06-28,1,4,2,6,1
Darwin,2026-06-28,2,4,8,1,7
Darwin,2026-06-28,3,2,5,4,7
Darwin,2026-06-28,4,6,1,3,8
Darwin,2026-06-28,5,1,8,5,4
Darwin,2026-06-28,6,8,6,7,4
Darwin,2026-06-28,7,2,4,8,7
Darwin,2026-06-28,8,5,2,8,1
Darwin,2026-06-28,9,2,7,5,4
Darwin,2026-06-28,10,2,7,8,1
Darwin,2026-06-28,11,4,8,1,2
