Track,Date,Race,Winner,2nd,3rd,4th
Taree,2026-07-08,1,2,8,1,3
Taree,2026-07-08,2,1,7,3,2
Taree,2026-07-08,3,1,3,2,5
Taree,2026-07-08,4,8,1,7,6
Taree,2026-07-08,5,4,2,5,8
Taree,2026-07-08,6,6,8,4,7
Taree,2026-07-08,7,2,8,1,6
Taree,2026-07-08,8,7,3,8,4
Taree,2026-07-08,9,8,6,2,1
Taree,2026-07-08,10,8,2,3,6
Taree,2026-07-08,11,6,1,5,3
Taree,2026-07-08,12,7,8,4,2
Nowra,2026-07-08,1,8,5,3,1
Nowra,2026-07-08,2,1,7,3,8
Nowra,2026-07-08,3,6,7,5,2
Nowra,2026-07-08,4,2,3,6,7
Nowra,2026-07-08,5,6,3,8,7
Nowra,2026-07-08,6,3,5,2,6
Nowra,2026-07-08,7,4,8,1,2
Nowra,2026-07-08,8,2,1,4,6
Nowra,2026-07-08,9,3,5,4,6
Nowra,2026-07-08,10,2,8,4,6
Richmond,2026-07-08,1,8,1,4,7
Richmond,2026-07-08,2,3,2,4,8
Richmond,2026-07-08,3,2,8,1,6
Richmond,2026-07-08,4,6,9,1,5
Richmond,2026-07-08,5,4,5,8,6
Richmond,2026-07-08,6,4,1,2,7
Richmond,2026-07-08,7,4,2,8,6
Richmond,2026-07-08,8,2,3,4,7
Richmond,2026-07-08,9,3,2,1,5
Richmond,2026-07-08,10,1,8,2,7
Richmond,2026-07-08,11,5,8,2,6
Richmond,2026-07-08,12,6,1,7,8
Sale,2026-07-08,1,7,3,4,8
Sale,2026-07-08,2,2,8,4,1
Sale,2026-07-08,3,4,6,7,3
Sale,2026-07-08,4,1,4,7,6
Sale,2026-07-08,5,6,8,2,4
Sale,2026-07-08,6,2,7,3,4
Sale,2026-07-08,7,8,7,1,6
Sale,2026-07-08,8,2,1,7,8
Sale,2026-07-08,9,8,3,7,2
Sale,2026-07-08,10,2,8,6,1
Sale,2026-07-08,11,7,2,5,3
BetDeluxe Capalaba,2026-07-08,1,3,6,1,2
BetDeluxe Capalaba,2026-07-08,2,7,1,8,6
BetDeluxe Capalaba,2026-07-08,3,5,8,7,2
BetDeluxe Capalaba,2026-07-08,4,8,5,1,2
BetDeluxe Capalaba,2026-07-08,5,1,7,8,5
BetDeluxe Capalaba,2026-07-08,6,4,3,7,6
BetDeluxe Capalaba,2026-07-08,7,4,8,7,6
BetDeluxe Capalaba,2026-07-08,8,8,5,4,7
Murray Bridge Straight,2026-07-08,1,8,1,2,4
Murray Bridge Straight,2026-07-08,2,1,8,2,4
Murray Bridge Straight,2026-07-08,3,2,7,5,9
Murray Bridge Straight,2026-07-08,4,3,5,1,7
Murray Bridge Straight,2026-07-08,5,6,1,8,2
Murray Bridge Straight,2026-07-08,6,4,8,7,2
Murray Bridge Straight,2026-07-08,7,8,7,1,2
Murray Bridge Straight,2026-07-08,8,4,7,2,5
Bendigo,2026-07-08,1,3,1,8,7
Bendigo,2026-07-08,2,7,8,1,6
Bendigo,2026-07-08,3,2,1,8,3
Bendigo,2026-07-08,4,2,4,5,8
Bendigo,2026-07-08,5,4,8,1,6
Bendigo,2026-07-08,6,3,5,1,2
Bendigo,2026-07-08,7,8,5,7,2
Bendigo,2026-07-08,8,2,7,5,8
Bendigo,2026-07-08,9,3,8,1,6
Bendigo,2026-07-08,10,3,4,7,2
Bendigo,2026-07-08,11,7,2,1,8
Bendigo,2026-07-08,12,8,1,2,5
Ladbrokes Q1 Lakeside,2026-07-08,1,8,7,1,5
Ladbrokes Q1 Lakeside,2026-07-08,2,2,7,4,1
Ladbrokes Q1 Lakeside,2026-07-08,3,4,8,6,1
Ladbrokes Q1 Lakeside,2026-07-08,4,8,1,6,2
Ladbrokes Q1 Lakeside,2026-07-08,5,6,2,5,7
Ladbrokes Q1 Lakeside,2026-07-08,6,1,4,6,5
Ladbrokes Q1 Lakeside,2026-07-08,7,6,8,5,2
Ladbrokes Q1 Lakeside,2026-07-08,8,2,8,4,7
Ladbrokes Q1 Lakeside,2026-07-08,9,3,5,6,1
Ladbrokes Q1 Lakeside,2026-07-08,10,5,3,6,8
Ladbrokes Q1 Lakeside,2026-07-08,11,5,7,3,1
Ladbrokes Q1 Lakeside,2026-07-08,12,7,5,3,1
Meadows,2026-07-08,1,8,4,5,2
Meadows,2026-07-08,2,2,4,1,7
Meadows,2026-07-08,3,1,7,5,8
Meadows,2026-07-08,4,2,1,7,4
Meadows,2026-07-08,5,1,2,4,5
Meadows,2026-07-08,6,7,8,4,1
Meadows,2026-07-08,7,1,2,8,5
Meadows,2026-07-08,8,1,7,8,4
Meadows,2026-07-08,9,1,7,3,4
Meadows,2026-07-08,10,4,8,1,6
Meadows,2026-07-08,11,2,8,1,5
Meadows,2026-07-08,12,2,8,4,5
BetDeluxe Rockhampton,2026-07-08,1,5,1,3,6
BetDeluxe Rockhampton,2026-07-08,2,1,5,2,8
BetDeluxe Rockhampton,2026-07-08,3,4,1,6,2
BetDeluxe Rockhampton,2026-07-08,4,4,2,6,1
BetDeluxe Rockhampton,2026-07-08,5,8,4,2,1
BetDeluxe Rockhampton,2026-07-08,6,8,1,2,4
BetDeluxe Rockhampton,2026-07-08,7,1,2,3,4
BetDeluxe Rockhampton,2026-07-08,8,1,3,5,6
BetDeluxe Rockhampton,2026-07-08,9,5,1,8,7
Ballarat,2026-07-08,1,3,5,8,7
Ballarat,2026-07-08,2,1,7,2,6
Ballarat,2026-07-08,3,1,2,4,8
Ballarat,2026-07-08,4,5,2,7,4
Ballarat,2026-07-08,5,5,3,6,4
Ballarat,2026-07-08,6,7,4,1,3
Ballarat,2026-07-08,7,8,2,1,4
Ballarat,2026-07-08,8,8,5,4,2
Ballarat,2026-07-08,9,3,6,8,7
Ballarat,2026-07-08,10,8,1,7,3
Cannington,2026-07-08,1,2,1,7,5
Cannington,2026-07-08,2,4,5,2,8
Cannington,2026-07-08,3,7,4,8,1
Cannington,2026-07-08,4,7,2,1,3
Cannington,2026-07-08,5,2,4,1,3
Cannington,2026-07-08,6,5,4,7,8
Cannington,2026-07-08,7,6,8,2,1
Cannington,2026-07-08,8,1,2,3,4
Cannington,2026-07-08,9,1,5,7,8
Cannington,2026-07-08,10,2,1,8,3
Cannington,2026-07-08,11,1,5,2,4
Cannington,2026-07-08,12,8,2,4,7
