Track,Date,Race,Winner,2nd,3rd,4th
Temora,2026-06-03,1,4,6,2,7
Temora,2026-06-03,2,6,8,4,5
Temora,2026-06-03,3,6,8,1,3
Temora,2026-06-03,4,8,2,7,5
Temora,2026-06-03,5,3,4,6,2
Temora,2026-06-03,6,7,6,3,8
Temora,2026-06-03,7,8,2,3,6
Temora,2026-06-03,8,7,5,8,2
Temora,2026-06-03,9,2,8,6,5
Temora,2026-06-03,10,6,3,2,7
Temora,2026-06-03,11,5,3,2,1
Gunnedah,2026-06-03,1,8,4,3,7
Gunnedah,2026-06-03,2,4,2,3,1
Gunnedah,2026-06-03,3,4,3,5,7
Gunnedah,2026-06-03,4,8,6,3,1
Gunnedah,2026-06-03,5,2,5,8,7
Gunnedah,2026-06-03,6,7,4,6,8
Gunnedah,2026-06-03,7,1,7,2,6
Gunnedah,2026-06-03,8,8,4,6,3
Gunnedah,2026-06-03,9,6,4,2,1
Gunnedah,2026-06-03,10,6,2,3,1
Gunnedah,2026-06-03,11,8,3,7,6
Gunnedah,2026-06-03,12,5,7,4,1
Taree,2026-06-03,1,6,5,8,9
Taree,2026-06-03,2,1,3,6,4
Taree,2026-06-03,3,6,8,5,7
Taree,2026-06-03,4,7,8,5,1
Taree,2026-06-03,5,5,7,6,3
Taree,2026-06-03,6,1,5,3,4
Taree,2026-06-03,7,3,2,7,6
Taree,2026-06-03,8,1,8,3,5
Taree,2026-06-03,9,1,4,2,8
Taree,2026-06-03,10,2,1,3,7
Taree,2026-06-03,11,8,7,1,5
Taree,2026-06-03,12,7,6,8,3
Richmond,2026-06-03,1,2,7,6,8
Richmond,2026-06-03,2,1,4,5,3
Richmond,2026-06-03,3,6,7,8,1
Richmond,2026-06-03,4,3,5,2,6
Richmond,2026-06-03,5,3,2,8,7
Richmond,2026-06-03,6,8,2,6,7
Richmond,2026-06-03,7,2,3,7,6
Richmond,2026-06-03,8,5,8,3,4
Richmond,2026-06-03,9,8,4,7,2
Richmond,2026-06-03,10,2,1,3,4
Richmond,2026-06-03,11,1,2,5,6
Capalaba,2026-06-03,1,3,2,6,7
Capalaba,2026-06-03,2,2,6,3,5
Capalaba,2026-06-03,3,8,4,6,1
Capalaba,2026-06-03,4,4,2,7,3
Capalaba,2026-06-03,5,6,7,4,2
Capalaba,2026-06-03,6,1,7,6,4
Capalaba,2026-06-03,7,3,6,4,2
Capalaba,2026-06-03,8,6,7,4,3
Capalaba,2026-06-03,9,5,3,4,6
Sale,2026-06-03,1,4,7,6,2
Sale,2026-06-03,2,8,5,2,1
Sale,2026-06-03,3,2,4,7,1
Sale,2026-06-03,4,7,8,6,5
Sale,2026-06-03,5,5,6,4,3
Sale,2026-06-03,6,6,4,2,8
Sale,2026-06-03,7,8,6,3,1
Sale,2026-06-03,8,4,6,2,8
Murray Bridge Straight,2026-06-03,1,1,2,8,6
Murray Bridge Straight,2026-06-03,2,1,5,7,3
Murray Bridge Straight,2026-06-03,3,6,2,4,1
Murray Bridge Straight,2026-06-03,4,8,4,6,2
Murray Bridge Straight,2026-06-03,5,1,8,2,6
Murray Bridge Straight,2026-06-03,6,6,1,8,4
Murray Bridge Straight,2026-06-03,7,2,1,8,5
Murray Bridge Straight,2026-06-03,8,5,7,1,8
Murray Bridge Straight,2026-06-03,9,5,7,1,3
Q Lakeside,2026-06-03,1,1,5,3,2
Q Lakeside,2026-06-03,2,7,4,8,1
Q Lakeside,2026-06-03,3,4,6,1,2
Q Lakeside,2026-06-03,4,7,6,5,2
Q Lakeside,2026-06-03,5,4,9,2,3
Q Lakeside,2026-06-03,6,7,6,3,8
Q Lakeside,2026-06-03,7,5,7,3,8
Q Lakeside,2026-06-03,8,8,2,5,6
Q Lakeside,2026-06-03,9,3,1,4,2
Q Lakeside,2026-06-03,10,5,6,8,7
Q Lakeside,2026-06-03,11,3,5,6,4
Q Lakeside,2026-06-03,12,6,7,1,5
Bendigo,2026-06-03,1,4,6,8,1
Bendigo,2026-06-03,2,8,6,3,7
Bendigo,2026-06-03,3,4,3,2,1
Bendigo,2026-06-03,4,1,3,6,2
Bendigo,2026-06-03,5,4,2,8,7
Bendigo,2026-06-03,6,5,6,2,7
Bendigo,2026-06-03,7,8,3,5,4
Bendigo,2026-06-03,8,7,8,6,3
Bendigo,2026-06-03,9,6,3,7,4
Bendigo,2026-06-03,10,5,3,8,1
Ballarat,2026-06-03,1,3,7,4,2
Ballarat,2026-06-03,2,8,1,4,6
