Track,Date,Race,Winner,2nd,3rd,4th
Nowra,2026-06-08,1,2,7,8,5
Nowra,2026-06-08,2,2,5,6,4
Nowra,2026-06-08,3,1,2,5,7
Nowra,2026-06-08,4,3,1,4,2
Nowra,2026-06-08,5,1,7,5,8
Nowra,2026-06-08,6,1,4,3,2
Nowra,2026-06-08,7,5,6,1,3
Nowra,2026-06-08,8,6,7,4,8
Nowra,2026-06-08,9,2,8,1,4
Nowra,2026-06-08,10,2,4,5,8
Maitland,2026-06-08,1,2,7,5,1
Maitland,2026-06-08,2,1,9,4,5
Maitland,2026-06-08,3,3,2,7,6
Maitland,2026-06-08,4,4,8,1,7
Maitland,2026-06-08,5,5,1,7,2
Maitland,2026-06-08,6,1,7,3,6
Maitland,2026-06-08,7,2,8,1,4
Maitland,2026-06-08,8,6,2,1,8
Traralgon,2026-06-08,1,1,7,3,8
Traralgon,2026-06-08,2,1,6,2,5
Traralgon,2026-06-08,3,2,1,4,8
Traralgon,2026-06-08,4,6,3,1,7
Traralgon,2026-06-08,5,1,5,3,4
Traralgon,2026-06-08,6,8,1,7,2
Traralgon,2026-06-08,7,7,2,8,6
Traralgon,2026-06-08,8,8,7,1,4
Traralgon,2026-06-08,9,3,4,8,7
Traralgon,2026-06-08,10,6,2,8,4
Traralgon,2026-06-08,11,2,1,3,4
Traralgon,2026-06-08,12,2,3,8,1
Ballarat,2026-06-08,1,8,4,7,2
Ballarat,2026-06-08,2,7,5,8,6
Ballarat,2026-06-08,3,6,7,1,4
Ballarat,2026-06-08,4,3,8,1,2
Ballarat,2026-06-08,5,7,6,3,4
Ballarat,2026-06-08,6,1,8,2,5
Ballarat,2026-06-08,7,3,2,8,1
Ballarat,2026-06-08,8,3,5,8,7
Ballarat,2026-06-08,9,8,7,1,4
Ballarat,2026-06-08,10,5,8,6,4
Ballarat,2026-06-08,11,1,6,2,8
Ballarat,2026-06-08,12,3,1,8,4
Warrnambool,2026-06-08,1,2,3,1,8
Warrnambool,2026-06-08,2,1,2,8,5
Warrnambool,2026-06-08,3,1,4,8,6
Warrnambool,2026-06-08,4,2,8,3,1
Warrnambool,2026-06-08,5,2,1,3,5
Warrnambool,2026-06-08,6,8,4,1,2
Warrnambool,2026-06-08,7,7,5,1,8
Warrnambool,2026-06-08,8,1,7,8,2
Warrnambool,2026-06-08,9,4,6,3,5
Warrnambool,2026-06-08,10,7,4,2,3
Warrnambool,2026-06-08,11,8,6,7,3
Warrnambool,2026-06-08,12,8,7,4,5
Northam,2026-06-08,1,5,8,1,10
Northam,2026-06-08,2,2,4,1,3
Northam,2026-06-08,3,7,2,6,1
Northam,2026-06-08,4,1,4,2,7
Northam,2026-06-08,5,4,1,5,2
Northam,2026-06-08,6,3,8,7,1
Northam,2026-06-08,7,8,2,4,1
Northam,2026-06-08,8,3,8,7,1
Northam,2026-06-08,9,4,2,6,7
Northam,2026-06-08,10,1,3,8,4
Northam,2026-06-08,11,6,5,8,7
Q Straight,2026-06-08,1,7,1,6,2
Q Straight,2026-06-08,2,8,1,7,2
Q Straight,2026-06-08,3,2,5,6,4
Q Straight,2026-06-08,4,7,6,2,3
Q Straight,2026-06-08,5,1,5,3,6
Q Straight,2026-06-08,6,5,8,2,6
Q Straight,2026-06-08,7,7,4,8,6
Q Straight,2026-06-08,8,7,4,1,5
Q Straight,2026-06-08,9,6,8,2,1
Q Straight,2026-06-08,10,4,6,8,5
Q Straight,2026-06-08,11,4,5,8,3
Q Straight,2026-06-08,12,2,1,4,6
Angle Park,2026-06-08,1,7,5,1,3
Angle Park,2026-06-08,2,6,1,8,2
Angle Park,2026-06-08,3,1,6,8,2
Angle Park,2026-06-08,4,8,1,6,2
Angle Park,2026-06-08,5,1,2,8,3
Angle Park,2026-06-08,6,4,5,8,1
Angle Park,2026-06-08,7,1,7,5,2
Angle Park,2026-06-08,8,2,8,7,6
Angle Park,2026-06-08,9,5,3,7,1
Angle Park,2026-06-08,10,1,6,4,8
Angle Park,2026-06-08,11,8,4,2,6
Sandown,2026-06-08,1,1,2,4,6
Sandown,2026-06-08,2,6,8,1,2
Sandown,2026-06-08,3,7,1,2,5
Sandown,2026-06-08,4,1,8,4,6
Sandown,2026-06-08,5,2,3,7,1
Sandown,2026-06-08,6,2,8,7,1
Sandown,2026-06-08,7,3,1,4,6
Sandown,2026-06-08,8,3,2,5,7
Sandown,2026-06-08,9,2,5,9,6
Sandown,2026-06-08,10,1,4,2,8
Launceston,2026-06-08,1,1,8,4,7
Launceston,2026-06-08,2,1,6,7,8
Launceston,2026-06-08,3,6,4,8,3
Launceston,2026-06-08,4,3,4,1,2
Launceston,2026-06-08,5,7,8,5,3
Launceston,2026-06-08,6,4,3,7,5
Launceston,2026-06-08,7,3,5,6,8
Launceston,2026-06-08,8,6,1,4,8
