Track,Date,Race,Winner,2nd,3rd,4th
Goulburn,2026-03-27,1,8,7,1,4
Goulburn,2026-03-27,2,7,6,8,1
Goulburn,2026-03-27,3,3,5,7,8
Goulburn,2026-03-27,4,6,2,8,1
Goulburn,2026-03-27,5,1,5,7,2
Goulburn,2026-03-27,6,4,6,3,1
The Gardens,2026-03-27,1,4,5,6,2
The Gardens,2026-03-27,2,8,5,7,2
The Gardens,2026-03-27,3,4,2,5,1
The Gardens,2026-03-27,4,2,4,8,7
The Gardens,2026-03-27,5,7,4,2,1
The Gardens,2026-03-27,6,1,4,7,6
The Gardens,2026-03-27,7,3,4,6,8
The Gardens,2026-03-27,8,1,7,5,4
The Gardens,2026-03-27,9,2,1,7,4
The Gardens,2026-03-27,10,3,4,1,8
The Gardens,2026-03-27,11,6,2,8,5
The Gardens,2026-03-27,12,4,2,1,7
Broken Hill,2026-03-27,1,4,1,6,7
Broken Hill,2026-03-27,2,7,1,2,6
Broken Hill,2026-03-27,3,4,2,8,1
Broken Hill,2026-03-27,4,3,1,7,8
Broken Hill,2026-03-27,5,1,3,4,7
Broken Hill,2026-03-27,6,2,5,7,8
Broken Hill,2026-03-27,7,3,4,2,1
Broken Hill,2026-03-27,8,3,1,8,7
Wagga,2026-03-27,1,1,3,7,2
Wagga,2026-03-27,2,1,5,2,8
Wagga,2026-03-27,3,8,1,2,4
Wagga,2026-03-27,4,5,2,4,8
Wagga,2026-03-27,5,1,2,6,7
Wagga,2026-03-27,6,6,5,2,4
Wagga,2026-03-27,7,6,7,1,3
Wagga,2026-03-27,8,6,5,7,8
Wagga,2026-03-27,9,8,2,3,7
Wagga,2026-03-27,10,6,3,1,7
Wagga,2026-03-27,11,6,7,8,1
Richmond,2026-03-27,1,7,6,8,3
Richmond,2026-03-27,2,6,5,3,1
Richmond,2026-03-27,3,4,6,8,1
Richmond,2026-03-27,4,7,3,9,6
Richmond,2026-03-27,5,5,2,8,6
Richmond,2026-03-27,6,1,2,3,6
Richmond,2026-03-27,7,8,2,3,6
Richmond,2026-03-27,8,5,6,1,2
Richmond,2026-03-27,9,1,8,3,5
Richmond,2026-03-27,10,7,8,6,1
Richmond,2026-03-27,11,1,3,6,2
Richmond,2026-03-27,12,1,7,2,8
Healesville,2026-03-27,1,6,1,8,4
Healesville,2026-03-27,2,6,4,5,8
Healesville,2026-03-27,3,1,2,3,5
Healesville,2026-03-27,4,8,7,1,2
Healesville,2026-03-27,5,1,3,5,2
Healesville,2026-03-27,6,4,8,3,7
Healesville,2026-03-27,7,3,7,2,4
Healesville,2026-03-27,8,6,3,7,4
Healesville,2026-03-27,9,7,8,1,3
Healesville,2026-03-27,10,3,4,7,6
Healesville,2026-03-27,11,3,1,8,5
Healesville,2026-03-27,12,6,2,5,8
Murray Bridge,2026-03-27,1,4,7,2,8
Murray Bridge,2026-03-27,2,1,5,8,2
Murray Bridge,2026-03-27,3,8,1,2,6
