Track,Date,Race,Winner,2nd,3rd,4th
Dubbo,2026-07-06,1,2,5,4,1
Dubbo,2026-07-06,2,3,6,5,4
Dubbo,2026-07-06,3,2,1,4,7
Dubbo,2026-07-06,4,6,1,2,3
Dubbo,2026-07-06,5,7,4,2,5
Dubbo,2026-07-06,6,1,6,3,7
Dubbo,2026-07-06,7,4,1,2,8
Dubbo,2026-07-06,8,6,1,3,7
Dubbo,2026-07-06,9,7,6,5,8
Dubbo,2026-07-06,10,5,8,2,4
Dubbo,2026-07-06,11,4,1,5,8
Grafton,2026-07-06,1,5,2,8,3
Grafton,2026-07-06,2,3,8,4,6
Grafton,2026-07-06,3,7,6,3,1
Grafton,2026-07-06,4,4,7,2,3
Grafton,2026-07-06,5,7,8,3,4
Grafton,2026-07-06,6,4,8,1,2
Grafton,2026-07-06,7,4,1,7,8
Grafton,2026-07-06,8,7,4,6,2
Grafton,2026-07-06,9,5,7,1,2
Grafton,2026-07-06,10,2,7,8,5
Maitland,2026-07-06,1,2,8,1,5
Maitland,2026-07-06,2,2,1,4,8
Maitland,2026-07-06,3,2,3,1,6
Maitland,2026-07-06,4,4,3,6,8
Maitland,2026-07-06,5,1,2,4,3
Maitland,2026-07-06,6,1,8,3,7
Maitland,2026-07-06,7,4,1,2,6
Maitland,2026-07-06,8,2,3,8,4
Shepparton,2026-07-06,1,2,6,8,1
Shepparton,2026-07-06,2,8,7,1,5
Shepparton,2026-07-06,3,3,4,2,1
Shepparton,2026-07-06,4,2,7,3,10
Shepparton,2026-07-06,5,7,1,6,8
Shepparton,2026-07-06,6,4,2,1,6
Shepparton,2026-07-06,7,8,7,6,2
Shepparton,2026-07-06,8,4,8,5,1
Shepparton,2026-07-06,9,4,1,3,8
Shepparton,2026-07-06,10,6,2,5,7
Shepparton,2026-07-06,11,5,2,7,6
Shepparton,2026-07-06,12,1,4,5,3
Traralgon,2026-07-06,1,8,3,1,7
Traralgon,2026-07-06,2,3,5,2,4
Traralgon,2026-07-06,3,6,1,2,7
Traralgon,2026-07-06,4,8,2,1,6
Traralgon,2026-07-06,5,7,5,2,3
Traralgon,2026-07-06,6,3,1,7,8
Traralgon,2026-07-06,7,7,1,4,8
Traralgon,2026-07-06,8,1,8,5,3
Traralgon,2026-07-06,9,3,7,1,8
Traralgon,2026-07-06,10,4,2,7,8
Traralgon,2026-07-06,11,2,4,7,8
Traralgon,2026-07-06,12,1,7,4,2
Warrnambool,2026-07-06,1,1,6,4,2
Warrnambool,2026-07-06,2,5,7,8,6
Warrnambool,2026-07-06,3,2,3,1,6
Warrnambool,2026-07-06,4,7,4,8,5
Warrnambool,2026-07-06,5,4,6,2,7
Warrnambool,2026-07-06,6,1,6,4,2
Warrnambool,2026-07-06,7,4,7,5,8
Warrnambool,2026-07-06,8,8,6,2,7
Warrnambool,2026-07-06,9,2,8,3,4
Warrnambool,2026-07-06,10,3,4,2,7
Warrnambool,2026-07-06,11,3,6,1,4
Warrnambool,2026-07-06,12,3,6,5,2
Northam,2026-07-06,1,4,2,7,1
Northam,2026-07-06,2,4,5,7,2
Northam,2026-07-06,3,6,5,1,4
Northam,2026-07-06,4,4,2,6,8
Northam,2026-07-06,5,2,4,7,8
Northam,2026-07-06,6,1,8,6,2
Northam,2026-07-06,7,1,2,3,7
Northam,2026-07-06,8,5,1,8,7
Northam,2026-07-06,9,7,2,1,8
Ladbrokes Q Straight,2026-07-06,1,6,1,8,7
Ladbrokes Q Straight,2026-07-06,2,4,3,7,1
Ladbrokes Q Straight,2026-07-06,3,4,6,3,1
Ladbrokes Q Straight,2026-07-06,4,2,8,4,5
Ladbrokes Q Straight,2026-07-06,5,4,8,7,6
Ladbrokes Q Straight,2026-07-06,6,1,2,6,8
Ladbrokes Q Straight,2026-07-06,7,7,4,8,2
Ladbrokes Q Straight,2026-07-06,8,1,8,7,5
Ladbrokes Q Straight,2026-07-06,9,1,7,6,4
Ladbrokes Q Straight,2026-07-06,10,5,2,3,8
Ladbrokes Q Straight,2026-07-06,11,3,2,5,6
Ladbrokes Q Straight,2026-07-06,12,4,8,3,1
Angle Park,2026-07-06,1,2,8,1,6
Angle Park,2026-07-06,2,7,5,4,1
Angle Park,2026-07-06,3,1,8,5,2
Angle Park,2026-07-06,4,7,1,5,3
Angle Park,2026-07-06,5,8,6,4,7
Angle Park,2026-07-06,6,4,8,1,6
Angle Park,2026-07-06,7,4,6,2,1
Angle Park,2026-07-06,8,7,6,2,3
Angle Park,2026-07-06,9,2,6,1,8
Ballarat,2026-07-06,1,6,2,4,7
Ballarat,2026-07-06,2,2,4,1,3
Ballarat,2026-07-06,3,6,5,7,2
Ballarat,2026-07-06,4,1,5,7,2
Ballarat,2026-07-06,5,6,2,1,7
Ballarat,2026-07-06,6,6,3,1,4
Ballarat,2026-07-06,7,7,3,2,6
Ballarat,2026-07-06,8,7,8,1,2
Ballarat,2026-07-06,9,4,7,8,6
Ballarat,2026-07-06,10,1,7,6,3
Ballarat,2026-07-06,11,1,3,7,2
Ballarat,2026-07-06,12,6,8,2,7
Launceston,2026-07-06,1,7,4,2,1
Launceston,2026-07-06,2,6,3,4,2
Launceston,2026-07-06,3,8,5,4,2
Launceston,2026-07-06,4,1,6,4,2
Launceston,2026-07-06,5,7,4,3,6
Launceston,2026-07-06,6,3,6,8,2
Launceston,2026-07-06,7,4,5,3,7
Launceston,2026-07-06,8,4,8,6,2
