Track,Date,Race,Winner,2nd,3rd,4th
Goulburn,2026-01-23,1,8,7,2,5
Goulburn,2026-01-23,2,1,8,2,5
Goulburn,2026-01-23,3,2,5,1,8
Goulburn,2026-01-23,4,5,4,8,2
Goulburn,2026-01-23,5,5,4,3,1
Goulburn,2026-01-23,6,1,4,8,2
Goulburn,2026-01-23,7,8,7,4,6
Goulburn,2026-01-23,8,7,8,2,3
Goulburn,2026-01-23,9,7,2,8,5
Goulburn,2026-01-23,10,7,4,8,5
Ladbrokes Gardens,2026-01-23,1,5,6,8,7
Ladbrokes Gardens,2026-01-23,2,2,7,3,1
Ladbrokes Gardens,2026-01-23,3,1,3,7,2
Ladbrokes Gardens,2026-01-23,4,3,1,7,6
Ladbrokes Gardens,2026-01-23,5,3,2,5,6
Ladbrokes Gardens,2026-01-23,6,8,3,7,2
Ladbrokes Gardens,2026-01-23,7,2,4,1,8
Ladbrokes Gardens,2026-01-23,8,2,7,6,3
Ladbrokes Gardens,2026-01-23,9,1,3,7,8
Ladbrokes Gardens,2026-01-23,10,7,6,1,8
Ladbrokes Gardens,2026-01-23,11,4,1,2,3
Ladbrokes Gardens,2026-01-23,12,6,3,7,5
Richmond,2026-01-23,1,3,2,8,4
Richmond,2026-01-23,2,2,1,7,5
Richmond,2026-01-23,3,1,5,2,4
Richmond,2026-01-23,4,8,1,2,3
Richmond,2026-01-23,5,4,8,5,1
Richmond,2026-01-23,6,1,8,6,2
Richmond,2026-01-23,7,1,2,6,5
Richmond,2026-01-23,8,3,5,1,7
Richmond,2026-01-23,9,1,8,2,6
Richmond,2026-01-23,10,8,3,7,4
Richmond,2026-01-23,11,6,1,4,5
Wagga,2026-01-23,1,8,3,7,4
Wagga,2026-01-23,2,1,7,5,4
Wagga,2026-01-23,3,4,1,6,3
Wagga,2026-01-23,4,5,7,4,1
Wagga,2026-01-23,5,3,6,8,7
Wagga,2026-01-23,6,4,3,1,7
Wagga,2026-01-23,7,4,3,6,7
Wagga,2026-01-23,8,2,5,8,7
Wagga,2026-01-23,9,8,6,7,5
Wagga,2026-01-23,10,5,6,7,9
Healesville,2026-01-23,1,3,2,1,8
Healesville,2026-01-23,2,7,1,5,4
Healesville,2026-01-23,3,8,4,5,7
Healesville,2026-01-23,4,9,8,4,6
Healesville,2026-01-23,5,6,7,1,2
Healesville,2026-01-23,6,5,3,1,6
Healesville,2026-01-23,7,2,8,6,7
Healesville,2026-01-23,8,7,5,6,8
