Track,Date,Race,Winner,2nd,3rd,4th
Gosford,2026-04-30,1,3,10,1,2
Gosford,2026-04-30,2,1,7,3,6
Gosford,2026-04-30,3,7,3,6,4
Gosford,2026-04-30,4,2,4,8,3
Gosford,2026-04-30,5,4,7,8,1
Gosford,2026-04-30,6,7,1,8,6
Gosford,2026-04-30,7,3,7,2,8
Gosford,2026-04-30,8,8,2,6,3
Gosford,2026-04-30,9,7,6,4,8
Gosford,2026-04-30,10,3,4,2,6
Gosford,2026-04-30,11,5,6,3,1
Gosford,2026-04-30,12,1,2,3,4
Casino,2026-04-30,1,6,4,2,5
Casino,2026-04-30,2,6,1,7,8
Casino,2026-04-30,3,3,1,4,6
Casino,2026-04-30,4,6,4,8,5
Casino,2026-04-30,5,7,4,6,8
Casino,2026-04-30,6,8,5,7,6
Casino,2026-04-30,7,1,3,4,7
Casino,2026-04-30,8,6,3,8,2
Casino,2026-04-30,9,3,4,8,6
Casino,2026-04-30,10,7,3,1,4
Nowra,2026-04-30,1,5,3,7,2
Nowra,2026-04-30,2,5,1,4,9
Nowra,2026-04-30,3,1,8,4,2
Nowra,2026-04-30,4,6,7,2,4
Nowra,2026-04-30,5,6,4,8,1
Nowra,2026-04-30,6,3,1,8,4
Nowra,2026-04-30,7,2,3,1,6
Nowra,2026-04-30,8,6,3,1,2
Nowra,2026-04-30,9,1,2,5,4
Nowra,2026-04-30,10,4,7,1,6
Wentworth Park,2026-04-30,1,4,5,7,1
Wentworth Park,2026-04-30,2,7,4,1,8
Wentworth Park,2026-04-30,3,3,7,1,4
Wentworth Park,2026-04-30,4,5,7,2,8
Wentworth Park,2026-04-30,5,2,1,4,3
Wentworth Park,2026-04-30,6,6,1,8,7
Wentworth Park,2026-04-30,7,2,8,1,6
Wentworth Park,2026-04-30,8,1,4,8,2
Wentworth Park,2026-04-30,9,8,4,1,2
Shepparton,2026-04-30,1,2,4,7,5
Shepparton,2026-04-30,2,4,6,1,2
Shepparton,2026-04-30,3,1,3,2,5
