Track,Date,Race,Winner,2nd,3rd,4th
Temora,2026-06-10,1,2,8,7,1
Temora,2026-06-10,2,3,8,5,6
Temora,2026-06-10,3,6,8,1,2
Temora,2026-06-10,4,7,3,9,1
Temora,2026-06-10,5,5,6,1,7
Temora,2026-06-10,6,5,2,7,8
Temora,2026-06-10,7,8,2,3,1
Temora,2026-06-10,8,1,7,3,4
Temora,2026-06-10,9,6,2,7,3
Temora,2026-06-10,10,2,3,8,6
Temora,2026-06-10,11,6,2,7,1
Temora,2026-06-10,12,6,1,3,4
Gunnedah,2026-06-10,1,6,7,5,8
Gunnedah,2026-06-10,2,8,5,1,7
Gunnedah,2026-06-10,3,1,8,5,7
Gunnedah,2026-06-10,4,7,8,5,2
Gunnedah,2026-06-10,5,5,2,4,1
Gunnedah,2026-06-10,6,5,8,4,1
Gunnedah,2026-06-10,7,8,4,7,3
Gunnedah,2026-06-10,8,6,1,4,3
Gunnedah,2026-06-10,9,6,3,8,7
Gunnedah,2026-06-10,10,2,1,0,3
Gunnedah,2026-06-10,11,7,4,5,1
Taree,2026-06-10,1,7,5,1,8
Taree,2026-06-10,2,2,6,1,4
Taree,2026-06-10,3,3,4,5,7
Taree,2026-06-10,4,4,6,7,8
Taree,2026-06-10,5,1,5,8,4
Taree,2026-06-10,6,5,6,8,2
Taree,2026-06-10,7,8,6,1,4
Taree,2026-06-10,8,1,2,3,6
Taree,2026-06-10,9,2,8,6,7
Taree,2026-06-10,10,7,5,4,6
Richmond,2026-06-10,1,7,6,2,8
Richmond,2026-06-10,2,7,2,3,1
Richmond,2026-06-10,3,4,8,1,2
Richmond,2026-06-10,4,2,6,1,3
Richmond,2026-06-10,5,2,7,1,4
Richmond,2026-06-10,6,6,1,3,4
Richmond,2026-06-10,7,3,7,8,9
Richmond,2026-06-10,8,1,4,2,8
Richmond,2026-06-10,9,5,3,1,2
Richmond,2026-06-10,10,8,3,6,7
Richmond,2026-06-10,11,1,4,3,8
Sale,2026-06-10,1,2,1,4,5
Sale,2026-06-10,2,2,4,5,1
Sale,2026-06-10,3,4,2,7,5
Sale,2026-06-10,4,8,6,7,2
Sale,2026-06-10,5,3,2,1,8
Sale,2026-06-10,6,2,1,3,6
Sale,2026-06-10,7,4,7,2,3
Sale,2026-06-10,8,6,2,4,1
Sale,2026-06-10,9,4,8,7,1
Sale,2026-06-10,10,2,7,4,1
Capalaba,2026-06-10,1,1,8,4,5
Capalaba,2026-06-10,2,4,2,5,9
Capalaba,2026-06-10,3,7,4,1,2
Capalaba,2026-06-10,4,5,4,6,7
Capalaba,2026-06-10,5,1,5,3,7
Capalaba,2026-06-10,6,6,7,8,3
Capalaba,2026-06-10,7,7,3,1,4
Capalaba,2026-06-10,8,2,6,3,8
Capalaba,2026-06-10,9,2,7,8,4
Murray Bridge Straight,2026-06-10,1,8,4,2,1
Murray Bridge Straight,2026-06-10,2,1,2,8,6
Murray Bridge Straight,2026-06-10,3,5,1,7,
Murray Bridge Straight,2026-06-10,4,7,1,5,
Murray Bridge Straight,2026-06-10,5,1,8,2,6
Murray Bridge Straight,2026-06-10,6,4,7,5,8
Murray Bridge Straight,2026-06-10,7,1,2,4,5
Murray Bridge Straight,2026-06-10,8,7,5,2,1
Bendigo,2026-06-10,1,8,7,6,3
Bendigo,2026-06-10,2,7,6,1,2
Bendigo,2026-06-10,3,1,8,3,2
Bendigo,2026-06-10,4,1,8,4,3
Bendigo,2026-06-10,5,1,4,8,7
Bendigo,2026-06-10,6,1,2,4,8
Bendigo,2026-06-10,7,8,5,4,3
Bendigo,2026-06-10,8,7,2,4,8
Bendigo,2026-06-10,9,7,3,2,6
Bendigo,2026-06-10,10,1,7,6,8
Bendigo,2026-06-10,11,2,8,4,1
Bendigo,2026-06-10,12,3,5,7,8
Q Lakeside,2026-06-10,1,6,2,7,4
Q Lakeside,2026-06-10,2,3,2,8,4
Q Lakeside,2026-06-10,3,5,6,8,4
Q Lakeside,2026-06-10,4,6,7,5,8
Q Lakeside,2026-06-10,5,4,2,9,7
Q Lakeside,2026-06-10,6,6,4,5,1
Q Lakeside,2026-06-10,7,6,4,1,7
Q Lakeside,2026-06-10,8,2,4,6,1
Q Lakeside,2026-06-10,9,2,8,3,6
Q Lakeside,2026-06-10,10,5,7,3,1
Q Lakeside,2026-06-10,11,7,8,2,6
Q Lakeside,2026-06-10,12,5,2,6,8
Ballarat,2026-06-10,1,5,4,1,8
Ballarat,2026-06-10,2,8,4,7,3
Ballarat,2026-06-10,3,6,8,4,1
Ballarat,2026-06-10,4,8,4,3,7
Ballarat,2026-06-10,5,6,4,3,8
Ballarat,2026-06-10,6,1,7,4,8
Ballarat,2026-06-10,7,4,8,3,7
Ballarat,2026-06-10,8,6,4,7,5
Ballarat,2026-06-10,9,1,6,4,8
Ballarat,2026-06-10,10,6,2,3,1
Ballarat,2026-06-10,11,2,3,4,7
Ballarat,2026-06-10,12,4,7,8,2
Rockhampton,2026-06-10,1,3,6,7,2
Rockhampton,2026-06-10,2,4,8,5,7
Rockhampton,2026-06-10,3,1,2,5,7
Rockhampton,2026-06-10,4,6,1,8,7
Rockhampton,2026-06-10,5,1,2,3,4
Rockhampton,2026-06-10,6,8,4,7,1
Rockhampton,2026-06-10,7,8,6,3,4
Rockhampton,2026-06-10,8,3,1,2,6
Rockhampton,2026-06-10,9,8,1,2,7
Meadows,2026-06-10,1,1,6,2,5
Meadows,2026-06-10,2,2,4,7,1
Meadows,2026-06-10,3,6,1,5,8
Meadows,2026-06-10,4,7,8,2,4
Meadows,2026-06-10,5,1,4,3,8
Meadows,2026-06-10,6,7,5,8,1
Meadows,2026-06-10,7,5,8,2,1
Meadows,2026-06-10,8,4,3,2,6
Meadows,2026-06-10,9,8,7,4,2
Cannington,2026-06-10,1,8,1,6,2
Cannington,2026-06-10,2,7,4,1,2
Cannington,2026-06-10,3,4,7,5,2
Cannington,2026-06-10,4,2,4,1,7
Cannington,2026-06-10,5,5,4,1,7
Cannington,2026-06-10,6,8,1,6,2
Cannington,2026-06-10,7,2,3,4,6
Cannington,2026-06-10,8,6,4,1,7
Cannington,2026-06-10,9,8,7,5,2
Cannington,2026-06-10,10,7,5,1,4
