Track,Date,Race,Winner,2nd,3rd,4th
Casino,2026-06-30,1,1,4,5,2
Casino,2026-06-30,2,2,5,8,1
Casino,2026-06-30,3,7,5,2,8
Casino,2026-06-30,4,4,6,8,1
Casino,2026-06-30,5,2,1,8,3
Casino,2026-06-30,6,8,5,4,7
Casino,2026-06-30,7,4,8,7,1
Casino,2026-06-30,8,8,6,3,2
Casino,2026-06-30,9,4,6,3,2
Casino,2026-06-30,10,8,7,6,3
Casino,2026-06-30,11,7,8,2,3
Bulli,2026-06-30,1,2,7,1,8
Bulli,2026-06-30,2,2,1,7,3
Bulli,2026-06-30,3,7,1,8,6
Bulli,2026-06-30,4,4,8,2,6
Bulli,2026-06-30,5,7,2,3,4
Bulli,2026-06-30,6,2,3,8,6
Bulli,2026-06-30,7,1,7,6,2
Bulli,2026-06-30,8,8,9,7,4
Bulli,2026-06-30,9,2,8,7,4
Bulli,2026-06-30,10,7,4,3,2
Bulli,2026-06-30,11,7,6,2,3
Bulli,2026-06-30,12,6,4,8,2
Gosford,2026-06-30,1,3,5,6,2
Gosford,2026-06-30,2,1,2,9,5
Gosford,2026-06-30,3,8,2,5,4
Gosford,2026-06-30,4,5,7,3,2
Gosford,2026-06-30,5,6,5,7,1
Gosford,2026-06-30,6,4,3,6,2
Gosford,2026-06-30,7,4,8,5,2
Gosford,2026-06-30,8,7,1,8,3
Gosford,2026-06-30,9,3,6,8,4
Gosford,2026-06-30,10,8,4,6,5
Gosford,2026-06-30,11,7,5,4,2
Gosford,2026-06-30,12,2,8,1,3
Hobart,2026-06-30,1,2,7,1,6
Hobart,2026-06-30,2,1,10,5,6
Hobart,2026-06-30,3,6,10,8,4
Hobart,2026-06-30,4,8,6,4,7
Hobart,2026-06-30,5,2,1,7,5
Hobart,2026-06-30,6,6,3,2,4
Hobart,2026-06-30,7,1,4,2,8
Hobart,2026-06-30,8,2,7,3,4
Hobart,2026-06-30,9,6,10,8,5
Hobart,2026-06-30,10,3,10,4,2
Gawler,2026-06-30,1,1,2,8,4
Gawler,2026-06-30,2,1,8,6,4
Gawler,2026-06-30,3,8,2,4,1
Gawler,2026-06-30,4,4,6,8,2
Gawler,2026-06-30,5,2,6,8,1
Gawler,2026-06-30,6,7,1,2,4
Gawler,2026-06-30,7,1,8,2,7
Gawler,2026-06-30,8,5,8,4,2
Gawler,2026-06-30,9,5,7,3,1
Gawler,2026-06-30,10,2,8,6,1
Ladbrokes Q1 Lakeside,2026-06-30,1,2,5,6,4
Ladbrokes Q1 Lakeside,2026-06-30,2,6,8,4,1
Ladbrokes Q1 Lakeside,2026-06-30,3,3,8,1,5
Ladbrokes Q1 Lakeside,2026-06-30,4,1,6,8,4
Ladbrokes Q1 Lakeside,2026-06-30,5,3,4,8,5
Ladbrokes Q1 Lakeside,2026-06-30,6,2,7,6,8
Ladbrokes Q1 Lakeside,2026-06-30,7,9,6,7,10
Ladbrokes Q1 Lakeside,2026-06-30,8,1,4,3,7
Ladbrokes Q1 Lakeside,2026-06-30,9,2,1,3,7
Ladbrokes Q1 Lakeside,2026-06-30,10,6,4,3,5
Ladbrokes Q1 Lakeside,2026-06-30,11,4,6,5,2
Ladbrokes Q1 Lakeside,2026-06-30,12,5,7,4,8
Horsham,2026-06-30,1,1,4,2,5
Horsham,2026-06-30,2,2,4,5,1
Horsham,2026-06-30,3,6,8,1,2
Horsham,2026-06-30,4,8,5,2,7
Horsham,2026-06-30,5,2,1,7,4
Horsham,2026-06-30,6,8,6,3,5
Horsham,2026-06-30,7,6,7,8,5
Horsham,2026-06-30,8,2,6,4,8
Horsham,2026-06-30,9,1,4,3,5
Horsham,2026-06-30,10,3,1,7,5
Horsham,2026-06-30,11,7,1,2,8
Geelong,2026-06-30,1,6,2,9,7
Geelong,2026-06-30,2,7,4,2,3
Geelong,2026-06-30,3,4,6,8,3
Geelong,2026-06-30,4,3,4,7,1
Geelong,2026-06-30,5,3,10,5,4
Geelong,2026-06-30,6,4,1,8,3
Geelong,2026-06-30,7,5,4,3,7
Geelong,2026-06-30,8,7,8,3,2
Geelong,2026-06-30,9,2,8,7,1
Geelong,2026-06-30,10,7,6,8,5
Geelong,2026-06-30,11,2,3,1,5
Geelong,2026-06-30,12,9,5,1,4
Warragul,2026-06-30,1,5,6,8,1
Warragul,2026-06-30,2,6,8,5,4
Warragul,2026-06-30,3,8,3,6,4
Warragul,2026-06-30,4,6,8,7,2
Warragul,2026-06-30,5,3,7,4,1
Warragul,2026-06-30,6,6,5,2,3
Warragul,2026-06-30,7,4,3,2,1
Warragul,2026-06-30,8,6,5,7,2
Warragul,2026-06-30,9,5,2,1,6
Warragul,2026-06-30,10,1,3,7,4
Warragul,2026-06-30,11,5,1,7,4
Warragul,2026-06-30,12,6,5,4,8
Mandurah,2026-06-30,1,6,7,3,4
Mandurah,2026-06-30,2,1,7,8,4
Mandurah,2026-06-30,3,2,8,3,4
Mandurah,2026-06-30,4,8,1,2,4
Mandurah,2026-06-30,5,5,4,1,8
Mandurah,2026-06-30,6,7,6,5,8
Mandurah,2026-06-30,7,8,7,3,2
Mandurah,2026-06-30,8,3,8,7,1
Mandurah,2026-06-30,9,8,3,5,4
Mandurah,2026-06-30,10,7,3,5,2
Mandurah,2026-06-30,11,8,2,7,5
