Track,Date,Race,Winner,2nd,3rd,4th
Richmond,2026-06-04,1,8,2,4,1
Richmond,2026-06-04,2,2,7,1,6
Richmond,2026-06-04,3,1,7,3,8
Richmond,2026-06-04,4,2,7,3,4
Richmond,2026-06-04,5,4,3,1,2
Richmond,2026-06-04,6,7,8,2,4
Richmond,2026-06-04,7,6,4,1,2
Richmond,2026-06-04,8,4,7,3,8
Richmond,2026-06-04,9,3,7,8,2
Richmond,2026-06-04,10,7,3,2,1
Richmond,2026-06-04,11,2,8,7,4
Richmond,2026-06-04,12,7,2,1,8
Casino,2026-06-04,1,4,1,8,7
Casino,2026-06-04,2,7,4,1,3
Casino,2026-06-04,3,2,7,3,6
Casino,2026-06-04,4,8,4,2,5
Casino,2026-06-04,5,2,3,8,4
Casino,2026-06-04,6,6,3,1,5
Casino,2026-06-04,7,3,1,7,8
Casino,2026-06-04,8,7,8,5,1
Casino,2026-06-04,9,7,3,8,2
Casino,2026-06-04,10,3,1,6,4
Nowra,2026-06-04,1,2,6,3,1
Nowra,2026-06-04,2,1,8,4,2
Nowra,2026-06-04,3,8,4,2,7
Nowra,2026-06-04,4,7,2,8,1
Nowra,2026-06-04,5,1,4,8,2
Nowra,2026-06-04,6,5,4,7,8
Nowra,2026-06-04,7,1,8,2,6
Nowra,2026-06-04,8,8,3,7,1
Wentworth Park,2026-06-04,1,6,4,1,7
Wentworth Park,2026-06-04,2,7,1,2,4
Wentworth Park,2026-06-04,3,8,7,4,2
Wentworth Park,2026-06-04,4,5,7,1,2
Wentworth Park,2026-06-04,5,1,5,8,7
Wentworth Park,2026-06-04,7,7,6,3,1
Wentworth Park,2026-06-04,8,7,3,5,1
Shepparton,2026-06-04,1,5,8,6,7
Shepparton,2026-06-04,2,6,3,4,7
Shepparton,2026-06-04,3,1,2,3,4
Shepparton,2026-06-04,4,5,8,7,6
Shepparton,2026-06-04,5,3,1,2,7
Shepparton,2026-06-04,7,8,7,6,1
