Track,Date,Race,Winner,2nd,3rd,4th
Goulburn,2026-07-03,1,7,8,6,3
Goulburn,2026-07-03,2,1,3,6,8
Goulburn,2026-07-03,3,1,6,2,3
Goulburn,2026-07-03,4,7,4,1,2
Goulburn,2026-07-03,5,1,4,3,5
Goulburn,2026-07-03,6,4,2,7,8
Goulburn,2026-07-03,7,8,1,2,4
Goulburn,2026-07-03,8,3,8,4,2
Goulburn,2026-07-03,9,1,8,2,7
Goulburn,2026-07-03,10,7,8,1,2
Ladbrokes Gardens,2026-07-03,1,8,5,2,4
Ladbrokes Gardens,2026-07-03,2,2,3,1,7
Ladbrokes Gardens,2026-07-03,3,1,3,2,8
Ladbrokes Gardens,2026-07-03,4,7,5,4,2
Ladbrokes Gardens,2026-07-03,5,7,2,6,8
Ladbrokes Gardens,2026-07-03,6,2,6,5,7
Ladbrokes Gardens,2026-07-03,7,1,5,7,2
Ladbrokes Gardens,2026-07-03,8,7,8,1,3
Ladbrokes Gardens,2026-07-03,9,1,2,3,6
Ladbrokes Gardens,2026-07-03,10,3,4,1,8
Ladbrokes Gardens,2026-07-03,11,2,6,8,3
Ladbrokes Gardens,2026-07-03,12,1,5,3,9
Grafton,2026-07-03,1,7,2,6,3
Grafton,2026-07-03,2,4,8,2,7
Grafton,2026-07-03,3,8,1,6,2
Grafton,2026-07-03,4,7,5,6,3
Grafton,2026-07-03,5,4,5,1,2
Grafton,2026-07-03,6,6,4,1,3
Grafton,2026-07-03,7,1,4,8,6
Grafton,2026-07-03,8,1,2,7,4
Grafton,2026-07-03,9,8,5,7,2
Richmond,2026-07-03,1,4,2,3,5
Richmond,2026-07-03,2,8,1,7,5
Richmond,2026-07-03,3,6,3,4,5
Richmond,2026-07-03,4,5,8,7,3
Richmond,2026-07-03,5,1,5,7,2
Richmond,2026-07-03,6,6,4,8,2
Richmond,2026-07-03,7,4,8,6,3
Richmond,2026-07-03,8,8,2,7,1
Richmond,2026-07-03,9,3,5,2,1
Richmond,2026-07-03,10,9,8,1,6
Richmond,2026-07-03,11,6,1,4,2
Richmond,2026-07-03,12,1,2,7,3
Healesville,2026-07-03,1,7,5,6,8
Healesville,2026-07-03,2,6,5,8,7
Healesville,2026-07-03,3,2,8,6,1
Healesville,2026-07-03,4,2,7,5,3
Healesville,2026-07-03,5,1,3,5,4
Healesville,2026-07-03,6,1,6,8,3
Healesville,2026-07-03,7,8,4,1,2
Healesville,2026-07-03,8,8,2,7,1
Healesville,2026-07-03,9,3,1,8,2
Healesville,2026-07-03,10,1,7,4,3
Healesville,2026-07-03,11,8,7,3,5
Healesville,2026-07-03,12,8,6,1,4
Ladbrokes Q1 Lakeside,2026-07-03,1,5,2,4,9
Ladbrokes Q1 Lakeside,2026-07-03,2,5,4,6,2
Ladbrokes Q1 Lakeside,2026-07-03,3,4,2,8,6
Ladbrokes Q1 Lakeside,2026-07-03,4,5,2,6,3
Ladbrokes Q1 Lakeside,2026-07-03,5,1,6,3,2
Ladbrokes Q1 Lakeside,2026-07-03,6,4,6,1,7
Ladbrokes Q1 Lakeside,2026-07-03,7,6,8,2,7
