Track,Date,Race,Winner,2nd,3rd,4th
Taree,2026-06-13,1,4,5,2,7
Taree,2026-06-13,2,1,2,6,8
Taree,2026-06-13,3,4,8,5,1
Taree,2026-06-13,4,1,7,8,3
Taree,2026-06-13,5,5,7,3,6
Taree,2026-06-13,6,2,8,5,6
Taree,2026-06-13,7,2,8,4,7
Taree,2026-06-13,8,3,4,9,1
Taree,2026-06-13,9,4,8,7,6
Taree,2026-06-13,10,7,8,1,2
Taree,2026-06-13,11,6,1,5,3
Taree,2026-06-13,12,5,4,3,7
Dubbo,2026-06-13,1,7,5,4,1
Dubbo,2026-06-13,2,2,7,8,5
Dubbo,2026-06-13,3,1,7,6,5
Dubbo,2026-06-13,4,2,8,5,4
Dubbo,2026-06-13,5,6,2,4,1
Dubbo,2026-06-13,6,7,8,2,3
Dubbo,2026-06-13,7,1,5,2,4
Dubbo,2026-06-13,8,1,2,7,3
Dubbo,2026-06-13,9,5,7,8,6
Dubbo,2026-06-13,10,2,8,3,7
Dubbo,2026-06-13,11,3,4,1,7
Dubbo,2026-06-13,12,4,8,7,3
Wentworth Park,2026-06-13,1,4,1,5,2
Wentworth Park,2026-06-13,2,6,5,8,7
Wentworth Park,2026-06-13,3,1,4,8,3
Wentworth Park,2026-06-13,4,5,2,4,8
Wentworth Park,2026-06-13,5,8,1,5,3
Wentworth Park,2026-06-13,6,3,1,2,6
Wentworth Park,2026-06-13,7,8,3,7,9
Wentworth Park,2026-06-13,8,7,8,3,5
Wentworth Park,2026-06-13,9,6,5,1,2
Wentworth Park,2026-06-13,10,1,7,9,2
The Gardens,2026-06-13,1,2,1,3,4
The Gardens,2026-06-13,2,4,3,1,5
The Gardens,2026-06-13,3,8,3,7,1
The Gardens,2026-06-13,4,3,4,8,1
The Gardens,2026-06-13,5,5,1,2,8
The Gardens,2026-06-13,6,8,7,3,6
The Gardens,2026-06-13,7,2,1,9,6
The Gardens,2026-06-13,8,7,1,6,5
The Gardens,2026-06-13,9,8,4,3,1
The Gardens,2026-06-13,10,7,1,8,2
The Gardens,2026-06-13,11,1,2,7,5
The Gardens,2026-06-13,12,6,5,7,9
Geelong,2026-06-13,1,6,5,2,8
Geelong,2026-06-13,2,3,4,2,8
Geelong,2026-06-13,3,2,6,3,7
Geelong,2026-06-13,4,2,7,1,3
Geelong,2026-06-13,5,7,4,8,5
Geelong,2026-06-13,6,6,8,7,1
Geelong,2026-06-13,7,7,5,3,6
Geelong,2026-06-13,8,8,4,1,5
Geelong,2026-06-13,9,2,1,7,3
Geelong,2026-06-13,10,4,2,1,8
Geelong,2026-06-13,11,8,7,6,5
Geelong,2026-06-13,12,7,8,5,1
Q Lakeside,2026-06-13,1,7,6,8,5
Q Lakeside,2026-06-13,2,2,6,1,8
Q Lakeside,2026-06-13,3,1,2,6,8
Q Lakeside,2026-06-13,4,1,3,6,8
Q Lakeside,2026-06-13,5,5,2,1,3
Q Lakeside,2026-06-13,6,8,6,7,3
Q Lakeside,2026-06-13,7,6,1,4,3
Q Lakeside,2026-06-13,8,1,5,3,7
Q Lakeside,2026-06-13,9,8,1,4,7
Q Lakeside,2026-06-13,10,8,7,4,1
Q Lakeside,2026-06-13,11,4,5,3,8
Q Lakeside,2026-06-13,12,7,6,5,2
Meadows,2026-06-13,1,4,2,7,5
Meadows,2026-06-13,2,1,3,6,8
Meadows,2026-06-13,3,1,2,3,7
Meadows,2026-06-13,4,8,7,3,1
Meadows,2026-06-13,5,3,4,8,6
Meadows,2026-06-13,6,8,1,5,2
Meadows,2026-06-13,7,3,2,4,8
Meadows,2026-06-13,8,3,8,2,4
Meadows,2026-06-13,9,4,2,1,6
Meadows,2026-06-13,10,2,4,7,5
Meadows,2026-06-13,11,8,5,2,3
Meadows,2026-06-13,12,7,1,6,3
Cannington,2026-06-13,1,8,7,3,4
Cannington,2026-06-13,2,1,8,7,5
Cannington,2026-06-13,3,6,2,3,7
Cannington,2026-06-13,4,4,5,8,1
Cannington,2026-06-13,5,4,7,6,8
Cannington,2026-06-13,6,8,2,5,7
Cannington,2026-06-13,7,8,7,1,3
Cannington,2026-06-13,8,4,2,1,8
Cannington,2026-06-13,9,8,2,1,6
Cannington,2026-06-13,10,6,4,2,8
