Track,Date,Race,Winner,2nd,3rd,4th
Taree,2026-06-27,1,3,4,8,1
Taree,2026-06-27,2,4,1,2,3
Taree,2026-06-27,3,1,6,4,2
Taree,2026-06-27,4,1,8,4,7
Taree,2026-06-27,5,1,7,4,8
Taree,2026-06-27,6,8,3,4,1
Taree,2026-06-27,7,2,1,6,3
Taree,2026-06-27,8,6,3,4,2
Taree,2026-06-27,9,2,1,4,3
Taree,2026-06-27,10,1,2,4,7
Taree,2026-06-27,11,2,5,1,7
Taree,2026-06-27,12,6,8,5,7
Dubbo,2026-06-27,1,3,2,1,8
Dubbo,2026-06-27,2,3,5,7,8
Dubbo,2026-06-27,3,1,4,3,7
Dubbo,2026-06-27,4,2,7,4,6
Dubbo,2026-06-27,5,7,8,6,2
Dubbo,2026-06-27,6,4,6,5,2
Dubbo,2026-06-27,7,5,7,2,1
Dubbo,2026-06-27,8,7,1,4,8
Dubbo,2026-06-27,9,5,4,7,1
Dubbo,2026-06-27,10,8,4,1,2
Dubbo,2026-06-27,11,7,5,4,1
Dubbo,2026-06-27,12,1,5,8,2
Wentworth Park,2026-06-27,1,6,4,8,5
Wentworth Park,2026-06-27,2,1,3,2,5
Wentworth Park,2026-06-27,3,1,2,6,8
Wentworth Park,2026-06-27,4,4,6,1,8
Wentworth Park,2026-06-27,5,1,4,2,6
Wentworth Park,2026-06-27,6,1,2,7,8
Wentworth Park,2026-06-27,7,5,2,6,4
Wentworth Park,2026-06-27,8,5,7,2,8
Wentworth Park,2026-06-27,9,2,5,3,7
Wentworth Park,2026-06-27,10,2,5,10,7
Wentworth Park,2026-06-27,11,4,5,9,3
Wentworth Park,2026-06-27,12,5,3,6,4
Ladbrokes Gardens,2026-06-27,1,5,1,6,8
Ladbrokes Gardens,2026-06-27,2,1,8,6,2
Ladbrokes Gardens,2026-06-27,3,1,2,7,6
Ladbrokes Gardens,2026-06-27,4,4,5,2,7
Ladbrokes Gardens,2026-06-27,5,4,7,2,8
Ladbrokes Gardens,2026-06-27,6,2,1,7,5
Ladbrokes Gardens,2026-06-27,7,1,6,7,4
Ladbrokes Gardens,2026-06-27,8,7,5,4,6
Ladbrokes Gardens,2026-06-27,9,7,3,6,5
Ladbrokes Gardens,2026-06-27,10,1,2,5,8
Ladbrokes Gardens,2026-06-27,11,7,4,8,9
Ladbrokes Gardens,2026-06-27,12,3,2,5,6
Ladbrokes Q1 Lakeside,2026-06-27,1,1,2,7,8
Ladbrokes Q1 Lakeside,2026-06-27,2,4,7,1,2
Ladbrokes Q1 Lakeside,2026-06-27,3,2,1,8,3
Ladbrokes Q1 Lakeside,2026-06-27,4,1,8,7,2
Ladbrokes Q1 Lakeside,2026-06-27,5,2,1,3,8
Ladbrokes Q1 Lakeside,2026-06-27,6,2,5,3,4
Ladbrokes Q1 Lakeside,2026-06-27,7,8,4,1,5
Ladbrokes Q1 Lakeside,2026-06-27,8,4,5,8,3
Ladbrokes Q1 Lakeside,2026-06-27,9,3,7,8,1
Ladbrokes Q1 Lakeside,2026-06-27,10,3,6,8,7
Ballarat,2026-06-27,1,5,1,8,2
Ballarat,2026-06-27,2,6,3,1,8
Ballarat,2026-06-27,3,1,8,2,5
Ballarat,2026-06-27,4,3,9,1,4
Ballarat,2026-06-27,5,2,8,1,5
Ballarat,2026-06-27,6,4,2,3,8
Ballarat,2026-06-27,7,7,2,10,5
Ballarat,2026-06-27,8,1,2,4,7
Ballarat,2026-06-27,9,7,2,5,1
Ballarat,2026-06-27,10,5,8,9,7
Ballarat,2026-06-27,11,6,1,3,7
Ballarat,2026-06-27,12,3,9,5,2
Meadows,2026-06-27,1,2,1,8,10
Meadows,2026-06-27,2,1,3,6,2
Meadows,2026-06-27,3,9,2,4,6
Meadows,2026-06-27,4,2,4,1,5
Meadows,2026-06-27,5,6,1,4,2
Meadows,2026-06-27,6,8,1,4,7
Meadows,2026-06-27,7,3,7,2,6
Meadows,2026-06-27,8,1,2,4,3
Meadows,2026-06-27,9,1,6,4,3
Meadows,2026-06-27,10,3,7,8,1
Meadows,2026-06-27,11,8,2,3,5
Meadows,2026-06-27,12,8,3,1,2
Cannington,2026-06-27,1,1,6,4,3
Cannington,2026-06-27,2,5,7,4,2
Cannington,2026-06-27,3,8,6,4,1
Cannington,2026-06-27,4,4,2,7,6
Cannington,2026-06-27,5,3,1,4,6
Cannington,2026-06-27,6,4,5,1,8
Cannington,2026-06-27,7,8,5,2,1
Cannington,2026-06-27,8,8,1,3,6
Cannington,2026-06-27,9,1,2,4,8
Cannington,2026-06-27,10,5,2,8,4
