Track,Date,Race,Winner,2nd,3rd,4th
Taree,2026-06-20,1,8,3,2,5
Taree,2026-06-20,2,2,5,7,8
Taree,2026-06-20,3,4,8,1,2
Taree,2026-06-20,4,2,8,3,4
Taree,2026-06-20,5,1,3,6,7
Taree,2026-06-20,6,7,2,1,6
Taree,2026-06-20,7,6,1,2,3
Taree,2026-06-20,8,1,3,4,2
Taree,2026-06-20,9,2,6,3,1
Taree,2026-06-20,10,4,2,5,1
Taree,2026-06-20,11,8,7,5,1
Grafton,2026-06-20,1,6,8,1,3
Grafton,2026-06-20,2,7,8,2,3
Grafton,2026-06-20,3,1,3,7,2
Grafton,2026-06-20,4,3,8,9,6
Grafton,2026-06-20,5,3,5,7,4
Grafton,2026-06-20,6,3,7,9,5
Grafton,2026-06-20,7,5,6,2,8
Grafton,2026-06-20,8,7,6,1,8
Grafton,2026-06-20,9,7,2,4,6
Grafton,2026-06-20,10,6,4,3,8
Grafton,2026-06-20,11,5,1,7,4
Wentworth Park,2026-06-20,1,2,7,3,8
Wentworth Park,2026-06-20,2,2,6,3,7
Wentworth Park,2026-06-20,3,2,3,7,1
Wentworth Park,2026-06-20,4,2,6,1,3
Wentworth Park,2026-06-20,5,6,7,1,8
Wentworth Park,2026-06-20,6,2,3,6,1
Wentworth Park,2026-06-20,7,5,8,7,4
Wentworth Park,2026-06-20,8,7,1,6,3
Wentworth Park,2026-06-20,9,1,2,4,8
Wentworth Park,2026-06-20,10,1,5,2,6
The Gardens,2026-06-20,1,3,8,9,6
The Gardens,2026-06-20,2,1,5,3,7
The Gardens,2026-06-20,3,7,6,8,2
The Gardens,2026-06-20,4,8,7,5,4
The Gardens,2026-06-20,5,3,2,1,6
The Gardens,2026-06-20,6,7,5,2,6
The Gardens,2026-06-20,7,3,8,1,5
The Gardens,2026-06-20,8,3,7,2,4
The Gardens,2026-06-20,9,7,1,2,3
The Gardens,2026-06-20,10,8,2,3,1
The Gardens,2026-06-20,11,1,5,3,8
The Gardens,2026-06-20,12,7,5,4,6
Warragul,2026-06-20,1,8,3,7,4
Warragul,2026-06-20,2,4,8,7,1
Warragul,2026-06-20,3,8,1,2,5
Warragul,2026-06-20,4,8,3,1,7
Warragul,2026-06-20,5,6,8,7,1
Warragul,2026-06-20,6,1,7,8,2
Warragul,2026-06-20,7,4,1,6,3
Warragul,2026-06-20,8,1,2,7,8
Warragul,2026-06-20,9,2,4,8,1
Warragul,2026-06-20,10,1,8,7,5
Warragul,2026-06-20,11,7,5,2,1
Warragul,2026-06-20,12,7,6,4,2
Q Lakeside,2026-06-20,1,9,3,7,1
Q Lakeside,2026-06-20,2,1,8,2,5
Q Lakeside,2026-06-20,3,4,2,1,8
Q Lakeside,2026-06-20,4,5,1,2,8
Q Lakeside,2026-06-20,5,6,8,3,4
Q Lakeside,2026-06-20,6,4,2,3,7
Q Lakeside,2026-06-20,7,5,6,3,4
Q Lakeside,2026-06-20,8,4,1,2,6
Q Lakeside,2026-06-20,9,7,1,6,2
Q Lakeside,2026-06-20,10,8,7,3,2
Q Lakeside,2026-06-20,11,2,1,3,8
Q Lakeside,2026-06-20,12,1,7,2,8
Meadows,2026-06-20,1,1,2,6,8
Meadows,2026-06-20,2,2,9,6,4
Meadows,2026-06-20,3,3,5,4,7
Meadows,2026-06-20,4,7,2,1,5
Meadows,2026-06-20,5,3,6,2,8
Meadows,2026-06-20,6,7,1,3,8
Meadows,2026-06-20,7,8,4,7,1
Meadows,2026-06-20,8,4,8,1,5
Meadows,2026-06-20,9,6,1,4,3
Meadows,2026-06-20,10,8,6,1,2
Meadows,2026-06-20,11,4,7,6,8
Meadows,2026-06-20,12,1,5,6,7
Cannington,2026-06-20,1,1,2,7,4
Cannington,2026-06-20,2,8,1,5,2
Cannington,2026-06-20,3,8,1,5,4
Cannington,2026-06-20,4,3,4,2,8
Cannington,2026-06-20,5,6,7,2,3
Cannington,2026-06-20,6,2,6,1,7
Cannington,2026-06-20,7,8,4,2,7
Cannington,2026-06-20,8,6,1,2,3
Cannington,2026-06-20,9,2,8,5,1
Cannington,2026-06-20,10,7,2,8,5
