Track,Date,Race,Winner,2nd,3rd,4th
Nowra,2026-06-22,1,7,6,1,8
Nowra,2026-06-22,2,2,4,5,8
Nowra,2026-06-22,3,6,1,4,2
Nowra,2026-06-22,4,2,1,4,8
Nowra,2026-06-22,5,3,2,4,1
Nowra,2026-06-22,6,4,5,2,7
Nowra,2026-06-22,7,5,1,8,7
Nowra,2026-06-22,8,2,3,8,6
Nowra,2026-06-22,9,5,1,8,2
Maitland,2026-06-22,1,4,1,8,2
Maitland,2026-06-22,2,2,8,7,1
Maitland,2026-06-22,3,8,4,2,7
Maitland,2026-06-22,4,4,1,8,2
Maitland,2026-06-22,5,2,5,3,7
Maitland,2026-06-22,6,7,5,4,6
Maitland,2026-06-22,7,5,7,3,6
Maitland,2026-06-22,8,2,3,9,5
Maitland,2026-06-22,9,7,1,4,3
Maitland,2026-06-22,10,8,2,1,4
Shepparton,2026-06-22,1,1,8,3,6
Shepparton,2026-06-22,2,8,2,1,6
Shepparton,2026-06-22,3,3,1,4,5
Shepparton,2026-06-22,4,2,7,6,1
Shepparton,2026-06-22,5,5,1,3,2
Shepparton,2026-06-22,6,7,5,6,8
Shepparton,2026-06-22,7,3,6,7,8
Shepparton,2026-06-22,8,4,7,1,3
Shepparton,2026-06-22,9,2,1,8,5
Shepparton,2026-06-22,10,3,8,4,2
Shepparton,2026-06-22,11,1,7,8,6
Shepparton,2026-06-22,12,4,7,8,2
Traralgon,2026-06-22,1,5,3,1,8
Traralgon,2026-06-22,2,7,4,2,6
Traralgon,2026-06-22,3,2,4,6,8
Traralgon,2026-06-22,4,6,3,8,2
Traralgon,2026-06-22,5,7,3,2,1
Traralgon,2026-06-22,6,4,1,5,8
Traralgon,2026-06-22,7,4,7,3,1
Traralgon,2026-06-22,8,5,7,4,1
Traralgon,2026-06-22,9,8,2,1,5
Traralgon,2026-06-22,10,8,4,1,6
Traralgon,2026-06-22,11,7,2,1,8
Traralgon,2026-06-22,12,8,2,6,4
Warrnambool,2026-06-22,1,1,4,6,8
Warrnambool,2026-06-22,2,7,6,2,3
Warrnambool,2026-06-22,3,4,3,5,8
Warrnambool,2026-06-22,4,6,3,2,8
Warrnambool,2026-06-22,5,6,8,5,3
Warrnambool,2026-06-22,6,1,3,7,6
Warrnambool,2026-06-22,7,3,6,8,4
Warrnambool,2026-06-22,8,7,6,3,5
Warrnambool,2026-06-22,9,1,2,4,5
Warrnambool,2026-06-22,10,2,8,6,7
Warrnambool,2026-06-22,11,8,7,1,5
Warrnambool,2026-06-22,12,7,1,4,6
Northam,2026-06-22,1,5,1,7,8
Northam,2026-06-22,2,1,3,6,5
Northam,2026-06-22,3,3,5,8,1
Northam,2026-06-22,4,1,6,4,2
Northam,2026-06-22,5,4,5,2,7
Northam,2026-06-22,6,1,2,7,4
Northam,2026-06-22,7,1,3,2,6
Northam,2026-06-22,8,7,1,2,6
Northam,2026-06-22,9,1,2,3,7
Northam,2026-06-22,10,2,8,3,7
Ladbrokes Q Straight,2026-06-22,1,6,7,5,1
Ladbrokes Q Straight,2026-06-22,2,3,2,4,7
Ladbrokes Q Straight,2026-06-22,3,2,1,4,3
Ladbrokes Q Straight,2026-06-22,4,4,6,3,1
Ladbrokes Q Straight,2026-06-22,5,7,3,1,4
Ladbrokes Q Straight,2026-06-22,6,6,7,2,1
Ladbrokes Q Straight,2026-06-22,7,6,1,3,7
Ladbrokes Q Straight,2026-06-22,8,1,2,6,7
Ladbrokes Q Straight,2026-06-22,9,6,8,7,3
Ladbrokes Q Straight,2026-06-22,10,1,2,7,6
Ladbrokes Q Straight,2026-06-22,11,2,1,8,7
Ladbrokes Q Straight,2026-06-22,12,8,6,1,2
Angle Park,2026-06-22,1,4,8,5,1
Angle Park,2026-06-22,2,4,8,1,7
Angle Park,2026-06-22,3,2,4,7,1
Angle Park,2026-06-22,4,5,1,3,7
Angle Park,2026-06-22,5,3,2,7,6
Angle Park,2026-06-22,6,4,2,1,7
Angle Park,2026-06-22,7,2,7,1,4
Angle Park,2026-06-22,8,3,4,1,7
Angle Park,2026-06-22,9,ABD,ABD,ABD,ABD
Angle Park,2026-06-22,10,4,1,8,2
Sandown,2026-06-22,1,4,5,1,2
Sandown,2026-06-22,2,8,1,6,5
Sandown,2026-06-22,3,2,8,1,7
Sandown,2026-06-22,4,2,3,8,7
Sandown,2026-06-22,5,1,7,5,2
Sandown,2026-06-22,6,3,1,2,6
Sandown,2026-06-22,7,4,8,3,1
Sandown,2026-06-22,8,3,1,8,4
Sandown,2026-06-22,9,3,1,4,7
Sandown,2026-06-22,10,2,7,1,5
Sandown,2026-06-22,11,1,2,3,8
Launceston,2026-06-22,1,5,8,6,7
Launceston,2026-06-22,2,1,8,2,5
Launceston,2026-06-22,3,7,1,4,2
Launceston,2026-06-22,4,3,2,5,1
Launceston,2026-06-22,5,2,3,8,7
Launceston,2026-06-22,6,2,5,1,4
Launceston,2026-06-22,7,6,9,4,2
Launceston,2026-06-22,8,4,5,8,7
Launceston,2026-06-22,9,6,4,1,3
Launceston,2026-06-22,10,2,8,1,7
