Date,Track
2026-09-10,Ballarat
2026-09-10,Bendigo
2026-09-10,Cannington
2026-09-10,Capalaba
2026-09-10,Meadows
2026-09-10,Murray Bridge Straight
2026-09-10,Nowra
2026-09-10,Q Lakeside
2026-09-10,Richmond
2026-09-10,Rockhampton
2026-09-10,Sale
2026-09-10,Taree
