Track,Date,Race,Winner,2nd,3rd,4th
Goulburn,2026-05-15,1,1,5,8,4
Goulburn,2026-05-15,2,1,8,7,2
Goulburn,2026-05-15,3,4,5,8,7
Goulburn,2026-05-15,4,8,3,6,7
Goulburn,2026-05-15,5,8,5,1,4
Goulburn,2026-05-15,6,8,1,7,6
Goulburn,2026-05-15,7,4,8,7,2
Goulburn,2026-05-15,8,8,2,4,6
Goulburn,2026-05-15,9,6,2,7,8
Goulburn,2026-05-15,10,4,6,1,2
The Gardens,2026-05-15,1,8,4,6,1
The Gardens,2026-05-15,2,3,8,2,5
The Gardens,2026-05-15,3,8,5,7,6
The Gardens,2026-05-15,4,5,2,8,7
The Gardens,2026-05-15,5,3,7,2,1
The Gardens,2026-05-15,6,3,4,7,1
The Gardens,2026-05-15,7,1,3,2,7
The Gardens,2026-05-15,8,1,8,6,4
The Gardens,2026-05-15,9,1,2,3,8
The Gardens,2026-05-15,10,8,4,2,1
The Gardens,2026-05-15,11,6,3,2,5
Wagga,2026-05-15,1,2,6,3,7
Wagga,2026-05-15,2,3,5,7,2
Wagga,2026-05-15,3,8,1,2,6
Wagga,2026-05-15,4,7,3,1,2
Wagga,2026-05-15,5,3,6,2,1
Wagga,2026-05-15,6,5,2,7,4
Wagga,2026-05-15,7,1,8,2,7
Wagga,2026-05-15,8,8,1,6,3
Wagga,2026-05-15,9,8,5,7,2
Wagga,2026-05-15,10,1,8,4,2
Wagga,2026-05-15,11,1,4,2,5
Richmond,2026-05-15,1,1,3,2,5
Richmond,2026-05-15,2,7,2,3,5
Richmond,2026-05-15,3,4,5,7,2
Richmond,2026-05-15,4,3,4,6,2
Richmond,2026-05-15,5,1,2,4,8
Richmond,2026-05-15,6,1,8,6,9
Richmond,2026-05-15,7,4,7,5,8
Richmond,2026-05-15,8,3,4,8,2
Richmond,2026-05-15,9,4,7,5,8
Richmond,2026-05-15,10,2,1,7,5
Healesville,2026-05-15,1,3,2,1,8
Healesville,2026-05-15,2,1,7,8,4
Healesville,2026-05-15,3,2,5,7,1
Healesville,2026-05-15,4,6,7,3,5
Healesville,2026-05-15,5,1,8,2,3
Healesville,2026-05-15,6,1,4,2,5
Healesville,2026-05-15,7,3,7,8,4
Healesville,2026-05-15,8,7,4,8,6
Healesville,2026-05-15,9,4,10,2,1
Healesville,2026-05-15,10,1,7,5,4
