Track,Date,Race,Winner,2nd,3rd,4th
Taree,2026-05-23,1,1,3,8,2
Taree,2026-05-23,2,8,4,2,5
Taree,2026-05-23,3,8,2,1,3
Taree,2026-05-23,4,2,1,7,6
Taree,2026-05-23,5,4,1,6,5
Taree,2026-05-23,6,3,6,4,2
Taree,2026-05-23,7,2,1,8,6
Taree,2026-05-23,8,5,4,3,2
Taree,2026-05-23,9,1,2,5,4
Taree,2026-05-23,10,1,7,4,8
Taree,2026-05-23,11,7,3,1,8
Dubbo,2026-05-23,1,7,3,5,8
Dubbo,2026-05-23,2,2,7,6,1
Dubbo,2026-05-23,3,6,4,1,3
Dubbo,2026-05-23,4,7,5,1,2
Dubbo,2026-05-23,5,5,4,3,6
Dubbo,2026-05-23,6,7,1,5,4
Dubbo,2026-05-23,7,2,6,5,8
Dubbo,2026-05-23,8,6,1,7,8
Dubbo,2026-05-23,9,7,5,1,8
Dubbo,2026-05-23,10,3,4,8,7
Dubbo,2026-05-23,11,2,4,1,6
Dubbo,2026-05-23,12,5,8,4,7
Wentworth Park,2026-05-23,1,1,8,5,2
Wentworth Park,2026-05-23,2,7,3,5,1
Wentworth Park,2026-05-23,3,5,4,1,6
Wentworth Park,2026-05-23,4,5,7,8,1
Wentworth Park,2026-05-23,5,6,8,2,1
Wentworth Park,2026-05-23,6,7,2,8,1
Wentworth Park,2026-05-23,7,2,4,8,5
Wentworth Park,2026-05-23,8,1,2,3,4
Wentworth Park,2026-05-23,9,2,8,1,4
Wentworth Park,2026-05-23,10,7,6,8,4
The Gardens,2026-05-23,1,1,6,8,7
The Gardens,2026-05-23,2,8,4,2,5
The Gardens,2026-05-23,3,2,7,1,8
The Gardens,2026-05-23,4,6,1,4,2
The Gardens,2026-05-23,5,3,2,8,1
The Gardens,2026-05-23,6,3,1,8,7
The Gardens,2026-05-23,7,7,1,4,2
The Gardens,2026-05-23,8,2,1,8,4
The Gardens,2026-05-23,9,3,1,4,2
The Gardens,2026-05-23,10,4,2,1,6
The Gardens,2026-05-23,11,7,5,2,1
The Gardens,2026-05-23,12,5,8,1,6
Q Lakeside,2026-05-23,1,4,5,6,8
Q Lakeside,2026-05-23,2,5,6,3,7
Q Lakeside,2026-05-23,3,6,7,3,4
Q Lakeside,2026-05-23,4,4,1,3,2
Q Lakeside,2026-05-23,5,7,3,6,8
Q Lakeside,2026-05-23,6,4,5,2,3
Q Lakeside,2026-05-23,7,1,8,7,2
Q Lakeside,2026-05-23,8,1,7,3,6
Q Lakeside,2026-05-23,9,8,7,3,5
Q Lakeside,2026-05-23,10,2,7,8,4
Q Lakeside,2026-05-23,11,4,1,3,6
Ballarat,2026-05-23,1,5,6,2,8
Ballarat,2026-05-23,2,3,8,5,7
Ballarat,2026-05-23,3,7,8,4,2
Ballarat,2026-05-23,4,2,1,7,5
Ballarat,2026-05-23,5,6,7,2,5
Ballarat,2026-05-23,6,1,6,3,7
Ballarat,2026-05-23,7,6,3,7,8
Ballarat,2026-05-23,8,1,2,4,3
Ballarat,2026-05-23,9,4,8,1,6
Ballarat,2026-05-23,10,2,1,3,4
Ballarat,2026-05-23,11,3,7,5,2
Ballarat,2026-05-23,12,8,1,2,4
Meadows,2026-05-23,1,2,1,8,3
Meadows,2026-05-23,2,4,2,3,8
Meadows,2026-05-23,3,3,1,4,8
Meadows,2026-05-23,4,1,8,3,4
Meadows,2026-05-23,5,2,8,1,6
Meadows,2026-05-23,6,8,7,2,3
Meadows,2026-05-23,7,3,6,2,1
Meadows,2026-05-23,8,2,4,1,3
Meadows,2026-05-23,9,7,2,4,8
Meadows,2026-05-23,10,3,8,7,6
Meadows,2026-05-23,11,2,3,5,6
Meadows,2026-05-23,12,1,7,8,2
Cannington,2026-05-23,1,2,1,4,7
Cannington,2026-05-23,2,1,5,2,6
Cannington,2026-05-23,3,8,3,5,7
Cannington,2026-05-23,4,1,5,4,2
Cannington,2026-05-23,5,5,3,1,2
Cannington,2026-05-23,6,3,6,2,1
Cannington,2026-05-23,7,2,3,8,4
Cannington,2026-05-23,8,4,7,8,2
Cannington,2026-05-23,9,4,2,5,1
Cannington,2026-05-23,10,4,6,2,1
Cannington,2026-05-23,11,8,5,1,4
