Track,Date,Race,Winner,2nd,3rd,4th
Temora,2025-12-31,R1,4,7,8,1
Temora,2025-12-31,R2,3,8,1,5
Temora,2025-12-31,R3,1,2,6,3
Temora,2025-12-31,R4,4,7,5,8
Temora,2025-12-31,R5,1,3,2,5
Temora,2025-12-31,R6,7,1,8,5
Temora,2025-12-31,R7,4,5,6,8
Temora,2025-12-31,R8,8,7,5,1
Temora,2025-12-31,R9,5,1,2,3
Temora,2025-12-31,R10,1,3,7,6
Temora,2025-12-31,R11,1,3,8,5
Temora,2025-12-31,R12,8,6,1,5
Taree,2025-12-31,R1,5,1,2,8
Taree,2025-12-31,R2,2,8,5,3
Taree,2025-12-31,R3,8,3,7,2
Taree,2025-12-31,R4,5,1,2,3
Taree,2025-12-31,R5,4,5,3,2
Taree,2025-12-31,R6,4,5,3,1
Taree,2025-12-31,R7,4,1,7,2
Taree,2025-12-31,R8,3,2,1,4
Taree,2025-12-31,R9,5,2,7,1
Taree,2025-12-31,R10,8,2,1,7
Taree,2025-12-31,R11,5,2,8,3
Taree,2025-12-31,R12,2,8,4,5
Gunnedah,2025-12-31,R1,8,4,5,1
Gunnedah,2025-12-31,R2,5,1,2,8
Gunnedah,2025-12-31,R3,9,4,3,8
Gunnedah,2025-12-31,R4,2,3,8,1
Gunnedah,2025-12-31,R5,2,4,3,8
Gunnedah,2025-12-31,R6,2,4,8,7
Gunnedah,2025-12-31,R7,3,4,6,1
Gunnedah,2025-12-31,R8,1,5,2,3
Gunnedah,2025-12-31,R9,7,3,1,4
Gunnedah,2025-12-31,R10,1,4,2,8
Gunnedah,2025-12-31,R11,3,4,2,5
Gunnedah,2025-12-31,R12,2,8,1,7
Richmond,2025-12-31,R1,1,5,2,8
Richmond,2025-12-31,R2,4,5,2,7
Richmond,2025-12-31,R3,1,2,3,6
Richmond,2025-12-31,R4,3,1,6,2
Richmond,2025-12-31,R5,2,1,9,7
Richmond,2025-12-31,R6,5,1,4,7
Richmond,2025-12-31,R7,1,7,6,8
Richmond,2025-12-31,R8,3,6,7,1
Richmond,2025-12-31,R9,3,7,1,8
