Track,Date,Race,Winner,2nd,3rd,4th
The Gardens,2026-05-14,1,8,1,7,3
The Gardens,2026-05-14,2,7,5,8,6
The Gardens,2026-05-14,3,5,4,7,3
The Gardens,2026-05-14,4,7,2,4,5
The Gardens,2026-05-14,5,1,3,8,5
The Gardens,2026-05-14,6,5,4,2,6
The Gardens,2026-05-14,7,8,6,5,4
The Gardens,2026-05-14,8,1,2,4,3
The Gardens,2026-05-14,9,6,4,2,3
The Gardens,2026-05-14,10,1,8,4,2
The Gardens,2026-05-14,11,3,6,8,7
The Gardens,2026-05-14,12,4,7,1,6
Casino,2026-05-14,1,1,9,2,3
Casino,2026-05-14,2,1,4,8,5
Casino,2026-05-14,3,8,7,6,3
Casino,2026-05-14,4,7,2,3,8
Casino,2026-05-14,5,8,4,1,6
Casino,2026-05-14,6,1,5,4,2
Casino,2026-05-14,7,7,6,8,4
Casino,2026-05-14,8,7,4,8,3
Casino,2026-05-14,9,8,1,7,5
Casino,2026-05-14,10,5,3,4,8
Casino,2026-05-14,11,2,1,7,4
Casino,2026-05-14,12,2,4,1,5
Nowra,2026-05-14,1,4,1,5,3
Nowra,2026-05-14,2,3,8,6,2
Nowra,2026-05-14,3,8,2,1,7
Nowra,2026-05-14,4,3,5,4,1
Nowra,2026-05-14,5,8,6,2,1
Nowra,2026-05-14,6,3,1,4,6
Nowra,2026-05-14,7,1,8,3,7
Nowra,2026-05-14,8,1,5,4,7
Wentworth Park,2026-05-14,1,8,6,3,7
Wentworth Park,2026-05-14,2,4,7,6,8
Wentworth Park,2026-05-14,3,6,3,1,4
Wentworth Park,2026-05-14,4,1,2,7,6
Wentworth Park,2026-05-14,5,2,5,8,4
Wentworth Park,2026-05-14,6,2,6,4,1
Wentworth Park,2026-05-14,7,7,4,1,2
Wentworth Park,2026-05-14,8,2,4,1,3
Wentworth Park,2026-05-14,9,6,4,3,1
Wentworth Park,2026-05-14,10,6,3,4,2
Wentworth Park,2026-05-14,11,2,4,7,8
Shepparton,2026-05-14,1,1,5,7,2
Shepparton,2026-05-14,2,6,3,8,4
Shepparton,2026-05-14,3,4,5,7,1
Shepparton,2026-05-14,4,8,2,3,4
Shepparton,2026-05-14,5,1,7,2,6
Shepparton,2026-05-14,6,6,7,2,1
Shepparton,2026-05-14,7,8,1,7,6
Shepparton,2026-05-14,8,7,8,3,1
Shepparton,2026-05-14,9,8,7,1,4
Shepparton,2026-05-14,10,5,4,1,8
Shepparton,2026-05-14,11,2,5,4,1
Shepparton,2026-05-14,12,8,4,5,1
Ladbrokes Q Straight,2026-05-14,1,4,5,2,8
Ladbrokes Q Straight,2026-05-14,2,2,6,8,7
Ladbrokes Q Straight,2026-05-14,3,1,4,8,5
Ladbrokes Q Straight,2026-05-14,4,5,4,1,2
Ladbrokes Q Straight,2026-05-14,5,7,6,2,8
Ladbrokes Q Straight,2026-05-14,6,2,3,4,1
Ladbrokes Q Straight,2026-05-14,7,2,5,3,7
Ladbrokes Q Straight,2026-05-14,8,1,4,5,8
Ladbrokes Q Straight,2026-05-14,9,6,8,4,1
Ladbrokes Q Straight,2026-05-14,10,7,2,1,4
Ladbrokes Q Straight,2026-05-14,11,3,2,6,1
Ladbrokes Q Straight,2026-05-14,12,7,2,8,5
Mt Gambier,2026-05-14,1,1,2,5,8
Mt Gambier,2026-05-14,2,4,1,5,7
Mt Gambier,2026-05-14,3,1,2,5,7
Mt Gambier,2026-05-14,4,10,4,9,5
Mt Gambier,2026-05-14,5,9,1,4,8
Mt Gambier,2026-05-14,6,7,1,5,2
Mt Gambier,2026-05-14,7,2,7,4,8
Mt Gambier,2026-05-14,8,2,1,4,8
Mt Gambier,2026-05-14,9,6,8,2,1
Mt Gambier,2026-05-14,10,5,4,7,2
Mt Gambier,2026-05-14,11,6,4,2,8
Warragul,2026-05-14,1,1,5,7,4
Warragul,2026-05-14,2,3,5,6,9
Warragul,2026-05-14,3,1,2,4,8
Warragul,2026-05-14,4,4,8,3,7
Warragul,2026-05-14,5,6,1,3,8
Warragul,2026-05-14,6,2,1,3,4
Warragul,2026-05-14,7,1,7,4,8
Warragul,2026-05-14,8,1,2,6,8
Warragul,2026-05-14,9,5,6,7,2
Warragul,2026-05-14,10,2,8,3,6
Warragul,2026-05-14,11,1,8,4,9
Warragul,2026-05-14,12,2,3,8,5
Warrnambool,2026-05-14,1,4,2,1,6
Warrnambool,2026-05-14,2,1,7,5,8
Warrnambool,2026-05-14,3,5,7,4,1
Warrnambool,2026-05-14,4,3,4,5,6
Warrnambool,2026-05-14,5,6,1,7,8
Warrnambool,2026-05-14,6,2,8,3,5
Warrnambool,2026-05-14,7,3,6,1,4
Warrnambool,2026-05-14,8,2,3,6,5
Warrnambool,2026-05-14,9,2,1,7,5
Warrnambool,2026-05-14,10,9,2,4,5
Warrnambool,2026-05-14,11,7,2,6,4
Warrnambool,2026-05-14,12,8,2,6,7
Q Parklands,2026-05-14,1,2,3,8,6
Q Parklands,2026-05-14,2,7,5,6,4
Q Parklands,2026-05-14,3,4,8,7,2
Q Parklands,2026-05-14,4,1,8,5,2
Q Parklands,2026-05-14,5,8,7,5,1
Q Parklands,2026-05-14,6,2,3,1,4
Q Parklands,2026-05-14,7,1,2,4,6
Q Parklands,2026-05-14,8,3,8,1,6
Q Parklands,2026-05-14,9,2,5,8,1
Q Parklands,2026-05-14,10,4,8,7,2
Q Parklands,2026-05-14,11,6,8,4,3
Angle Park,2026-05-14,1,2,3,4,7
Angle Park,2026-05-14,2,5,2,8,7
Angle Park,2026-05-14,3,6,4,1,2
Angle Park,2026-05-14,4,1,8,4,7
Angle Park,2026-05-14,5,1,2,3,4
Angle Park,2026-05-14,6,7,5,4,6
Angle Park,2026-05-14,7,2,7,1,8
Angle Park,2026-05-14,8,1,7,8,3
