Track,Date,Race,Winner,2nd,3rd,4th
Temora,2025-12-10,1,6,1,9,2
Temora,2025-12-10,2,3,7,8,2
Temora,2025-12-10,3,1,2,7,3
Temora,2025-12-10,4,1,8,7,6
Temora,2025-12-10,5,7,1,3,8
Temora,2025-12-10,6,1,2,3,6
Temora,2025-12-10,7,6,8,2,1
Temora,2025-12-10,8,2,6,3,4
Temora,2025-12-10,9,2,1,5,6
Temora,2025-12-10,10,5,2,7,4
Taree,2025-12-10,1,4,1,2,8
Taree,2025-12-10,2,1,7,5,6
Taree,2025-12-10,3,5,3,8,7
Taree,2025-12-10,4,4,2,3,8
Taree,2025-12-10,5,2,3,8,7
Taree,2025-12-10,6,1,5,7,3
Taree,2025-12-10,7,5,2,7,4
Taree,2025-12-10,8,6,8,1,2
Taree,2025-12-10,9,7,6,3,2
Taree,2025-12-10,10,1,2,6,4
Taree,2025-12-10,11,5,4,3,1
Taree,2025-12-10,12,5,1,8,6
Gunnedah,2025-12-10,1,1,6,9,4
Gunnedah,2025-12-10,2,5,4,1,3
Gunnedah,2025-12-10,3,1,4,5,7
Gunnedah,2025-12-10,4,2,6,1,7
Gunnedah,2025-12-10,5,2,7,1,4
Gunnedah,2025-12-10,6,8,7,6,1
Gunnedah,2025-12-10,7,2,8,7,6
Gunnedah,2025-12-10,8,2,3,8,7
Gunnedah,2025-12-10,9,2,5,4,7
Gunnedah,2025-12-10,10,6,8,5,1
Gunnedah,2025-12-10,11,6,5,8,4
Gunnedah,2025-12-10,12,5,2,4,1
Richmond,2025-12-10,1,5,4,1,7
Richmond,2025-12-10,2,1,2,8,7
Richmond,2025-12-10,3,3,2,7,6
Richmond,2025-12-10,4,7,3,6,4
Richmond,2025-12-10,5,5,1,6,2
Richmond,2025-12-10,6,1,0,1,2
Richmond,2025-12-10,7,6,3,1,2
Richmond,2025-12-10,8,4,8,1,2
Richmond,2025-12-10,9,7,6,3,8
Richmond,2025-12-10,10,1,2,6,8
Richmond,2025-12-10,11,2,3,6,7
Sale,2025-12-10,1,2,5,8,3
Sale,2025-12-10,2,6,4,5,8
Sale,2025-12-10,3,5,6,8,7
Sale,2025-12-10,4,3,4,7,8
Sale,2025-12-10,5,8,7,1,3
Sale,2025-12-10,6,1,4,8,3
Sale,2025-12-10,7,7,2,8,1
Sale,2025-12-10,8,2,4,5,3
Sale,2025-12-10,9,6,7,8,2
Sale,2025-12-10,10,5,6,8,7
Sale,2025-12-10,11,5,4,3,1
Sale,2025-12-10,12,7,4,8,1
Gawler,2025-12-10,1,4,8,2,1
Gawler,2025-12-10,2,8,4,6,1
Gawler,2025-12-10,3,5,4,7,1
Gawler,2025-12-10,4,1,5,4,7
Gawler,2025-12-10,5,4,5,8,1
Gawler,2025-12-10,6,4,1,2,7
Gawler,2025-12-10,7,5,2,7,4
Gawler,2025-12-10,8,1,8,7,2
Gawler,2025-12-10,9,1,2,6,4
Gawler,2025-12-10,10,2,4,1,6
BetDeluxe Capalaba,2025-12-10,1,5,1,7,4
