Track,Date,Race,Winner,2nd,3rd,4th
Temora,2026-03-15,1,6,3,9,1
Temora,2026-03-15,2,8,7,1,4
Temora,2026-03-15,3,2,10,1,3
Temora,2026-03-15,4,2,6,1,4
Temora,2026-03-15,5,3,1,5,8
Temora,2026-03-15,6,2,6,4,7
Temora,2026-03-15,7,4,8,2,6
Temora,2026-03-15,8,8,6,7,5
Temora,2026-03-15,9,4,3,1,8
Temora,2026-03-15,10,7,5,6,3
Temora,2026-03-15,11,3,1,6,2
Grafton,2026-03-15,1,3,2,6,7
Grafton,2026-03-15,2,6,2,7,3
Grafton,2026-03-15,3,5,7,8,1
Grafton,2026-03-15,4,1,8,4,3
Grafton,2026-03-15,5,5,8,7,1
Grafton,2026-03-15,6,1,3,6,4
Grafton,2026-03-15,7,7,3,6,8
Grafton,2026-03-15,8,2,1,8,4
Grafton,2026-03-15,9,7,2,4,1
Grafton,2026-03-15,10,7,1,8,5
Grafton,2026-03-15,11,5,4,1,8
Broken Hill,2026-03-15,1,2,8,4,7
Broken Hill,2026-03-15,2,1,8,5,4
Broken Hill,2026-03-15,3,4,1,7,8
Broken Hill,2026-03-15,4,7,2,8,1
Broken Hill,2026-03-15,5,3,8,2,4
Broken Hill,2026-03-15,6,1,7,6,8
Broken Hill,2026-03-15,7,1,8,7,5
Broken Hill,2026-03-15,8,4,3,8,6
Healesville,2026-03-15,1,7,2,3,1
Healesville,2026-03-15,2,4,8,7,3
Healesville,2026-03-15,3,3,6,4,2
Healesville,2026-03-15,4,3,1,7,5
Healesville,2026-03-15,5,6,4,8,3
Healesville,2026-03-15,6,4,8,3,2
Healesville,2026-03-15,7,2,8,6,1
Healesville,2026-03-15,8,6,7,4,5
Healesville,2026-03-15,9,5,8,4,2
Healesville,2026-03-15,10,1,8,5,7
Healesville,2026-03-15,11,3,6,5,7
Healesville,2026-03-15,12,8,7,6,2
Mount Gambier,2026-03-15,1,4,5,1,8
Mount Gambier,2026-03-15,2,2,1,7,4
Mount Gambier,2026-03-15,3,4,7,2,5
Mount Gambier,2026-03-15,4,8,6,2,1
Mount Gambier,2026-03-15,5,5,8,7,1
Mount Gambier,2026-03-15,6,6,1,7,3
Mount Gambier,2026-03-15,7,7,2,4,5
Mount Gambier,2026-03-15,8,1,4,3,2
Mount Gambier,2026-03-15,9,8,2,4,6
Capalaba,2026-03-15,1,4,2,1,7
Capalaba,2026-03-15,2,1,5,4,7
Capalaba,2026-03-15,3,4,2,5,8
Capalaba,2026-03-15,4,4,5,7,1
Capalaba,2026-03-15,5,4,3,5,7
Capalaba,2026-03-15,6,8,4,6,7
Capalaba,2026-03-15,7,6,2,8,5
Capalaba,2026-03-15,8,5,2,8,3
Capalaba,2026-03-15,9,8,6,4,2
Capalaba,2026-03-15,10,7,8,5,1
Gawler,2026-03-15,1,7,2,4,1
Gawler,2026-03-15,2,4,5,2,1
Gawler,2026-03-15,3,4,5,7,2
Gawler,2026-03-15,4,8,2,7,4
Gawler,2026-03-15,5,7,1,8,2
Gawler,2026-03-15,6,2,5,10,9
Gawler,2026-03-15,7,1,5,7,2
Gawler,2026-03-15,8,1,2,7,8
Gawler,2026-03-15,9,6,1,2,8
Gawler,2026-03-15,10,8,4,5,1
Gawler,2026-03-15,11,2,7,8,5
Sale,2026-03-15,1,3,5,1,8
Sale,2026-03-15,2,2,3,7,6
Sale,2026-03-15,3,2,7,8,4
Sale,2026-03-15,4,3,6,9,2
Sale,2026-03-15,5,8,2,7,4
Sale,2026-03-15,6,8,3,7,5
Sale,2026-03-15,7,4,1,8,7
Sale,2026-03-15,8,7,1,2,6
Sale,2026-03-15,9,1,8,3,7
Sale,2026-03-15,10,7,1,8,3
Sale,2026-03-15,11,8,6,7,3
Sale,2026-03-15,12,7,8,2,1
Rockhampton,2026-03-15,1,5,2,7,4
Rockhampton,2026-03-15,2,1,6,2,8
Rockhampton,2026-03-15,3,6,3,1,7
Rockhampton,2026-03-15,4,2,5,1,3
Rockhampton,2026-03-15,5,3,1,4,8
Rockhampton,2026-03-15,6,1,7,3,2
Rockhampton,2026-03-15,7,5,7,2,3
Rockhampton,2026-03-15,8,9,1,8,3
Rockhampton,2026-03-15,9,4,7,1,8
Rockhampton,2026-03-15,10,4,2,5,7
Rockhampton,2026-03-15,11,7,2,8,6
Q Parklands,2026-03-15,1,2,7,4,8
Q Parklands,2026-03-15,2,1,4,8,5
Q Parklands,2026-03-15,3,3,1,7,2
Q Parklands,2026-03-15,4,5,6,1,2
Q Parklands,2026-03-15,5,6,3,8,2
Q Parklands,2026-03-15,6,2,1,6,8
Q Parklands,2026-03-15,7,2,1,3,8
Q Parklands,2026-03-15,8,1,8,6,5
Q Parklands,2026-03-15,9,6,7,3,2
Q Parklands,2026-03-15,10,5,6,4,1
Q Parklands,2026-03-15,11,1,6,4,2
Q Parklands,2026-03-15,12,1,3,6,2
Darwin,2026-03-15,1,1,8,4,2
Darwin,2026-03-15,2,2,8,1,5
Darwin,2026-03-15,3,4,6,2,3
Darwin,2026-03-15,4,5,1,2,8
Darwin,2026-03-15,5,6,3,4,8
Darwin,2026-03-15,6,4,2,5,7
