Track,Date,Race,Winner,2nd,3rd,4th
Nowra,2026-05-11,1,6,4,2,1
Nowra,2026-05-11,2,1,2,5,3
Nowra,2026-05-11,3,1,8,7,2
Nowra,2026-05-11,4,2,6,5,4
Nowra,2026-05-11,5,1,2,7,4
Nowra,2026-05-11,6,7,4,8,2
Nowra,2026-05-11,7,7,4,1,6
Nowra,2026-05-11,8,7,2,1,4
Nowra,2026-05-11,9,2,6,8,3
Nowra,2026-05-11,10,1,4,7,6
Maitland,2026-05-11,1,3,4,8,1
Maitland,2026-05-11,2,3,8,2,7
Maitland,2026-05-11,3,2,8,4,7
Maitland,2026-05-11,4,1,3,2,8
Maitland,2026-05-11,5,2,3,6,8
Maitland,2026-05-11,6,5,8,4,2
Maitland,2026-05-11,7,8,1,3,2
Maitland,2026-05-11,8,1,8,2,7
Maitland,2026-05-11,9,7,8,4,6
Ballarat,2026-05-11,1,7,4,6,2
Ballarat,2026-05-11,2,3,2,6,8
Ballarat,2026-05-11,3,5,8,4,6
Ballarat,2026-05-11,4,2,8,1,4
Ballarat,2026-05-11,5,2,3,4,1
Ballarat,2026-05-11,6,2,8,4,7
Ballarat,2026-05-11,7,4,7,6,8
Ballarat,2026-05-11,8,8,4,7,5
Ballarat,2026-05-11,9,3,2,5,1
Ballarat,2026-05-11,10,3,1,2,7
Ballarat,2026-05-11,11,2,4,3,6
Ballarat,2026-05-11,12,4,7,6,3
Shepparton,2026-05-11,1,6,2,7,3
Shepparton,2026-05-11,2,6,2,7,4
Shepparton,2026-05-11,3,1,3,2,8
Shepparton,2026-05-11,4,3,6,2,1
Shepparton,2026-05-11,5,2,3,7,8
Shepparton,2026-05-11,6,3,1,8,2
Shepparton,2026-05-11,7,1,5,2,9
Shepparton,2026-05-11,8,7,1,3,8
Shepparton,2026-05-11,9,5,7,4,6
Shepparton,2026-05-11,10,1,6,4,3
Shepparton,2026-05-11,11,6,1,4,8
Shepparton,2026-05-11,12,1,7,2,8
Warrnambool,2026-05-11,1,8,2,5,7
Warrnambool,2026-05-11,2,6,4,7,3
Warrnambool,2026-05-11,3,3,6,5,4
Warrnambool,2026-05-11,4,3,8,6,7
Warrnambool,2026-05-11,5,7,3,2,8
Warrnambool,2026-05-11,6,8,2,7,4
Warrnambool,2026-05-11,7,8,6,4,7
Warrnambool,2026-05-11,8,2,8,3,1
Warrnambool,2026-05-11,9,8,3,2,7
Warrnambool,2026-05-11,10,8,5,1,4
Warrnambool,2026-05-11,11,7,8,4,5
Warrnambool,2026-05-11,12,8,6,1,2
Northam,2026-05-11,1,8,5,7,2
Northam,2026-05-11,2,7,6,3,1
Northam,2026-05-11,3,3,8,1,6
Northam,2026-05-11,4,8,4,7,5
Northam,2026-05-11,5,6,5,1,2
Northam,2026-05-11,6,4,5,2,8
Northam,2026-05-11,7,1,4,3,5
Northam,2026-05-11,8,8,1,3,4
Northam,2026-05-11,9,4,1,8,6
Northam,2026-05-11,10,4,5,1,8
Northam,2026-05-11,11,7,5,1,8
Northam,2026-05-11,12,3,7,1,4
Ladbrokes Q Straight,2026-05-11,1,8,2,10,4
Ladbrokes Q Straight,2026-05-11,2,1,6,4,9
Ladbrokes Q Straight,2026-05-11,3,2,8,5,3
Ladbrokes Q Straight,2026-05-11,4,5,2,4,1
Ladbrokes Q Straight,2026-05-11,5,4,8,2,7
Ladbrokes Q Straight,2026-05-11,6,4,8,2,1
Ladbrokes Q Straight,2026-05-11,7,1,2,5,6
Ladbrokes Q Straight,2026-05-11,8,3,2,7,6
Ladbrokes Q Straight,2026-05-11,9,2,8,1,6
Ladbrokes Q Straight,2026-05-11,10,2,6,5,7
Ladbrokes Q Straight,2026-05-11,11,6,1,2,5
Ladbrokes Q Straight,2026-05-11,12,1,8,4,7
Angle Park,2026-05-11,1,4,2,1,6
Angle Park,2026-05-11,2,5,8,1,2
Angle Park,2026-05-11,3,5,4,2,8
Angle Park,2026-05-11,4,2,8,4,7
Angle Park,2026-05-11,5,1,4,3,2
Angle Park,2026-05-11,6,1,2,5,8
Angle Park,2026-05-11,7,1,2,6,4
Angle Park,2026-05-11,8,2,8,3,1
Angle Park,2026-05-11,9,5,8,4,1
Angle Park,2026-05-11,10,8,6,2,1
Launceston,2026-05-11,1,8,3,5,7
Launceston,2026-05-11,2,1,4,10,5
Launceston,2026-05-11,3,4,6,2,1
Launceston,2026-05-11,4,7,1,5,3
Launceston,2026-05-11,5,8,10,1,4
Launceston,2026-05-11,6,6,2,5,3
Launceston,2026-05-11,7,5,10,7,4
Launceston,2026-05-11,8,1,3,4,6
Launceston,2026-05-11,9,7,8,1,6
Launceston,2026-05-11,10,6,2,10,3
Launceston,2026-05-11,11,4,1,5,3
Sandown,2026-05-11,1,1,4,8,7
Sandown,2026-05-11,2,6,4,1,7
Sandown,2026-05-11,3,1,2,3,7
Sandown,2026-05-11,4,8,6,2,3
Sandown,2026-05-11,5,8,1,2,3
Sandown,2026-05-11,6,1,2,4,8
Sandown,2026-05-11,7,4,8,1,7
Sandown,2026-05-11,8,4,6,7,1
Sandown,2026-05-11,9,7,4,8,1
Sandown,2026-05-11,10,7,1,2,4
Sandown,2026-05-11,11,2,5,4,8
