Track,Date,Race,Winner,2nd,3rd,4th
Taree,2026-07-04,1,4,3,8,2
Taree,2026-07-04,2,1,4,7,3
Taree,2026-07-04,3,3,2,4,8
Taree,2026-07-04,4,4,2,6,1
Taree,2026-07-04,5,2,3,1,4
Taree,2026-07-04,6,8,6,2,1
Taree,2026-07-04,7,3,4,7,8
Taree,2026-07-04,8,2,4,7,5
Taree,2026-07-04,9,1,8,3,4
Taree,2026-07-04,10,3,1,7,8
Taree,2026-07-04,11,8,7,5,4
Dubbo,2026-07-04,1,4,3,2,1
Dubbo,2026-07-04,2,4,2,7,1
Dubbo,2026-07-04,3,6,5,7,2
Dubbo,2026-07-04,4,6,8,4,2
Dubbo,2026-07-04,5,8,5,6,3
Dubbo,2026-07-04,6,7,5,4,2
Dubbo,2026-07-04,7,1,7,4,2
Dubbo,2026-07-04,8,1,4,7,6
Dubbo,2026-07-04,9,2,3,6,1
Dubbo,2026-07-04,10,8,7,6,3
Ladbrokes Gardens,2026-07-04,1,4,1,6,3
Ladbrokes Gardens,2026-07-04,2,1,4,7,3
Ladbrokes Gardens,2026-07-04,3,8,3,2,10
Ladbrokes Gardens,2026-07-04,4,2,1,4,3
Ladbrokes Gardens,2026-07-04,5,8,6,2,4
Ladbrokes Gardens,2026-07-04,6,1,5,4,7
Ladbrokes Gardens,2026-07-04,7,4,2,7,8
Ladbrokes Gardens,2026-07-04,8,7,4,6,1
Ladbrokes Gardens,2026-07-04,9,7,6,5,3
Ladbrokes Gardens,2026-07-04,10,2,3,1,7
Ladbrokes Gardens,2026-07-04,11,2,1,3,6
Ladbrokes Gardens,2026-07-04,12,2,5,8,6
Wentworth Park,2026-07-04,1,2,6,7,4
Wentworth Park,2026-07-04,2,8,6,4,3
Wentworth Park,2026-07-04,3,1,2,8,3
Wentworth Park,2026-07-04,4,6,7,1,3
Wentworth Park,2026-07-04,5,7,2,3,1
Wentworth Park,2026-07-04,6,7,5,8,1
Wentworth Park,2026-07-04,7,2,1,8,5
Wentworth Park,2026-07-04,8,5,1,2,4
Wentworth Park,2026-07-04,9,3,4,1,8
Wentworth Park,2026-07-04,10,7,4,8,5
Geelong,2026-07-04,1,8,4,2,3
Geelong,2026-07-04,2,6,4,1,7
Geelong,2026-07-04,3,8,1,9,2
Geelong,2026-07-04,4,7,8,1,2
Geelong,2026-07-04,5,7,3,6,1
Geelong,2026-07-04,6,2,4,7,3
Geelong,2026-07-04,7,3,6,2,8
Geelong,2026-07-04,8,1,3,5,7
Geelong,2026-07-04,9,8,4,3,1
Geelong,2026-07-04,10,1,3,4,5
Geelong,2026-07-04,11,7,2,6,1
Geelong,2026-07-04,12,5,1,3,6
Meadows,2026-07-04,1,3,7,5,8
Meadows,2026-07-04,2,8,1,6,9
Meadows,2026-07-04,3,7,1,6,2
Meadows,2026-07-04,4,5,1,7,4
Meadows,2026-07-04,5,8,10,2,1
Meadows,2026-07-04,6,1,7,8,5
Meadows,2026-07-04,7,7,8,5,1
Meadows,2026-07-04,8,4,5,2,1
Meadows,2026-07-04,9,5,1,6,4
Meadows,2026-07-04,10,7,2,3,5
Meadows,2026-07-04,11,5,8,6,4
Meadows,2026-07-04,12,2,5,6,4
Ladbrokes Q2 Parklands,2026-07-04,1,1,2,4,3
Ladbrokes Q2 Parklands,2026-07-04,2,3,7,2,4
Ladbrokes Q2 Parklands,2026-07-04,3,3,6,5,1
Ladbrokes Q2 Parklands,2026-07-04,4,5,8,4,1
Ladbrokes Q2 Parklands,2026-07-04,5,5,7,8,3
Ladbrokes Q2 Parklands,2026-07-04,6,2,6,7,1
Ladbrokes Q2 Parklands,2026-07-04,7,8,7,1,3
Ladbrokes Q2 Parklands,2026-07-04,8,2,5,8,7
Ladbrokes Q2 Parklands,2026-07-04,9,1,8,3,5
Ladbrokes Q2 Parklands,2026-07-04,10,4,6,1,2
Ladbrokes Q2 Parklands,2026-07-04,11,2,3,6,4
Cannington,2026-07-04,1,1,2,5,3
Cannington,2026-07-04,2,1,3,2,8
Cannington,2026-07-04,3,5,2,1,8
Cannington,2026-07-04,4,6,3,1,2
Cannington,2026-07-04,5,8,5,2,7
Cannington,2026-07-04,6,2,4,7,5
Cannington,2026-07-04,7,2,7,8,1
Cannington,2026-07-04,8,2,1,8,6
Cannington,2026-07-04,9,5,4,2,1
Cannington,2026-07-04,10,4,3,1,8
Cannington,2026-07-04,11,1,7,4,2
