Track,Date,Race,Winner,2nd,3rd,4th
Richmond,2026-05-24,1,4,5,7,1
Richmond,2026-05-24,2,1,5,8,4
Richmond,2026-05-24,3,1,3,4,2
Richmond,2026-05-24,4,2,3,1,8
Richmond,2026-05-24,5,9,2,7,5
Richmond,2026-05-24,6,5,2,1,4
Richmond,2026-05-24,7,7,2,1,5
Richmond,2026-05-24,8,7,4,2,6
Richmond,2026-05-24,9,5,1,7,3
Richmond,2026-05-24,10,2,4,5,1
Richmond,2026-05-24,11,5,8,4,1
Grafton,2026-05-24,1,5,6,2,8
Grafton,2026-05-24,2,6,3,7,2
Grafton,2026-05-24,3,6,5,1,4
Grafton,2026-05-24,4,3,2,7,1
Grafton,2026-05-24,5,8,1,2,7
Grafton,2026-05-24,6,1,6,5,4
Grafton,2026-05-24,7,5,1,3,2
Grafton,2026-05-24,8,5,7,8,1
Grafton,2026-05-24,9,4,8,6,3
Grafton,2026-05-24,10,2,1,4,8
Healesville,2026-05-24,1,7,4,1,3
Healesville,2026-05-24,2,2,1,3,4
Healesville,2026-05-24,3,8,2,1,6
Healesville,2026-05-24,4,1,7,4,2
Healesville,2026-05-24,5,3,2,6,1
Healesville,2026-05-24,6,6,8,7,1
Healesville,2026-05-24,7,4,3,6,1
Healesville,2026-05-24,8,8,2,1,6
Healesville,2026-05-24,9,2,1,7,6
Healesville,2026-05-24,10,7,8,6,3
Healesville,2026-05-24,11,5,1,3,8
Healesville,2026-05-24,12,3,4,8,9
Mt Gambier,2026-05-24,1,2,7,4,8
Mt Gambier,2026-05-24,2,6,1,8,2
Mt Gambier,2026-05-24,3,5,3,1,7
Mt Gambier,2026-05-24,4,2,1,4,7
Mt Gambier,2026-05-24,5,1,4,2,8
Mt Gambier,2026-05-24,6,1,8,6,3
Mt Gambier,2026-05-24,7,1,3,8,4
Mt Gambier,2026-05-24,8,3,7,8,1
Mt Gambier,2026-05-24,9,4,2,6,8
Capalaba,2026-05-24,1,1,7,8,2
Capalaba,2026-05-24,2,7,8,1,2
Capalaba,2026-05-24,3,2,8,1,6
Capalaba,2026-05-24,4,2,7,8,5
Capalaba,2026-05-24,5,8,7,5,1
Capalaba,2026-05-24,6,3,1,6,4
Capalaba,2026-05-24,7,8,5,6,3
Capalaba,2026-05-24,8,2,1,8,6
Capalaba,2026-05-24,9,7,5,1,4
Sale,2026-05-24,1,8,4,2,6
Sale,2026-05-24,2,1,8,3,4
Sale,2026-05-24,3,5,8,7,3
Sale,2026-05-24,4,2,1,8,5
Sale,2026-05-24,5,6,1,3,7
Sale,2026-05-24,6,3,7,6,2
Sale,2026-05-24,7,7,3,6,4
Sale,2026-05-24,8,1,2,8,6
Sale,2026-05-24,9,6,1,7,2
Sale,2026-05-24,10,7,8,5,1
Sale,2026-05-24,11,2,4,1,7
Sale,2026-05-24,12,1,7,8,2
Rockhampton,2026-05-24,1,1,5,4,3
Rockhampton,2026-05-24,2,2,1,5,8
Rockhampton,2026-05-24,3,6,8,3,4
Rockhampton,2026-05-24,4,7,1,8,4
Rockhampton,2026-05-24,5,4,5,1,2
Rockhampton,2026-05-24,6,1,4,8,2
Rockhampton,2026-05-24,7,5,6,7,1
Rockhampton,2026-05-24,8,6,8,5,7
Rockhampton,2026-05-24,9,5,4,6,7
Rockhampton,2026-05-24,10,8,1,2,4
Rockhampton,2026-05-24,11,3,4,7,1
Rockhampton,2026-05-24,12,3,2,6,4
Murray Bridge,2026-05-24,1,8,6,4,1
Murray Bridge,2026-05-24,2,4,2,1,6
Murray Bridge,2026-05-24,3,1,4,7,5
Murray Bridge,2026-05-24,4,6,1,8,2
Murray Bridge,2026-05-24,5,4,8,3,2
Murray Bridge,2026-05-24,6,4,3,8,7
Murray Bridge,2026-05-24,7,2,8,3,4
Murray Bridge,2026-05-24,8,2,1,4,3
Murray Bridge,2026-05-24,9,8,1,2,5
Murray Bridge,2026-05-24,10,5,8,1,2
Murray Bridge,2026-05-24,11,4,8,1,2
Murray Bridge,2026-05-24,12,7,8,5,4
Q Parklands,2026-05-24,1,1,2,4,6
Q Parklands,2026-05-24,2,5,7,3,8
Q Parklands,2026-05-24,3,8,2,3,1
Q Parklands,2026-05-24,4,6,3,2,8
Q Parklands,2026-05-24,5,7,1,4,8
Q Parklands,2026-05-24,6,1,8,6,2
Q Parklands,2026-05-24,7,5,8,1,4
Q Parklands,2026-05-24,8,4,3,6,2
Q Parklands,2026-05-24,9,6,1,2,3
Q Parklands,2026-05-24,10,1,5,7,3
Q Parklands,2026-05-24,11,7,8,6,2
Q Parklands,2026-05-24,12,6,9,1,4
Darwin,2026-05-24,1,8,5,2,1
Darwin,2026-05-24,2,7,2,1,4
Darwin,2026-05-24,3,1,2,8,7
Darwin,2026-05-24,4,4,5,8,7
Darwin,2026-05-24,5,8,6,4,2
Darwin,2026-05-24,6,2,4,1,5
Darwin,2026-05-24,7,2,1,7,8
Darwin,2026-05-24,8,5,8,7,2
