Track,Date,Race,Winner,2nd,3rd,4th
Temora,2026-01-14,1,4,7,9,2
Temora,2026-01-14,2,3,7,4,6
Temora,2026-01-14,3,2,8,3,4
Temora,2026-01-14,4,7,8,6,2
Temora,2026-01-14,5,3,8,7,1
Temora,2026-01-14,6,5,9,6,2
Temora,2026-01-14,7,5,7,6,3
Temora,2026-01-14,8,2,8,7,1
Temora,2026-01-14,9,1,6,7,2
Temora,2026-01-14,10,7,2,5,4
Temora,2026-01-14,11,1,2,3,8
Temora,2026-01-14,12,1,2,7,4
Taree,2026-01-14,1,8,7,4,1
Taree,2026-01-14,2,4,7,2,1
Taree,2026-01-14,3,2,1,7,3
Taree,2026-01-14,4,7,8,1,6
Taree,2026-01-14,5,7,8,4,1
Taree,2026-01-14,6,3,4,1,5
Taree,2026-01-14,7,3,8,7,2
Taree,2026-01-14,8,3,1,6,5
Taree,2026-01-14,9,1,4,8,2
Taree,2026-01-14,10,1,2,4,3
Taree,2026-01-14,11,2,6,1,3
Taree,2026-01-14,12,1,5,3,2
Gunnedah,2026-01-14,1,4,6,3,8
Gunnedah,2026-01-14,2,4,1,3,2
Gunnedah,2026-01-14,3,7,4,2,6
Gunnedah,2026-01-14,4,1,7,8,3
Gunnedah,2026-01-14,5,3,6,8,5
Gunnedah,2026-01-14,6,6,2,7,1
Gunnedah,2026-01-14,7,5,8,1,3
Gunnedah,2026-01-14,8,7,5,8,6
Gunnedah,2026-01-14,9,5,8,6,1
Gunnedah,2026-01-14,10,2,6,8,4
Gunnedah,2026-01-14,11,1,4,7,5
Gunnedah,2026-01-14,12,7,1,9,8
Richmond,2026-01-14,1,8,3,1,7
Richmond,2026-01-14,2,7,8,6,5
Richmond,2026-01-14,3,1,6,3,2
Richmond,2026-01-14,4,3,8,5,7
Richmond,2026-01-14,5,5,6,8,2
Richmond,2026-01-14,6,6,8,2,1
Richmond,2026-01-14,7,6,7,5,8
Richmond,2026-01-14,8,5,4,2,3
Richmond,2026-01-14,9,6,3,7,4
Richmond,2026-01-14,10,6,7,2,3
Richmond,2026-01-14,11,5,8,7,2
Richmond,2026-01-14,12,1,5,8,4
Sale,2026-01-14,1,4,1,6,2
Sale,2026-01-14,2,2,8,4,7
Sale,2026-01-14,3,6,8,3,1
Sale,2026-01-14,4,4,2,3,7
Sale,2026-01-14,5,8,7,2,4
Sale,2026-01-14,6,2,1,7,8
Sale,2026-01-14,7,8,1,7,6
Sale,2026-01-14,8,7,6,2,1
Sale,2026-01-14,9,6,2,7,1
Sale,2026-01-14,10,6,7,4,1
Sale,2026-01-14,11,2,1,5,4
Sale,2026-01-14,12,3,2,1,6
Gawler,2026-01-14,1,6,4,1,2
Gawler,2026-01-14,2,2,8,4,1
Gawler,2026-01-14,3,5,1,4,7
Gawler,2026-01-14,4,5,1,7,3
Gawler,2026-01-14,5,1,7,4,5
Gawler,2026-01-14,6,9,5,2,7
Gawler,2026-01-14,7,2,5,1,8
Gawler,2026-01-14,8,1,3,4,5
BetDeluxe Capalaba,2026-01-14,1,8,7,5,4
BetDeluxe Capalaba,2026-01-14,2,5,2,1,8
BetDeluxe Capalaba,2026-01-14,3,7,8,4,6
BetDeluxe Capalaba,2026-01-14,4,6,4,1,2
BetDeluxe Capalaba,2026-01-14,5,7,8,4,2
BetDeluxe Capalaba,2026-01-14,6,7,8,6,5
BetDeluxe Capalaba,2026-01-14,7,6,2,3,5
BetDeluxe Capalaba,2026-01-14,8,1,3,8,2
BetDeluxe Capalaba,2026-01-14,9,7,6,8,1
BetDeluxe Capalaba,2026-01-14,10,6,4,7,1
BetDeluxe Capalaba,2026-01-14,11,2,6,4,3
Bendigo,2026-01-14,1,1,8,5,2
Bendigo,2026-01-14,2,6,4,7,3
Bendigo,2026-01-14,3,6,2,3,5
Bendigo,2026-01-14,4,4,5,7,1
Bendigo,2026-01-14,5,8,4,2,3
Bendigo,2026-01-14,6,4,1,8,7
Bendigo,2026-01-14,7,4,2,1,8
Bendigo,2026-01-14,8,5,4,9,6
Bendigo,2026-01-14,9,2,5,7,8
Bendigo,2026-01-14,10,5,1,8,4
Bendigo,2026-01-14,11,1,7,8,3
Bendigo,2026-01-14,12,7,6,1,4
Ladbrokes Q1 Lakeside,2026-01-14,1,2,8,5,1
Ladbrokes Q1 Lakeside,2026-01-14,2,7,5,2,6
Ladbrokes Q1 Lakeside,2026-01-14,3,8,1,3,5
Ladbrokes Q1 Lakeside,2026-01-14,4,7,6,8,5
Ladbrokes Q1 Lakeside,2026-01-14,5,7,4,2,1
Ladbrokes Q1 Lakeside,2026-01-14,6,2,5,8,3
Ladbrokes Q1 Lakeside,2026-01-14,7,7,5,3,8
Ladbrokes Q1 Lakeside,2026-01-14,8,6,7,5,4
Ladbrokes Q1 Lakeside,2026-01-14,9,8,5,1,2
Ladbrokes Q1 Lakeside,2026-01-14,10,4,3,1,6
Ladbrokes Q1 Lakeside,2026-01-14,11,4,2,7,1
Ladbrokes Q1 Lakeside,2026-01-14,12,4,6,2,1
Ballarat,2026-01-14,1,5,7,8,4
Ballarat,2026-01-14,2,5,4,2,3
Ballarat,2026-01-14,3,5,2,3,1
Ballarat,2026-01-14,4,4,5,6,7
Ballarat,2026-01-14,5,5,1,4,2
Ballarat,2026-01-14,6,2,1,4,7
Ballarat,2026-01-14,7,2,4,8,7
Ballarat,2026-01-14,8,3,7,8,2
Ballarat,2026-01-14,9,3,8,2,5
Ballarat,2026-01-14,10,8,2,6,7
Ballarat,2026-01-14,11,1,6,7,3
Ballarat,2026-01-14,12,2,4,6,8
Meadows,2026-01-14,1,7,5,4,1
Meadows,2026-01-14,2,3,1,6,7
Meadows,2026-01-14,3,4,1,2,7
Meadows,2026-01-14,4,5,8,2,1
Meadows,2026-01-14,5,3,1,8,7
Meadows,2026-01-14,6,3,2,7,1
Meadows,2026-01-14,7,1,2,6,4
Meadows,2026-01-14,8,2,8,3,4
Meadows,2026-01-14,9,3,7,1,2
Meadows,2026-01-14,10,1,6,4,8
Meadows,2026-01-14,11,2,4,1,8
Darwin,2026-01-14,1,7,4,1,5
Darwin,2026-01-14,2,1,8,5,7
Darwin,2026-01-14,3,4,2,7,5
Darwin,2026-01-14,4,2,1,8,4
Darwin,2026-01-14,5,8,7,1,5
Darwin,2026-01-14,6,6,1,3,2
Darwin,2026-01-14,7,7,5,4,8
Darwin,2026-01-14,8,5,7,4,2
BetDeluxe Rockhampton,2026-01-14,1,1,4,8,6
BetDeluxe Rockhampton,2026-01-14,2,7,2,5,4
BetDeluxe Rockhampton,2026-01-14,3,5,7,1,2
BetDeluxe Rockhampton,2026-01-14,4,2,3,4,8
BetDeluxe Rockhampton,2026-01-14,5,8,2,6,7
BetDeluxe Rockhampton,2026-01-14,6,4,1,6,3
BetDeluxe Rockhampton,2026-01-14,7,4,8,5,1
BetDeluxe Rockhampton,2026-01-14,8,1,8,4,2
