Track,Date,Race,Winner,2nd,3rd,4th
Nowra,2026-05-18,1,7,4,5,8
Nowra,2026-05-18,2,1,3,7,4
Nowra,2026-05-18,3,8,7,5,4
Nowra,2026-05-18,4,6,8,4,7
Nowra,2026-05-18,5,1,2,8,7
Nowra,2026-05-18,6,5,1,4,3
Nowra,2026-05-18,7,1,7,8,2
Nowra,2026-05-18,8,7,6,5,2
Nowra,2026-05-18,9,4,8,7,1
Nowra,2026-05-18,10,7,8,5,2
Maitland,2026-05-18,1,1,4,6,2
Maitland,2026-05-18,2,2,7,3,8
Maitland,2026-05-18,3,2,1,4,3
Maitland,2026-05-18,4,6,5,2,4
Maitland,2026-05-18,5,1,8,5,2
Maitland,2026-05-18,6,8,1,7,2
Maitland,2026-05-18,7,2,4,7,1
Maitland,2026-05-18,8,8,1,4,7
Shepparton,2026-05-18,1,6,7,2,4
Shepparton,2026-05-18,2,3,5,4,8
Shepparton,2026-05-18,3,7,5,4,3
Shepparton,2026-05-18,4,6,1,3,10
Shepparton,2026-05-18,5,1,6,9,7
Shepparton,2026-05-18,6,7,3,1,8
Shepparton,2026-05-18,7,4,8,5,6
Shepparton,2026-05-18,8,7,1,2,6
Shepparton,2026-05-18,9,3,2,5,1
Shepparton,2026-05-18,10,2,3,6,1
Shepparton,2026-05-18,11,6,3,2,4
Shepparton,2026-05-18,12,4,6,1,7
Traralgon,2026-05-18,1,3,2,1,4
Traralgon,2026-05-18,2,3,2,4,5
Traralgon,2026-05-18,3,5,4,7,8
Traralgon,2026-05-18,4,2,1,6,5
Traralgon,2026-05-18,5,5,7,1,6
Traralgon,2026-05-18,6,1,3,2,8
Traralgon,2026-05-18,7,5,1,2,4
Traralgon,2026-05-18,8,8,2,1,7
Traralgon,2026-05-18,9,1,4,7,3
Traralgon,2026-05-18,10,1,2,3,8
Traralgon,2026-05-18,11,5,1,6,7
Traralgon,2026-05-18,12,6,7,4,3
Warrnambool,2026-05-18,1,7,8,6,2
Warrnambool,2026-05-18,2,5,7,1,2
Warrnambool,2026-05-18,3,4,8,5,2
Warrnambool,2026-05-18,4,2,8,7,6
Warrnambool,2026-05-18,5,5,3,2,6
Warrnambool,2026-05-18,6,1,7,4,8
Warrnambool,2026-05-18,7,5,3,1,7
Warrnambool,2026-05-18,8,1,3,5,6
Warrnambool,2026-05-18,9,4,1,7,3
Warrnambool,2026-05-18,10,3,2,4,7
Warrnambool,2026-05-18,11,6,8,7,1
Warrnambool,2026-05-18,12,6,4,1,3
Northam,2026-05-18,1,2,10,5,3
Northam,2026-05-18,2,5,6,4,1
Northam,2026-05-18,3,7,5,8,2
Northam,2026-05-18,4,5,7,1,4
Northam,2026-05-18,5,7,2,4,1
Northam,2026-05-18,6,2,1,8,4
Northam,2026-05-18,7,1,3,4,5
Northam,2026-05-18,8,7,2,8,3
Northam,2026-05-18,9,5,3,8,1
Northam,2026-05-18,10,2,4,6,1
Northam,2026-05-18,11,1,4,8,2
Northam,2026-05-18,12,6,7,4,8
Ladbrokes Q Straight,2026-05-18,1,8,2,4,6
Ladbrokes Q Straight,2026-05-18,2,7,5,6,9
Ladbrokes Q Straight,2026-05-18,3,4,5,3,7
Ladbrokes Q Straight,2026-05-18,4,7,1,5,2
Ladbrokes Q Straight,2026-05-18,5,3,6,8,1
Ladbrokes Q Straight,2026-05-18,6,1,6,8,5
Ladbrokes Q Straight,2026-05-18,7,1,5,6,2
Ladbrokes Q Straight,2026-05-18,8,6,8,7,4
Ladbrokes Q Straight,2026-05-18,9,6,7,8,3
Ladbrokes Q Straight,2026-05-18,10,1,5,8,2
Ladbrokes Q Straight,2026-05-18,11,2,1,7,6
Ladbrokes Q Straight,2026-05-18,12,2,5,3,4
Angle Park,2026-05-18,1,2,6,4,1
Angle Park,2026-05-18,2,4,6,2,1
Angle Park,2026-05-18,3,7,1,4,8
Angle Park,2026-05-18,4,1,4,8,5
Angle Park,2026-05-18,5,4,5,1,8
Angle Park,2026-05-18,6,4,5,7,2
Angle Park,2026-05-18,7,2,8,7,6
Angle Park,2026-05-18,8,8,5,4,7
Angle Park,2026-05-18,9,3,5,7,1
Angle Park,2026-05-18,10,4,8,1,6
Angle Park,2026-05-18,11,4,1,2,8
Launceston,2026-05-18,1,4,1,8,2
Launceston,2026-05-18,2,4,6,8,7
Launceston,2026-05-18,3,3,1,8,5
Launceston,2026-05-18,4,8,6,4,5
Launceston,2026-05-18,5,8,1,6,7
Launceston,2026-05-18,6,1,5,2,7
Launceston,2026-05-18,7,3,4,5,1
Launceston,2026-05-18,8,4,3,8,2
Launceston,2026-05-18,9,4,3,1,5
Launceston,2026-05-18,10,4,2,3,8
Launceston,2026-05-18,11,6,2,5,4
Sandown,2026-05-18,1,1,2,8,7
Sandown,2026-05-18,2,7,2,1,3
Sandown,2026-05-18,3,6,8,1,2
Sandown,2026-05-18,4,3,1,7,6
Sandown,2026-05-18,5,3,8,6,2
Sandown,2026-05-18,6,7,2,8,4
Sandown,2026-05-18,7,2,6,8,7
Sandown,2026-05-18,8,2,1,6,7
Sandown,2026-05-18,9,6,4,2,8
Sandown,2026-05-18,10,1,4,7,2
Sandown,2026-05-18,11,1,6,2,4
Sandown,2026-05-18,12,4,5,8,2
